Names,Massey
Adair County,-12.4893188476563
Allen County-Scottsville,-2.83682250976563
Anderson County,5.64971923828125
Apollo,-5.495361328125
Ashland Blazer,19.2078247070313
Atherton,-2.42315673828125
Augusta,-6.92779541015625
Ballard,29.8634033203125
Ballard Memorial,-26.2419128417969
Barbourville,-7.00094604492188
Bardstown,16.7289733886719
Barren County,8.94561767578125
Bath County,-3.40335083007813
Beechwood,11.7923889160156
Belfry,-8.9658203125
Bell County,1.47018432617188
Bellevue,-36.423583984375
Berea,-8.40994262695313
Beth Haven,-22.9247131347656
Bethlehem,-11.553955078125
Betsy Layne,-5.706787109375
Bishop Brossart,7.341064453125
Boone County,-5.49139404296875
Bourbon County,15.9805297851563
Bowling Green,17.333984375
Boyd County,9.78207397460938
Boyle County,4.0819091796875
Bracken County,-13.1976013183594
Breathitt County,-3.00482177734375
Breckinridge County,1.12973022460938
Brown,-26.775390625
Bryan Station,7.88827514648438
Buckhorn,-11.5433044433594
Bullitt Central,-0.8671875
Bullitt East,9.33486938476563
Burgin,-33.45361328125
Butler,21.6923522949219
Butler County,-4.5540771484375
Caldwell County,-0.054931640625
Calloway County,5.62261962890625
Calvary Christian,-5.71395874023438
Campbell County,8.57052612304688
Campbellsville,-4.210693359375
Carlisle County,-6.12811279296875
Carroll County,-11.2086791992188
Casey County,-17.8119201660156
Caverna,-21.0946960449219
Central,1.1422119140625
Central Hardin,3.81692504882813
Christian Academy-Louisville,1.30618286132813
Christian County,5.96017456054688
Christian Fellowship,-20.3486633300781
Clay County,10.3953552246094
Clinton County,3.72265625
Collins,21.519775390625
Community Christian (Paducah),-39.50341796875
Conner,18.6213989257813
Cooper,7.22601318359375
Corbin,5.17556762695313
Cordia,-5.66351318359375
Covington Catholic,31.43115234375
Covington Latin,-62.6444702148438
Crittenden County,-10.5333862304688
Cumberland County,-10.8164367675781
Danville,8.32577514648438
Danville Christian,-28.6616516113281
Daviess County,-8.62017822265625
Dawson Springs,-15.605712890625
Dayton,-23.8628540039063
DeSales,14.9403991699219
Dixie Heights,2.41873168945313
Doss,13.5296936035156
DuPont Manual,10.1824645996094
East Carter,-6.19772338867188
East Jessamine,10.6373596191406
East Ridge,-10.0169982910156
Eastern,17.6367492675781
Edmonson County,-10.0054321289063
Elizabethtown,21.1211242675781
Elliott County,-8.85064697265625
Eminence,-29.4190673828125
Estill County,-2.24349975585938
Evangel Christian,-44.931640625
Fairdale,6.52914428710938
Fairview,-18.0024108886719
Fern Creek,23.0455627441406
Fleming County,-15.2351989746094
Floyd Central,-14.5183410644531
Fort Campbell,-23.938720703125
Fort Knox,-16.3504943847656
Frankfort,-2.81222534179688
Frankfort Christian,-50.7225341796875
Franklin County,0.7955322265625
