Names,Elo
Adair County,1447.29427496741
Allen County-Scottsville,1561.24617894685
Anderson County,1601.62727509604
Apollo,1413.40005170328
Ashland Blazer,1813.37210280398
Atherton,1496.99831049194
Augusta,1400.2014733623
Ballard,1778.88300675861
Ballard Memorial,1302.32677367313
Barbourville,1503.78412966661
Bardstown,1704.31844932716
Barren County,1654.39601292065
Bath County,1499.13054414862
Beechwood,1663.03382446774
Belfry,1412.48072633918
Bell County,1499.39732178438
Bellevue,1253.52822610346
Berea,1501.04565998916
Beth Haven,1355.15579869258
Bethlehem,1398.92420390071
Betsy Layne,1500.87670101474
Bishop Brossart,1628.60562912877
Boone County,1420.96479665738
Bourbon County,1696.92685346201
Bowling Green,1738.02885487161
Boyd County,1589.97739484924
Boyle County,1556.79184770583
Bracken County,1456.01775116102
Breathitt County,1487.57763386308
Breckinridge County,1571.10803542877
Brown,1335.51181944668
Bryan Station,1560.1858059685
Buckhorn,1472.17561466068
Bullitt Central,1488.53241333109
Bullitt East,1610.07661612446
Burgin,1270.02616409122
Butler,1683.6174578791
Butler County,1510.8849284143
Caldwell County,1572.01022586346
Calloway County,1609.32213493575
Calvary Christian,1471.42386532122
Campbell County,1619.96276614252
Campbellsville,1552.74952204284
Carlisle County,1559.70708137567
Carroll County,1408.79301609704
Casey County,1321.61867283475
Caverna,1311.59847634975
Central,1514.01016772053
Central Hardin,1579.64559055042
Christian Academy-Louisville,1477.19664034292
Christian County,1587.19994295899
Christian Fellowship,1403.86961671432
Clay County,1660.62506176423
Clinton County,1639.26927183762
Collins,1786.99608288371
Community Christian (Paducah),1205.20725777864
Conner,1732.95490182554
Cooper,1582.7119921054
Corbin,1564.45569196622
Cordia,1470.67087713319
Covington Catholic,1827.07733066478
Covington Latin,1161.5294904461
Crittenden County,1479.31671950721
Cumberland County,1395.48559757361
Danville,1634.07485429481
Danville Christian,1364.48356808896
Daviess County,1434.33509859957
Dawson Springs,1418.25867705978
Dayton,1358.30004452231
DeSales,1624.79115047323
Dixie Heights,1570.34440270754
Doss,1588.62930519591
DuPont Manual,1544.17185029736
East Carter,1491.90854851909
East Jessamine,1582.6518652439
East Ridge,1485.29395880051
Eastern,1700.58486603147
Edmonson County,1458.64097795107
Elizabethtown,1781.04766310531
Elliott County,1501.12545575185
Eminence,1281.30301897104
Estill County,1517.26666619236
Evangel Christian,1234.84645859515
Fairdale,1554.93116032663
Fairview,1389.38978169735
Fern Creek,1815.49161241394
Fleming County,1410.3506990358
Floyd Central,1408.1838153651
Fort Campbell,1353.55676849988
Fort Knox,1388.04801037114
Frankfort,1599.25840361377
Frankfort Christian,1205.23204609656
Franklin County,1536.93194672951
Franklin-Simpson,1526.25953442905
Frederick Douglass,1649.21903012883
Frederick Fraize,1500
Fulton City,1366.04263502495
Fulton County,1458.94692606491
Gallatin County,1541.23304892046
Garrard County,1469.18189856268
George Rogers Clark,1751.29587975073
Glasgow,1558.25478082421
Grant County,1631.25428968217
Graves County,1549.13988880577
Grayson County,1457.36993891682
Great Crossing,1531.36249224522
Green County,1359.84196843371
Greenup County,1531.37011375063
Greenwood,1600.00223994246
Hancock County,1405.30989102764
Harlan,1534.54567083318
Harlan County,1622.15210194599
Harrison County,1390.3811558091
Hart County,1486.66173639091
Hazard,1713.3535349604
Henderson County,1577.00647321644
Henry Clay,1804.53301577104
Henry County,1517.57936227974
Heritage Academy,1265.70237781265
Hickman County,1376.32821109073
Highlands,1744.41699291744
Highlands Latin,1497.22018006577
Holmes,1537.75408873322
Holy Cross (Covington),1582.46993311067
Holy Cross (Louisville),1475.29240990969
Hopkins County Central,1434.7108747041
Hopkinsville,1579.88442736722
Iroquois,1492.63749677458
Jackson City,1423.21632148599
Jackson County,1460.93741416422
Jeffersontown,1702.60118738342
Jenkins,1225.60842284273
John Hardin,1783.34526790059
Johnson Central,1591.9587758139
June Buchanan,1230.03470279479
Kentucky Country Day,1501.67531134206
Kentucky School f/t Deaf,1278.93215773872
Knott County Central,1544.58650514252
Knox Central,1712.0685922989
Lafayette,1583.66015638398
LaRue County,1656.98229250233
Lawrence County,1621.27154914806
Lee County,1250.77177230384
Leslie County,1484.10100602485
Letcher County Central,1439.0711071833
Lewis County,1613.99374923178
Lexington Catholic,1797.87570195116
Lexington Christian,1631.41887729803
Lincoln County,1688.69008705198
Livingston Central,1322.80572800421
Lloyd Memorial,1540.86947961672
Logan County,1732.65847532473
Louisville Collegiate,1621.591874083
Ludlow,1467.29529560709
Lynn Camp,1435.75607324183
Lyon County,1618.4956621195
Madison Central,1618.59668369062
Madison Southern,1583.05913704473
Madisonville-North Hopkins,1814.00081371702
Magoffin County,1487.74109768338
Male,1865.93432905044
Marion County,1702.81093072976
Marshall County,1708.85255434153
Martin County,1713.13431048921
Mason County,1606.09628218657
Mayfield,1610.56310992816
McCracken County,1803.82708065665
McCreary Central,1412.02914247303
McLean County,1573.7906627499
Meade County,1465.30623992411
Menifee County,1402.71644450898
Mercer County,1499.41079687444
Metcalfe County,1454.85064867427
Middlesboro,1592.37129533717
Model,1421.16558973051
Monroe County,1430.21125922089
Montgomery County,1669.21347328554
Moore,1501.05658784761
Morgan County,1443.69146066253
Muhlenberg County,1629.41138552276
Murray,1652.53517190821
Nelson County,1451.15280357896
Newport,1590.47055076408
Newport Central Catholic,1590.32408987129
Nicholas County,1301.06512018026
North Bullitt,1631.7970116801
North Hardin,1536.25109079979
North Laurel,1669.82265307207
North Oldham,1609.68952781312
Ohio County,1603.94407919152
Oldham County,1775.39800494986
Oneida Baptist Institute,1409.25630809382
Owen County,1331.91798878545
Owensboro,1669.14817583851
Owensboro Catholic,1617.55785924882
Owsley County,1363.18568060634
Paducah Tilghman,1646.17438776645
Paintsville,1584.60804997322
Paris,1474.46101229506
Paul Laurence Dunbar,1653.6588246628
Pendleton County,1439.12301585896
Perry County Central,1545.93382836505
Phelps,1567.10579788187
Pike County Central,1411.22799305668
Pikeville,1623.38499771275
Pineville,1407.20704376701
Pleasure Ridge Park,1683.84327790038
Portland Christian,1399.23109035015
Powell County,1319.51397130057
Prestonsburg,1425.491920397
Pulaski County,1686.39829168866
Raceland,1547.93842993243
Red Bird,1388.78250014443
Robertson County,1606.86038129786
Rockcastle County,1438.25889750727
Rose Hill Christian,1290.37761712551
Rowan County,1693.63744583026
Russell,1547.82693746888
Russell County,1442.8551974181
Russellville,1303.20355312007
Ryle,1487.57737164113
Sayre,1513.42629543531
Scott,1460.56327768301
Scott County,1693.84044161546
Seneca,1675.85916943157
Shawnee,1415.58586582969
Shelby County,1453.39797305407
Shelby Valley,1644.65848376926
Simon Kenton,1696.66602226566
Somerset,1677.26190358148
South Laurel,1749.72670274728
South Oldham,1686.66686664428
South Warren,1556.02699622058
Southern,1464.64414146825
Southwestern,1546.62878658555
Spencer County,1673.26770903976
St. Francis,1314.2266912871
St. Henry,1745.77650942889
St. Mary,1400.29188793358
St. Patrick,1242.06951432359
St. Xavier,1660.50978882761
Tates Creek,1633.03292950636
Taylor County,1539.00538070006
Thomas Nelson,1409.08517031152
Todd County Central,1337.67054337515
Trigg County,1366.9008471293
Trimble County,1405.7371193514
Trinity (Louisville),1684.51555351878
Trinity (Whitesville),1375.76784920892
Union County,1423.25630472356
University Heights,1579.55260412315
Valley,1475.99039711587
Villa Madonna,1345.49532881801
Waggener,1656.80936381917
Walden,1388.68452557429
Walton-Verona,1497.92767562616
Warren Central,1778.22212526123
Warren East,1429.72269937759
Washington County,1368.55399064136
Wayne County,1593.81277404735
Webster County,1658.75085449202
West Carter,1555.23217674321
West Jessamine,1689.20044741286
Western,1583.10671093227
Western Hills,1414.61637991287
Whitefield Academy,1434.13850315647
Whitley County,1432.41608683873
Williamsburg,1544.52418308262
Williamstown,1397.82274767616
Wolfe County,1565.42768412373
Woodford County,1631.78628716196
Piarist School,1265.82169214601
Cloverport,1276.98730987977
