Names,Elo
Adair County,1693.98676353229
Allen Central,1577.56555906268
Allen County-Scottsville,1518.07758076394
Anderson County,1673.19722244707
Apollo,1713.70006963938
Ashland Blazer,1528.38480376315
Atherton,1492.53013923043
Augusta,1457.50171544134
Ballard,1738.80320026682
Ballard Memorial,1276.96749865238
Barbourville,1468.31134845796
Bardstown,1680.99037999457
Barren County,1671.11163850469
Bath County,1618.87887792102
Beechwood,1583.07372050995
Belfry,1486.53871935416
Bell County,1585.09111639422
Bellevue,1486.21055792658
Berea,1423.27565122904
Beth Haven,1407.00301370632
Bethlehem,1422.36166282744
Betsy Layne,1376.04125775581
Bishop Brossart,1539.3688344761
Boone County,1628.47615597757
Bourbon County,1435.3793811197
Bowling Green,1674.54587670494
Boyd County,1556.2448351159
Boyle County,1599.0590132342
Bracken County,1336.32969032221
Breathitt County,1526.59562423812
Breckinridge County,1522.69598915909
Brown,1379.60013008721
Bryan Station,1838.71743020577
Buckhorn,1506.29111041652
Bullitt Central,1471.42847850857
Bullitt East,1556.61541239425
Burgin,1438.43720537148
Butler,1611.39657897129
Butler County,1437.25538804134
Caldwell County,1542.61345865096
Calloway County,1554.09627523958
Calvary Christian,1439.28037175266
Campbell County,1590.66839429451
Campbellsville,1495.24974790093
Carlisle County,1463.48383922528
Carroll County,1357.77275716714
Casey County,1447.31835620923
Caverna,1364.10551991053
Cawood,1461.69535982872
Central,1652.27299227373
Central Hardin,1665.2601250317
Christian Academy-Louisville,1548.63156713912
Christian County,1626.10806358445
Clay County,1645.93240942444
Clinton County,1469.31485186443
Community Christian (Paducah),1236.40645065887
Conner,1537.83098454386
Corbin,1724.18029774884
Cordia,1608.78908722267
Covington Catholic,1734.92910754156
Crittenden County,1313.48950375785
Cumberland,1587.75359236245
Cumberland County,1400.39291622631
Danville,1415.43404507019
Daviess County,1607.88453076089
Dawson Springs,1372.69023257849
Dayton,1388.19818328735
DeSales,1709.23329815491
Deming,1446.99579182544
Dixie Heights,1647.77476099735
Doss,1515.46151128231
DuPont Manual,1729.59970472819
East Carter,1653.43718610111
East Jessamine,1494.75539178331
East Ridge,1496.49178754788
Eastern,1769.09725197531
Edmonson County,1521.16745876186
Elizabethtown,1617.37748488457
Elliott County,1742.02890503116
Eminence,1268.59872721235
Estill County,1556.86284893324
Evangel Christian,1467.46795668929
Evarts,1307.51844117337
Fairdale,1654.44967764926
Fairview,1538.69767837615
Fern Creek,1435.41245886764
Fleming County,1454.82862333599
Fort Campbell,1549.80823125992
Fort Knox,1345.44730311966
Frankfort,1375.3979013668
Franklin County,1682.52176300588
Franklin-Simpson,1705.72449518886
Fulton City,1576.65796306773
Fulton County,1430.52638177965
Gallatin County,1666.67902531831
Garrard County,1538.41580370901
George Rogers Clark,1702.35841656927
Glasgow,1509.38590298826
Grant County,1468.59858472931
Graves County,1641.70689473888
Grayson County,1604.32345185216
Green County,1560.59361778959
Greenup County,1448.55412675627
Greenwood,1719.61111557295
Hancock County,1422.08431410821
Harlan,1386.54817661106
Harrison County,1473.63380859843
Hart County,1426.7921049281
Hazard,1762.80894661786
Heath,1571.52986731122
Henderson County,1678.21182108799
Henry Clay,1643.34927628734
Henry County,1378.96161431322
Heritage Academy,1254.34097124322
Hickman County,1471.70814481101
Highlands,1633.03758704937
Holmes,1846.58155507294
Holy Cross (Covington),1589.09307907383
Holy Cross (Louisville),1551.54439837543
Hopkins County Central,1546.84155059709
Hopkinsville,1586.98810585386
Iroquois,1655.48971478247
Jackson City,1353.34514148578
Jackson County,1608.36723945816
Jeffersontown,1786.57172133327
Jenkins,1386.88157554714
John Hardin,1515.41417515992
Johnson Central,1505.69528073207
June Buchanan,1606.57139040178
Kentucky Country Day,1360.21285926565
Kentucky School f/t Deaf,1275.24904760095
Knott County Central,1575.35181104959
Knox Central,1668.95724922527
LaRue County,1487.10961565723
Lafayette,1484.89641111132
Lawrence County,1416.91542408814
Lee County,1458.29630152531
Leslie County,1347.91684228405
Letcher County Central,1618.17194496612
Lewis County,1496.37498008134
Lexington Catholic,1870.16189927721
Lexington Christian,1565.27707348328
Lincoln County,1715.28350266983
Livingston Central,1389.82784795132
Lloyd Memorial,1513.77236973901
Logan County,1313.55639402371
Lone Oak,1600.29527391058
Louisville Collegiate,1541.84370376732
Ludlow,1387.44151807536
Lynn Camp,1532.97553412531
Lyon County,1473.71474433978
Madison Central,1655.14568273076
Madison Southern,1348.15931357039
Madisonville-North Hopkins,1672.61230540372
Magoffin County,1445.67261635275
Male,1712.32283115553
Marion County,1494.6674281873
Marshall County,1691.90444057383
Mason County,1881.69872835568
Mayfield,1541.45721238795
McCreary Central,1633.20065417651
McLean County,1414.28778684028
Meade County,1610.94920874073
Menifee County,1325.23758227321
Mercer County,1501.98663913644
Metcalfe County,1588.49609389081
Middlesboro,1474.70676796314
Model,1421.52065170161
Monroe County,1371.18711143969
Montgomery County,1680.13463076213
Monticello,1350.93860028251
Moore,1505.79576237488
Morgan County,1486.55459294299
Muhlenberg North,1700.84032319264
Muhlenberg South,1571.20610005934
Murray,1588.2020710972
Nelson County,1507.89454646228
Newport,1480.64057375758
Newport Central Catholic,1598.30738969318
Nicholas County,1299.08698671238
North Bullitt,1397.80086389191
North Hardin,1622.56794809476
North Laurel,1588.43133433328
North Oldham,1621.92570122318
Ohio County,1558.7740775173
Oldham County,1478.13563640116
Oneida Baptist Institute,1380.1963185355
Owen County,1581.49265615748
Owensboro,1739.01777791467
Owensboro Catholic,1474.98442840868
Owsley County,1332.34303748234
Paducah Tilghman,1752.50167535043
Paintsville,1756.17127182824
Paris,1307.63091359514
Paul Laurence Dunbar,1735.70861314557
Pendleton County,1436.81959999457
Perry County Central,1601.31572697728
Phelps,1505.95573684532
Piarist School,1201.50298056683
Pike County Central,1446.37276270782
Pikeville,1545.87607772873
