-1	104	56	8	48	1	0	0	
0	25	34	0	34	1	0	0	
5	111	34	16	18	1	0	0	
7	179	41	7	34	1	0	0	
8	76	16	14	2	1	0	0	
9	83	43	8	35	1	0	0	
12	51	52	0	52	0	0	0	
13	183	47	8	39	0	0	0	
14	160	51	7	44	1	0	0	
15	23	51	8	43	0	0	0	
20	2	35	0	35	0	0	0	
22	127	50	0	50	0	0	0	
-1	119	42	6	36	1	0	0	
29	102	47	0	47	0	0	0	
31	-1	55	34	21	1	0	0	
33	184	34	6	28	0	0	0	
39	199	48	0	48	0	0	0	
41	71	21	7	14	0	0	0	
42	128	59	6	53	1	0	0	
-1	46	10	9	1	1	0	0	
43	108	38	32	6	0	0	0	
44	176	28	7	21	0	0	0	
45	174	41	6	35	1	0	0	
47	37	21	19	2	0	0	0	
48	-1	38	12	26	0	0	0	
49	196	77	0	77	1	0	0	
53	18	30	21	9	0	0	0	
56	166	35	22	13	0	0	0	
57	3	51	0	51	0	0	0	
61	207	42	21	21	0	0	0	
-1	-1	52	12	40	0	0	0	
65	54	29	26	3	0	0	0	
66	16	67	7	60	0	0	0	
67	59	22	6	16	0	0	0	
68	205	79	24	55	0	0	0	
70	140	49	0	49	1	0	0	
72	35	35	27	8	0	0	0	
73	208	41	7	34	0	0	0	
74	202	40	14	26	0	0	0	
79	194	45	0	45	1	0	0	
81	10	31	7	24	0	0	0	
84	129	26	13	13	1	0	0	
86	131	55	14	41	0	0	0	
87	164	54	0	54	1	0	0	
88	206	28	27	1	1	0	0	
89	152	37	27	10	1	0	0	
90	136	21	14	7	1	0	0	
92	170	52	0	52	1	0	0	
93	4	52	15	37	0	0	0	
94	158	23	8	15	2	0	0	
97	177	52	12	40	1	0	0	
99	34	55	14	41	1	0	0	
100	32	52	13	39	0	0	0	
101	124	35	20	15	0	0	0	
103	146	45	6	39	1	0	0	
109	138	47	0	47	0	0	0	
112	38	42	12	30	1	0	0	
114	19	69	7	62	0	0	0	
115	157	48	6	42	0	0	0	
118	-1	63	6	57	0	0	0	
122	78	14	6	8	0	0	0	
126	165	35	0	35	0	0	0	
130	141	19	7	12	1	0	0	
132	40	27	7	20	0	0	0	
133	95	27	21	6	1	1	0	
135	107	43	14	29	0	0	0	
139	113	33	12	21	1	0	0	
142	105	10	0	10	1	0	0	
143	149	37	14	23	0	0	0	
147	27	55	6	49	0	0	0	
148	106	19	7	12	1	0	0	
150	30	26	18	8	0	0	0	
151	96	1	0	1	1	0	0	
153	82	27	24	3	0	1	0	
154	60	63	0	63	1	0	0	
155	198	39	14	25	0	0	0	
156	91	29	22	7	1	0	0	
161	-1	56	20	36	1	0	0	
163	69	60	8	52	0	0	0	
-1	75	30	28	2	0	0	0	
167	162	53	6	47	1	0	0	
168	116	38	20	18	1	0	0	
169	145	32	29	3	0	0	0	
171	123	36	0	36	0	0	0	
173	62	49	8	41	1	0	0	
175	134	36	24	12	1	0	0	
178	192	28	0	28	0	0	0	
182	125	40	12	28	1	0	0	
185	64	35	26	9	1	0	0	
186	1	60	22	38	1	0	0	
187	137	51	7	44	1	0	0	
188	80	15	3	12	0	0	0	
190	193	49	7	42	0	0	0	
191	55	28	14	14	0	0	0	
195	50	37	14	23	0	0	0	
197	189	45	14	31	0	0	0	
200	28	21	20	1	0	0	0	
201	85	21	7	14	0	0	0	
203	180	14	0	14	0	0	0	
204	36	74	42	32	0	0	0	
210	-1	46	0	46	1	0	0	
211	121	25	18	7	0	0	0	
212	26	21	14	7	1	0	0	
17	63	75	0	75	1	0	0	
120	98	35	21	14	0	0	0	
144	117	55	7	48	1	0	0	
172	-1	36	12	24	0	0	0	
-1	-1	43	0	43	0	0	0	
