Names,Colley
Mayfield,0.296006924080328
Crittenden County,0.0933093821630082
Murray,0.636158137981738
Ballard Memorial,0.342147019895546
McLean County,0.528175297422005
Russellville,0.849629231910084
Fulton City,0.178242652789614
Fulton County,0.798237959069086
Hancock County,0.604775087206969
Beechwood,0.598587813418119
Newport Central Catholic,0.337397676569556
Raceland,0.155914152791963
Nicholas County,0.814085891224816
Fairview,0.829268604599131
Holy Cross (Covington),0.842991528515962
Bellevue,0.390421682241854
Paris,0.107684552846178
Dayton,0.0327608281764825
Berea,0.798071255570956
Lexington Christian,0.642335596262719
Ludlow,0.524848629212971
Danville,0.799787978514017
Holy Cross (Louisville),0.937412856301078
Christian Academy-Louisville,0.9856015266782
Green County,0.154947282246023
Fort Knox,0.441102029805097
Metcalfe County,0.200832911340581
Frankfort,0.807095124331733
Somerset,0.555591153017998
Harrodsburg,0.445811406051775
Trimble County,0.466195309520643
Campbellsville,0.461056053671894
Pikeville,0.22160276571433
Middlesboro,0.242880976604013
Evarts,0.656489258649403
Cumberland,0.537768463997673
Paintsville,0.41584275948355
Hazard,0.344869237247609
Williamsburg,0.278331123266207
Lynn Camp,0.694267903241004
South Floyd,0.685076204723971
Harlan,0.0266156722137961
Phelps,0.764237596104771
Fleming-Neon,0.803103027889089
Allen Central,0.690550500129145
Pineville,0.667171699181206
Breathitt County,0.581913993405348
Madison Southern,0.831385260442163
Belfry,0.593481365357287
Whitesburg,0.239246365514536
Prestonsburg,0.400236370697622
Pike County Central,0.902282126963127
Leslie County,0.381560327311503
Estill County,0.774299422209862
Shelby Valley,0.467192050279924
East Ridge,0.736862873979226
Powell County,0.277605816958835
Morgan County,0.808152258508282
Betsy Layne,0.226796654001849
LaRue County,0.564552399491263
Corbin,0.482350421447844
Casey County,0.572679141806605
Bardstown,0.640629745165877
Elizabethtown,0.45158590701513
Russell County,0.33874400333412
Wayne County,0.595765849330588
DeSales,0.26446939530395
Western,0.477612943558573
Washington County,0.579073011833095
Taylor County,0.404346869927508
Adair County,0.0918946641236626
Moore,0.461314367597385
Shawnee,0.249370725822204
Owensboro Catholic,0.174293135390948
Webster County,0.433124902718238
Monroe County,0.437817745041931
Trigg County,0.587189375307811
Glasgow,0.175358625489772
Caldwell County,0.626749848654416
Fort Campbell,0.513430625817731
Butler County,0.785652118687152
Heath,0.637648153793233
Edmonson County,0.32565177116864
Hart County,0.240019882678981
Muhlenberg South,0.386156901162653
Reidland,0.583813053558006
Todd County Central,0.319846604242581
Mason County,0.190819473044616
Russell,0.534357816650794
Lloyd Memorial,0.425205490891394
Carroll County,0.909794062603482
Mercer County,0.762785829471158
Newport,0.115576956842729
Fleming County,0.810677193628962
Owen County,0.42842165587886
East Carter,0.567221951024457
West Carter,0.762630703277673
Garrard County,0.631255185072547
Lewis County,0.810604616048933
Bath County,0.240885609477555
Henry County,0.539457071245947
Boyle County,0.374793480757588
Bullitt East,0.16738724811845
Fairdale,0.185717802746938
East Jessamine,0.847105406521277
West Jessamine,0.694029326793047
Pulaski County,0.69838835985712
Waggener,0.520899971140822
Marion County,0.281923766519902
Doss,0.767695824410044
Central,0.113779863017396
Breckinridge County,0.308434885063611
Lincoln County,0.804154010783564
North Bullitt,0.163483831508889
Valley,0.262363943224201
McCreary Central,0.125410862272466
Rockcastle County,0.338528804613221
Bell County,0.719124502850627
Ashland Blazer,0.766306075661133
Boyd County,0.372960982296154
Sheldon Clark,0.172934821321495
Lawrence County,1.03838496530568
Perry County Central,0.505097126105513
Greenup County,0.356767603122442
Cawood,0.862817773660963
Johnson Central,0.989869287495597
Rowan County,0.155088482830069
Knott County Central,0.264718659410991
Knox Central,0.756123228308903
Magoffin County,0.698541975495063
Warren Central,0.5295681412473
Paducah Tilghman,0.750476100174878
Hopkinsville,0.66308100539794
Hopkins County Central,0.233212986744833
Allen County-Scottsville,0.220119287385363
John Hardin,0.120231945204788
Franklin-Simpson,0.208698013665113
Bowling Green,0.618782421582093
Calloway County,0.572210560707745
Lone Oak,0.62975177923625
Warren East,0.743506481940674
Logan County,0.521038095113095
Union County,0.160626730722197
Highlands,0.703736681571534
Bourbon County,0.288732306826916
Harrison County,0.525276908270666
Covington Catholic,0.610874088942784
Scott,0.499661064346117
Lexington Catholic,0.457514474081679
Montgomery County,0.808786953861628
Western Hills,0.749258053871819
Anderson County,0.577116886509293
Holmes,0.3290154884591
Franklin County,0.816897948896039
Grant County,0.578597647868217
Trinity (Louisville),0.300662675018316
Eastern,0.582582306041278
Dixie Heights,0.67721386637332
Boone County,0.156223019918687
Ballard,0.576146239244223
Conner,0.183920330183081
Shelby County,0.700810816083562
Ryle,0.648995464512675
Oldham County,0.591924151672195
South Oldham,0.140388743111477
Simon Kenton,0.909196858784795
Jeffersontown,0.315914219578107
Fern Creek,0.930691806049304
Campbell County,0.529382257788807
Male,0.257572024188066
St. Xavier,0.641653894496755
Meade County,0.43512588961258
DuPont Manual,0.910221671473866
North Hardin,0.518665427073575
Pleasure Ridge Park,0.079946517353553
Nelson County,0.570756818542244
Southern,0.367206054372537
Butler,0.6789730405874
Seneca,0.413654328660946
Central Hardin,0.51857888732667
Atherton,0.268906536639092
Bullitt Central,0.266790872786687
Henderson County,0.522912378932061
Christian County,0.460677023670484
Ohio County,0.647786611266005
Grayson County,0.835646118382568
Daviess County,0.37993719516547
Apollo,0.510574260696324
Graves County,0.0415542882389969
Greenwood,0.576262964044711
Barren County,0.295191896718522
Owensboro,1.10170225674955
Madisonville-North Hopkins,0.193611041415554
Marshall County,0.0208473873979826
Scott County,0.48781907716496
Madison Central,0.747568751665222
Paul Laurence Dunbar,0.218813158029178
Woodford County,0.457273196338327
Henry Clay,0.551061800915622
Southwestern,0.773791696292442
Lafayette,0.425037795714065
George Rogers Clark,0.630517614222599
Whitley County,0.351537366490284
North Laurel,0.20367983534405
Bryan Station,0.620447647879076
South Laurel,0.420610116348986
Tates Creek,0.371501769159574
Clay County,0.714785696309914
