Names,Elo
Adair County,1405.79496224139
Allen County-Scottsville,1522.98804244664
Anderson County,1540.63053489053
Apollo,1528.91291363279
Ashland Blazer,1591.77041891481
Atherton,1491.64192945571
Ballard,1506.93655417361
Ballard Memorial,1463.07964963706
Bardstown,1444.48318343104
Barren County,1409.53794689737
Bath County,1527.33642768804
Beechwood,1650.46224063377
Belfry,1610.3708735431
Bell County,1522.29261665901
Bellevue,1472.46663409901
Berea,1404.57718557239
Bethlehem,1462.0586695929
Betsy Layne,1416.06529771308
Bishop Brossart,1476.75642044827
Boone County,1391.84122956951
Bourbon County,1516.14106324336
Bowling Green,1590.62878878466
Boyd County,1387.89285733606
Boyle County,1685.09989489291
Bracken County,1567.62116148174
Breathitt County,1474.0630999434
Breckinridge County,1379.12629228839
Bryan Station,1414.39324553892
Bullitt Central,1521.80700269204
Bullitt East,1476.3994535281
Butler,1559.81750362593
Butler County,1381.57171541667
Caldwell County,1589.48345527942
Calloway County,1385.85982691995
Campbell County,1529.91077281251
Campbellsville,1531.85952668711
Carroll County,1479.42113475772
Casey County,1572.06931805452
Caverna,1373.46181080844
Central,1614.10078496468
Central Hardin,1578.80036952724
Christian Academy-Louisville,1612.09903821657
Christian County,1607.3799228883
Clay County,1435.32916191146
Clinton County,1514.1941036226
Collins,1604.34766381307
Conner,1464.33093723437
Cooper,1438.96080062583
Corbin,1644.19010450372
Covington Catholic,1670.73842309141
Crittenden County,1528.64082544861
Danville,1698.47311713441
Daviess County,1546.71417846473
Dayton,1416.08358040361
DeSales,1624.42867720097
Dixie Heights,1458.66018891751
Doss,1557.27792426306
DuPont Manual,1447.05846641106
East Carter,1459.47523786918
East Jessamine,1533.48146441575
East Ridge,1481.39987056822
Eastern,1489.97926730699
Edmonson County,1504.66085791018
Elizabethtown,1629.2077536984
Eminence,1548.55861209764
Estill County,1424.20497804703
Fairdale,1419.32096991082
Fairview,1469.21046594212
Fern Creek,1519.55267065337
Fleming County,1553.03199248036
Floyd Central,1539.02204029305
Fort Campbell,1427.2872008227
Fort Knox,1438.07766782685
Frankfort,1515.74686751489
Franklin County,1487.76907487546
Franklin-Simpson,1647.72042497197
Frederick Douglass,1591.87065432122
Fulton City,1405.04082896118
Fulton County,1458.12715102772
Gallatin County,1473.64308467608
Garrard County,1471.60486132842
George Rogers Clark,1490.13027018671
Glasgow,1592.07899800446
Grant County,1394.81517465419
Graves County,1520.38575725558
Grayson County,1395.33289891317
Green County,1490.85190099018
Greenup County,1503.18231336464
Greenwood,1465.3630605562
Hancock County,1522.75229534271
Harlan,1447.79555787249
Harlan County,1566.46523122538
Harrison County,1389.55526774399
Hart County,1421.75765139363
Hazard,1575.98434011717
Henderson County,1501.14828832059
Henry Clay,1523.58006049822
Henry County,1442.51352935929
Highlands,1516.91248910265
Holmes,1449.02933644456
Holy Cross (Covington),1390.25702854144
Holy Cross (Louisville),1536.55045683384
Hopkins County Central,1418.07020918168
Hopkinsville,1528.11373662497
Iroquois,1464.87936130466
Jackson County,1427.50733844598
Jeffersontown,1442.61308837887
Jenkins,1393.0494831339
John Hardin,1480.68474026197
