Names,Colley
Adair County,0.196774898210941
Allen County-Scottsville,0.600360749712615
Anderson County,0.903497500851632
Apollo,0.477068524133515
Ashland Blazer,0.844439474781777
Atherton,0.304310905483163
Ballard,0.693470782455609
Ballard Memorial,0.240035930444094
Bardstown,0.551954458488666
Barren County,0.320689296938433
Bath County,0.550371489750203
Beechwood,0.914530602569338
Belfry,0.842567381767814
Bell County,0.77397071605917
Bellevue,0.329575142613868
Berea,0.026289607413334
Bethlehem,0.278267943272857
Betsy Layne,0.0140345327855279
Bishop Brossart,0.418557613369385
Boone County,0.332006251110827
Bourbon County,0.276378230255011
Bowling Green,0.895940296264446
Boyd County,0.231191410906695
Boyle County,0.977032507423837
Bracken County,0.343025890550489
Breathitt County,0.56787483255519
Breckinridge County,0.40450444247614
Bryan Station,0.408961202357362
Bullitt Central,0.582002509752709
Bullitt East,0.363709263116925
Butler,0.732944275750689
Butler County,0.0460096831527945
Caldwell County,0.71097664939799
Calloway County,0.34520199498234
Campbell County,0.70660373256014
Campbellsville,0.752717536918548
Carroll County,0.421328876753426
Casey County,0.637727751255157
Caverna,0.038689012402455
Central,0.880968323631416
Central Hardin,0.51090053991017
Christian Academy-Louisville,1.021392192833
Christian County,0.543591505628034
Clay County,0.157947168396769
Clinton County,0.615836885945928
Collins,0.321929997481443
Conner,0.739838134129955
Cooper,0.553997023238949
Corbin,0.969064181186827
Covington Catholic,1.03913081413774
Crittenden County,0.681639639268437
Danville,0.521758683999923
Daviess County,0.636757052438871
Dayton,0.0464051424369717
DeSales,0.900811228949596
Dixie Heights,0.31631476703843
Doss,0.354347177189157
DuPont Manual,0.623518911916741
East Carter,0.441133952387159
East Jessamine,0.405526068994153
East Ridge,0.0450266179452349
Eastern,0.345581415278114
Edmonson County,0.292228672750397
Elizabethtown,0.703269087449483
Eminence,0.455563333741593
Estill County,0.386715136468529
Fairdale,0.349499979628961
Fairview,0.0907476018397203
Fern Creek,0.608287229236431
Fleming County,0.357141157706954
Floyd Central,0.44526157661392
Fort Campbell,0.209027387438179
Fort Knox,0.238113787965748
Frankfort,0.574800667522317
Franklin County,0.82679464776736
Franklin-Simpson,0.987784267915481
