name,region,id,rating,massey,colley,elo,wins,losses,games_played
Western,4,217,51.48,54.36,50.54,49.54,6,7,13
Russell,3,179,51.44,57.33,51.12,45.87,6,5,10
Lloyd Memorial,2,122,51.07,46.73,57.86,48.62,8,4,12
Bullitt Central,5,30,51.06,58.08,52.79,42.31,6,5,11
Central Hardin,6,42,51,60.25,48.97,43.78,5,7,12
Bath County,3,12,50.76,49.3,58.02,44.96,8,3,11
Ryle,6,182,50.55,61.77,46.81,43.07,3,8,9
Bellevue,1,16,49.83,47.64,51.13,50.73,7,5,12
Oldham County,6,157,49.65,59.58,48.52,40.86,5,7,12
Pikeville,1,169,49.29,46.14,45.33,56.39,8,5,11
North Oldham,4,155,48.81,57.75,48.31,40.37,6,5,11
Fleming County,3,70,48.77,50.6,53.87,41.84,8,4,11
North Laurel,5,154,48.54,56.38,50.29,38.95,6,5,11
Pike County Central,3,168,48.25,39.66,51.26,53.84,8,4,12
Dixie Heights,6,57,48.24,61.94,44.24,38.54,3,8,11
Corbin,3,50,47.94,54.37,42.42,47.02,5,6,11
Morgan County,3,145,47.52,48.4,50.21,43.95,8,3,11
Scott,5,183,47.5,58.33,48,36.15,5,6,10
Tates Creek,6,200,47.35,59.88,46.54,35.63,4,7,11
North Bullitt,5,152,47.28,51.81,45.04,44.99,5,6,11
Owen County,2,158,46.9,50.17,45.22,45.32,6,5,11
Perry County Central,5,166,46.14,52.5,41.72,44.2,4,7,11
Allen County-Scottsville,4,3,45.71,54.65,43.9,38.59,3,8,10
Carroll County,2,38,45.59,44.25,48.2,44.32,7,4,11
Taylor County,4,201,45.27,46.44,48.93,40.42,6,4,10
Lincoln County,5,121,44.55,48.03,46.22,39.4,5,6,11
North Hardin,5,153,44.45,57.11,41.02,35.23,3,8,11
Nicholas County,1,151,44.18,37.4,49.82,45.32,9,3,10
Boone County,6,21,44.16,60.73,35.91,35.84,1,10,11
Doss,4,58,44.16,53.95,43.75,34.76,5,7,12
Clay County,4,45,43.77,49.62,43.59,38.1,4,7,11
Harlan,1,89,43.76,44.37,44.14,42.77,6,6,12
Trigg County,3,203,43.45,53.07,40.74,36.54,5,6,11
Holy Cross (Covington),2,100,43.35,45.45,40.48,44.13,4,8,12
Woodford County,5,221,43.08,55.17,40.77,33.29,4,6,10
Adair County,3,1,42.98,47.74,44.46,36.72,6,5,11
West Jessamine,5,216,42.97,55.48,40.89,32.55,3,8,11
Daviess County,6,54,42.59,51.44,41.37,34.98,5,6,11
Rowan County,4,178,42.44,48.26,41.36,37.69,4,7,11
Lawrence County,3,115,42.25,42.01,42.25,42.49,5,7,12
Bullitt East,5,31,42.18,60.02,38.49,28.04,4,7,11
Calloway County,4,35,42.06,47.35,44.3,34.54,5,6,10
Ballard Memorial,2,9,41.68,39.91,46.07,39.08,7,4,10
Marshall County,6,133,41.63,42.92,43.64,38.32,5,6,11
Boyd County,4,24,41.55,46.11,40.61,37.93,5,6,11
Franklin-Simpson,4,75,41.23,49.38,34.04,40.28,3,8,10
Butler County,2,33,41.13,38.28,42.93,42.18,6,5,11
Middlesboro,2,141,40.35,47.67,39.29,34.08,4,7,10
Pineville,1,170,39.98,43.7,38.25,37.97,6,6,12
Southwestern,5,197,39.32,41.99,36.45,39.53,3,7,10
Betsy Layne,2,19,39.26,37.05,41.09,39.65,7,4,10
Seneca,6,185,39.25,48,36.59,33.15,3,8,11
Union County,2,206,39.17,40.22,37.8,39.49,5,6,11
East Jessamine,5,61,38.8,50.93,34.45,31.01,2,8,10
Sheldon Clark,3,189,38.67,45.23,37.35,33.41,4,7,11
Eminence,1,66,38.43,33.46,42.45,39.36,7,4,9
Leslie County,2,116,38.35,39.61,36.79,38.66,5,6,11
Hopkinsville,5,103,38.28,44.31,39.4,31.12,3,7,10
Paul Laurence Dunbar,6,164,38.24,49.56,40.01,25.13,3,8,11
Gallatin County,2,78,38.18,36.09,42.84,35.61,6,5,11
Lewis County,3,118,37.46,42.81,35.44,34.12,4,7,11
George Rogers Clark,6,80,37.01,54.03,30.36,26.63,1,10,11
Marion County,4,132,35.89,43.44,34.45,29.77,2,9,10
Holy Cross (Louisville),1,101,35.8,42.69,26.2,38.5,3,9,10
Fern Creek,6,69,35.7,49.08,29.83,28.2,2,9,11
Apollo,5,5,35.56,47.32,34.77,24.58,2,9,11
Edmonson County,3,64,35.4,44.06,29.26,32.87,3,7,10
Rockcastle County,4,177,35.17,42.57,32.17,30.76,2,9,11
Letcher County Central,5,117,34.53,41.06,32.29,30.23,2,9,11
Henry County,3,97,34.39,41.04,36.39,25.74,3,8,11
Campbellsville,1,37,33.18,35.07,31.69,32.77,4,7,11
Crittenden County,2,52,33.08,39.73,30.8,28.72,3,8,11
Bethlehem,1,18,32.14,37.55,32.69,26.17,5,6,11
Paris,1,163,32.03,29.71,37.83,28.54,6,6,12
Fairdale,4,68,31.81,39.86,29.32,26.26,3,8,11
Reidland,2,176,31.79,28.73,35.6,31.03,4,6,9
Harrison County,4,91,31.32,44.29,30.13,19.54,1,10,11
Grant County,5,82,31.31,37.59,31.55,24.8,3,7,10
Casey County,3,39,30.54,33.17,29.25,29.21,4,7,10
Ohio County,5,156,30.52,35.67,28.42,27.47,3,7,10
Newport,2,149,30.03,33.6,30.36,26.13,3,8,11
Logan County,5,123,29.51,35.46,28.41,24.67,2,9,11
Hart County,3,92,29.17,34.63,27.2,25.66,4,7,11
Iroquois,5,104,28.93,35.9,31.8,19.1,3,6,9
Barren County,5,11,28.7,39.14,28.29,18.68,1,9,10
Valley,4,207,28.49,37.07,26.62,21.79,3,7,10
Heath,3,94,28.37,33.08,26.9,25.12,3,8,11
Powell County,3,172,28.17,32.01,24.73,27.78,3,8,10
Bracken County,1,26,26.95,31.13,29.73,20.01,5,6,10
Shelby Valley,2,188,26.66,29.76,25.08,25.12,3,8,11
Moore,4,144,26.64,35.93,21.05,22.95,3,7,10
South Laurel,5,193,26.64,37.66,23.5,18.78,1,9,10
East Carter,3,60,26.49,36.45,26.41,16.62,3,7,9
Pendleton County,4,165,25.98,28.93,26.48,22.53,2,8,9
Metcalfe County,2,140,25.96,33.39,25.45,19.05,3,8,11
Washington County,2,212,25.69,34.1,19.16,23.8,2,9,11
Magoffin County,3,130,25.14,29.25,24.73,21.45,4,7,11
South Floyd,1,192,25.01,22.09,26.74,26.19,5,6,11
Todd County Central,2,202,24.98,33.13,24.44,17.38,2,8,10
Muhlenberg County,6,146,23.56,29.52,23.19,17.96,2,9,11
Elizabethtown,3,65,22.59,30.74,22.22,14.81,1,10,11
Western Hills,3,218,22.39,27.65,20.07,19.43,1,9,10
Southern,6,196,22.19,37.14,16.57,12.87,1,10,11
Dayton,1,55,22.09,25.61,23.92,16.74,3,8,11
Lynn Camp,1,126,20.12,22.84,23.23,14.28,3,8,11
Waggener,4,208,19.65,28.6,17.67,12.7,2,9,11
Jenkins,1,107,19.43,21.1,22.4,14.79,4,7,11
Berea,1,17,18,26.94,15.24,11.81,2,9,11
Fulton County,1,77,17.67,21.64,15.34,16.02,1,9,9
Paintsville,1,162,17.26,22.92,14.82,14.05,3,8,10
Estill County,3,67,16.72,24.12,13.82,12.23,0,10,10
Greenup County,4,86,16.59,25.53,13.29,10.94,1,9,9
Shawnee,2,186,15.87,19.73,13.91,13.96,1,7,8
Breckinridge County,4,28,15.45,21.46,15.65,9.24,1,10,11
West Carter,3,215,15.45,29.24,8.43,8.66,1,9,9
Fort Knox,2,72,15.05,22.2,10.64,12.3,1,9,10
Ludlow,1,125,13.86,15.47,13.77,12.34,1,10,11
Fulton City,1,76,13.78,16.95,14.46,9.95,1,10,6
Atherton,4,7,13.71,24.95,12.41,3.78,1,9,10
Allen Central,1,2,13.34,9.89,11.53,18.61,2,9,11
Webster County,3,214,13.17,18.11,10.66,10.76,1,9,10
East Ridge,3,62,12.93,14.7,10.86,13.24,1,9,8
McCreary Central,3,136,12.84,17.41,12.11,9,1,9,10
Jackson County,3,105,11.74,15.87,11.66,7.7,2,8,10
Bishop Brossart,2,20,11.73,19.53,7.86,7.8,1,9,9
Caverna,1,40,11.46,21.1,9.48,3.81,1,10,11
Hopkins County Central,4,102,10.76,20.08,4.59,7.6,0,10,10
Knott County Central,3,111,10.13,11.22,12.52,6.67,2,9,11
McLean County,2,137,7.93,15.21,7.18,1.41,0,10,10
Trimble County,2,204,7.71,7.14,8.65,7.35,1,9,10
Clinton County,2,46,3.9,11.31,3.18,-2.78,0,11,10
Phelps,1,167,1.92,-1.93,-0.43,8.13,1,9,6
