date,win_team,lose_team,win_score,lose_score,location,date_comments,overtime,cross_region
2015-09-05,Scott,Newport,61,6,0,,0,0
2015-09-05,Simon Kenton,Conner,54,0,0,,0,0
2015-09-05,Southwestern,Knox Central,26,15,2,,0,0
2015-09-07,Henry County,Owen County,49,14,0,Suspended in 1Q. HCHS up 14-0. Resumes 9/7,0,0
2015-09-11,Adair County,Metcalfe County,27,22,1,,0,0
2015-09-11,Allen Central,Jenkins,46,0,0,,0,0
2015-09-11,Allen County-Scottsville,Glasgow,26,20,1,,0,0
2015-09-11,Ashland Blazer,Russell,49,23,0,,0,0
2015-09-11,Atherton,Fort Knox,62,0,1,,0,0
2015-09-11,Ballard,Western,29,14,0,,0,0
2015-09-11,Bardstown,Nelson County,27,0,0,,0,0
2015-09-11,Bath County,Morgan County,45,0,1,,0,0
2015-09-11,Belfry,Newport Central Catholic,28,10,1,,0,0
2015-09-11,Bell County,Wayne County,14,10,1,,0,0
2015-09-11,Bishop Brossart,Trimble County,40,0,1,,0,0
2015-09-11,Bowling Green,Owensboro,17,14,1,,0,0
2015-09-11,Boyle County,Anderson County,43,21,1,,0,0
2015-09-11,Breckinridge County,Hopkins County Central,38,13,1,,0,0
2015-09-11,Bryan Station,Madison Central,50,20,1,,0,0
2015-09-11,Bullitt Central,Jeffersontown,51,22,1,,0,0
2015-09-11,Butler County,Apollo,44,36,0,,0,0
2015-09-11,Caldwell County,Crittenden County,53,6,0,,0,0
2015-09-11,Campbellsville,LaRue County,33,6,1,,0,0
2015-09-11,Central,St. Xavier,20,17,1,,0,0
2015-09-11,Christian Academy-Louisville,Oldham County,40,7,1,,0,0
2015-09-11,Christian County,Fort Campbell,46,0,1,,0,0
2015-09-11,Clinton County,Webster County,34,27,1,,0,0
2015-09-11,Conner,Scott,28,27,0,,0,0
2015-09-11,Cooper,Campbell County,35,7,1,,0,0
2015-09-11,Danville,Corbin,20,0,0,,0,0
2015-09-11,Daviess County,Hancock County,42,12,0,,0,0
2015-09-11,DeSales,Holy Cross (Louisville),32,0,1,,0,0
2015-09-11,East Jessamine,Clay County,42,0,1,,0,0
2015-09-11,Edmonson County,Warren East,19,13,1,,0,0
2015-09-11,Elizabethtown,North Hardin,34,28,1,,0,0
2015-09-11,Fern Creek,Butler,38,6,0,,0,0
2015-09-11,Franklin County,Frankfort,46,15,0,,0,0
2015-09-11,Garrard County,Rockcastle County,20,8,1,,0,0
2015-09-11,Grayson County,Ohio County,27,17,1,,0,0
2015-09-11,Greenwood,Franklin-Simpson,35,21,0,,0,0
2015-09-11,Harrison County,Grant County,34,27,0,,0,0
2015-09-11,Hart County,Caverna,44,0,0,,0,0
2015-09-11,Hazard,Somerset,28,25,1,,0,0
2015-09-11,Henry Clay,Tates Creek,70,64,1,,0,0
2015-09-11,Henry County,Walton-Verona,28,0,1,,0,0
2015-09-11,Hopkinsville,Murray,21,13,0,,0,0
2015-09-11,Kentucky Country Day,Carroll County,40,0,1,,0,0
2015-09-11,Knott County Central,South Floyd,50,40,1,,0,0
2015-09-11,Knox Central,Harlan County,35,25,0,,0,0
2015-09-11,Lafayette,Boone County,56,7,1,,0,0
2015-09-11,Lawrence County,Powell County,37,0,1,,0,0
2015-09-11,Lexington Catholic,Covington Catholic,15,14,1,,0,0
2015-09-11,Lexington Christian,Estill County,62,33,0,,0,0
2015-09-11,Lincoln County,Casey County,24,0,0,,0,0
2015-09-11,Lloyd Memorial,Holmes,27,6,1,,0,0
2015-09-11,Ludlow,Gallatin County,43,15,1,,0,0
2015-09-11,Lynn Camp,Berea,47,15,1,,0,0
2015-09-11,Madison Southern,Bourbon County,57,36,0,,0,0
2015-09-11,Madisonville-North Hopkins,Union County,51,19,0,,0,0
2015-09-11,Magoffin County,Betsy Layne,42,0,1,,0,0
2015-09-11,Male,Trinity (Louisville),42,13,1,,0,0
2015-09-11,Marshall County,Calloway County,25,14,0,,0,0
2015-09-11,McCracken County,Mayfield,37,31,0,OT,0,0
2015-09-11,Monroe County,Barren County,28,12,1,,0,0
2015-09-11,Montgomery County,George Rogers Clark,13,12,1,,0,0
2015-09-11,Muhlenberg County,McLean County,46,14,0,,0,0
2015-09-11,Newport,Bellevue,8,0,1,,0,0
2015-09-11,Nicholas County,Lewis County,36,6,0,,0,0
2015-09-11,North Laurel,Mason County,40,0,0,,0,0
2015-09-11,Paducah Tilghman,Graves County,49,29,0,,0,0
2015-09-11,Paris,Pineville,48,7,1,,0,0
2015-09-11,Paul Laurence Dunbar,Eastern,20,3,0,,0,0
2015-09-11,Pike County Central,Perry County Central,42,8,0,,0,0
2015-09-11,Pikeville,Sheldon Clark,41,6,1,,0,0
2015-09-11,Pleasure Ridge Park,John Hardin,42,13,1,,0,0
2015-09-11,Prestonsburg,Breathitt County,40,14,1,,0,0
2015-09-11,Pulaski County,Russell County,47,0,1,,0,0
2015-09-11,Raceland,Greenup County,12,6,1,,0,0
2015-09-11,Rowan County,Fleming County,33,27,0,OT,0,0
2015-09-11,Russellville,Logan County,41,6,1,,0,0
2015-09-11,Ryle,Highlands,48,24,0,,0,0
2015-09-11,Shelby County,North Bullitt,56,7,0,,0,0
2015-09-11,Simon Kenton,Dixie Heights,45,7,1,,0,0
2015-09-11,South Laurel,Middlesboro,35,19,0,,0,0
2015-09-11,South Oldham,North Oldham,14,0,0,,0,0
2015-09-11,South Warren,Central Hardin,24,3,1,,0,0
2015-09-11,Southern,Seneca,40,6,0,,0,0
2015-09-11,Southwestern,Mercer County,42,6,1,,0,0
2015-09-11,Spencer County,Bullitt East,41,23,0,,0,0
2015-09-11,Taylor County,Green County,28,12,1,,0,0
2015-09-11,Trigg County,Todd County Central,34,28,0,(double overtime),0,0
2015-09-11,Valley,Moore,28,21,1,,0,0
2015-09-11,Waggener,Shawnee,49,0,0,,0,0
2015-09-11,Warren Central,Meade County,38,6,0,,0,0
2015-09-11,Washington County,Thomas Nelson,34,27,0,,0,0
2015-09-11,West Carter,East Carter,49,13,0,,0,0
2015-09-11,Western Hills,Owen County,44,8,1,,0,0
2015-09-11,Whitley County,West Jessamine,40,14,0,,0,0
2015-09-11,Woodford County,Marion County,55,18,0,,0,0
2015-09-12,Harlan,Bracken County,28,21,1,,0,0
2015-09-12,Pendleton County,Jackson County,29,22,0,,0,0
2015-09-18,Adair County,Russell County,48,0,0,,0,0
2015-09-18,Allen Central,South Floyd,38,12,1,,0,0
2015-09-18,Allen County-Scottsville,Barren County,20,19,0,,0,0
2015-09-18,Bath County,Bracken County,41,0,1,,0,0
2015-09-18,Belfry,Pikeville,34,8,1,,0,0
2015-09-18,Bell County,Whitley County,49,22,0,,0,0
2015-09-18,Bourbon County,George Rogers Clark,42,35,0,,0,0
2015-09-18,Bowling Green,Warren Central,32,7,1,,0,0
2015-09-18,Boyle County,Collins,48,14,0,,0,0
2015-09-18,Bryan Station,Meade County,54,14,0,,0,0
2015-09-18,Butler,Doss,26,20,0,,0,0
2015-09-18,Butler County,Grayson County,48,18,0,,0,0
2015-09-18,Caldwell County,Henderson County,51,20,0,,0,0
2015-09-18,Calloway County,Trigg County,33,27,1,OT(overtime),1,0
2015-09-18,Campbellsville,Green County,15,12,1,,0,0
2015-09-18,Carroll County,Eminence,60,26,0,,0,0
2015-09-18,Casey County,Washington County,26,16,0,,0,0
2015-09-18,Caverna,Clinton County,40,26,1,,0,0
2015-09-18,Central Hardin,John Hardin,28,21,0,,0,0
2015-09-18,Christian Academy-Louisville,North Oldham,42,14,0,,0,0
2015-09-18,Christian County,Hopkinsville,42,28,1,,0,0
2015-09-18,Clay County,West Jessamine,40,24,1,,0,0
2015-09-18,Conner,Dixie Heights,13,12,0,,0,0
2015-09-18,Covington Catholic,Beechwood,41,21,0,,0,0
2015-09-18,Crittenden County,Webster County,48,12,0,,0,0
2015-09-18,DuPont Manual,Ballard,24,19,1,,0,0
2015-09-18,Edmonson County,Metcalfe County,21,6,0,,0,0
2015-09-18,Elizabethtown,Bardstown,38,7,1,,0,0
2015-09-18,Estill County,Gallatin County,43,22,0,,0,0
2015-09-18,Fairdale,Valley,54,26,1,,0,0
2015-09-18,Fairview,East Carter,58,15,1,,0,0
2015-09-18,Fern Creek,DeSales,14,0,1,,0,0
2015-09-18,Fort Campbell,Fort Knox,43,8,1,,0,0
2015-09-18,Franklin County,Anderson County,33,30,1,,0,0
2015-09-18,Franklin-Simpson,Monroe County,21,14,0,,0,0
2015-09-18,Garrard County,East Jessamine,40,0,1,,0,0
2015-09-18,Glasgow,Warren East,13,0,0,,0,0
2015-09-18,Grant County,Rowan County,36,22,1,,0,0
2015-09-18,Greenwood,Logan County,43,7,1,,0,0
2015-09-18,Harlan,Jackson County,57,8,1,,0,0
2015-09-18,Hazard,Prestonsburg,34,32,0,,0,0
2015-09-18,Henry Clay,Knox Central,50,26,0,,0,0
2015-09-18,Holmes,Bellevue,41,0,0,,0,0
2015-09-18,Iroquois,Moore,22,20,0,,0,0
2015-09-18,Johnson Central,Harlan County,42,0,1,,0,0
2015-09-18,Kentucky Country Day,Bethlehem,38,14,0,,0,0
2015-09-18,Knott County Central,Betsy Layne,44,40,0,,0,0
2015-09-18,Lawrence County,Greenup County,19,15,0,,0,0
2015-09-18,Leslie County,South Laurel,33,13,0,,0,0
2015-09-18,Letcher County Central,Breathitt County,63,35,0,,0,0
2015-09-18,Lexington Catholic,Madison Central,41,0,0,,0,0
2015-09-18,Ludlow,Trimble County,61,12,0,,0,0
2015-09-18,Lynn Camp,Jenkins,45,6,1,,0,0
2015-09-18,Male,Seneca,63,0,0,,0,0
2015-09-18,Mayfield,Graves County,46,14,1,,0,0
2015-09-18,McCreary Central,Berea,47,15,0,,0,0
2015-09-18,McLean County,Hopkins County Central,19,15,0,,0,0
2015-09-18,Montgomery County,Perry County Central,56,16,1,,0,0
2015-09-18,Morgan County,Magoffin County,32,6,1,,0,0
2015-09-18,Muhlenberg County,Hancock County,31,0,1,,0,0
2015-09-18,Murray,Marshall County,38,7,1,,0,0
2015-09-18,Newport Central Catholic,Harrison County,47,7,0,,0,0
2015-09-18,North Bullitt,Marion County,40,6,1,,0,0
