date,win_team,lose_team,win_score,lose_score,location,date_comments,overtime,cross_region
2001-08-17,Paris,Shelby Valley,61,0,2,Pike County Bowl,0,0
2001-08-17,Pike County Central,Harlan,33,25,1,Pike County Bowl,0,0
2001-08-17,Prestonsburg,Sheldon Clark,34,12,0,,0,0
2001-08-17,Pulaski County,South Laurel,41,6,0,Cumberland Valley Bowl,0,0
2001-08-17,Rowan County,Morgan County,63,2,1,Cave Run Classic,0,0
2001-08-17,Russell County,Lynn Camp,22,6,1,,0,0
2001-08-17,Somerset,Franklin County,43,8,2,Death Valley Bowl,0,0
2001-08-17,Taylor County,Hart County,28,14,1,,0,0
2001-08-17,Trimble County,Owen County,20,12,1,,0,0
2001-08-17,Warren East,Monroe County,34,27,1,,0,0
2001-08-17,West Jessamine,Berea,52,27,1,,0,0
2001-08-17,Woodford County,Anderson County,41,3,1,Governor's Bowl,0,0
2001-08-18,Ballard Memorial,Campbellsville,26,0,2,Paducah Tilghman Charity Bowl,0,0
2001-08-18,Belfry,Harrison County,14,12,2,Pike County Bowl,0,0
2001-08-18,Bell County,East Jessamine,42,6,1,City/County Bowl,0,0
2001-08-18,Boyle County,George Rogers Clark,52,7,2,Recreation Bowl,0,0
2001-08-18,Danville,Glasgow,28,6,1,Bob Allen Pigskin Classic,0,0
2001-08-18,DuPont Manual,South Oldham,24,0,0,Oldham County Kick-off Classic,0,0
2001-08-18,Fleming-Neon,Evarts,24,6,2,Pine Mountain Classic,0,0
2001-08-18,Green County,Pineville,41,0,0,2001 Laurel Bowl,0,0
2001-08-18,LaRue County,Warren Central,14,13,2,Greenview Bowl(overtime),1,0
2001-08-18,Lafayette,Pikeville,33,14,0,Pike County Bowl,0,0
2001-08-18,Lawrence County,Bellevue,34,14,2,2001 Laurel Bowl,0,0
2001-08-18,Lewis County,Fairview,36,20,2,Coal Bowl,0,0
2001-08-18,Madison Southern,Whitesburg,46,28,0,Pine Mountain Classic,0,0
2001-08-18,Middlesboro,Cawood,35,12,2,City/County Bowl,0,0
2001-08-18,North Hardin,Paducah Tilghman,46,23,0,Paducah Tilghman Charity Bowl,0,0
2001-08-18,Paul Laurence Dunbar,Ballard,45,42,2,Recreation Bowl,0,0
2001-08-18,Pleasure Ridge Park,Bowling Green,16,9,0,Greenview Bowl,0,0
2001-08-18,Rockcastle County,Washington County,48,0,2,Bob Allen Pigskin Classic,0,0
2001-08-18,Southwestern,Nelson County,20,0,2,Lexington Catholic Bowl,0,0
2001-08-18,St. Xavier,Oldham County,24,6,2,Oldham County Kick-off Classic,0,0
2001-08-18,Waggener,Boyd County,15,14,0,Coal Bowl,0,0
2001-08-18,Whitley County,Logan County,42,0,1,Alumni Bowl,0,0
2001-08-24,Apollo,Hancock County,41,7,1,,0,0
2001-08-24,Ashland Blazer,Belfry,42,21,1,,0,0
2001-08-24,Bellevue,Dayton,48,6,1,,0,0
2001-08-24,Bullitt East,Shelby County,30,23,1,,0,0
2001-08-24,Butler County,Metcalfe County,20,6,0,,0,0
2001-08-24,Campbell County,Holmes,17,7,0,,0,0
2001-08-24,Christian Academy-Louisville,Western Hills,28,6,0,,0,0
2001-08-24,Christian County,Russellville,33,0,1,,0,0
2001-08-24,Clay County,Adair County,59,14,0,,0,0
2001-08-24,Crittenden County,Caldwell County,10,7,1,,0,0
2001-08-24,Cumberland,Jenkins,62,6,1,,0,0
2001-08-24,Daviess County,Bullitt Central,49,14,1,,0,0
2001-08-24,DuPont Manual,Eastern,35,0,1,,0,0
2001-08-24,East Carter,Knott County Central,52,12,1,,0,0
2001-08-24,Elizabethtown,Central Hardin,25,6,0,,0,0
2001-08-24,Estill County,Bath County,63,37,0,,0,0
2001-08-24,Fairdale,Southern,42,6,1,,0,0
2001-08-24,Fleming County,Rowan County,48,13,1,,0,0
2001-08-24,Fort Campbell,Fulton County,43,0,1,,0,0
2001-08-24,Glasgow,Barren County,21,13,0,,0,0
2001-08-24,Green County,Hart County,56,6,0,,0,0
2001-08-24,Harlan,Cawood,40,32,1,,0,0
2001-08-24,Harrodsburg,Lincoln County,41,28,1,,0,0
2001-08-24,Henry County,Fort Knox,7,0,1,,0,0
2001-08-24,Holy Cross (Louisville),Shawnee,56,8,0,,0,0
2001-08-24,Jeffersontown,Moore,21,20,1,,0,0
2001-08-24,Johnson Central,Bourbon County,14,8,0,,0,0
2001-08-24,Knox Central,Casey County,28,8,0,,0,0
2001-08-24,LaRue County,Madison Southern,47,12,0,,0,0
2001-08-24,Lafayette,East Jessamine,28,12,1,,0,0
2001-08-24,Leslie County,Evarts,24,0,1,,0,0
2001-08-24,Lexington Christian,Powell County,20,16,0,,0,0
2001-08-24,Lloyd Memorial,Scott,35,15,1,,0,0
2001-08-24,Marshall County,Mayfield,16,0,1,,0,0
2001-08-24,Mason County,Montgomery County,20,7,0,,0,0
2001-08-24,Mercer County,Anderson County,36,8,1,,0,0
2001-08-24,Morgan County,Betsy Layne,53,0,1,,0,0
2001-08-24,Muhlenberg South,McLean County,33,21,0,,0,0
2001-08-24,Murray,Madisonville-North Hopkins,35,12,1,,0,0
2001-08-24,Newport Central Catholic,Newport,44,12,0,,0,0
2001-08-24,Nicholas County,West Carter,28,0,0,,0,0
2001-08-24,North Bullitt,Atherton,46,0,1,,0,0
2001-08-24,North Laurel,Wayne County,13,12,0,(overtime),1,0
2001-08-24,Ohio County,Logan County,54,35,0,,0,0
2001-08-24,Oldham County,Central,27,19,0,,0,0
2001-08-24,Owensboro,Owensboro Catholic,54,12,1,,0,0
2001-08-24,Paintsville,Allen Central,45,14,0,,0,0
2001-08-24,Paul Laurence Dunbar,Nelson County,41,14,2,,0,0
2001-08-24,Perry County Central,Magoffin County,52,24,1,,0,0
2001-08-24,Pike County Central,Phelps,26,10,1,,0,0
2001-08-24,Pikeville,Elkhorn City,42,7,1,,0,0
2001-08-24,Pleasure Ridge Park,Doss,55,0,1,,0,0
2001-08-24,Raceland,South Floyd,44,6,1,,0,0
2001-08-24,Reidland,Lone Oak,49,0,0,,0,0
2001-08-24,Rockcastle County,South Laurel,54,0,1,,0,0
2001-08-24,Russell,Greenup County,24,6,1,,0,0
2001-08-24,Seneca,South Oldham,14,11,1,,0,0
2001-08-24,Somerset,Pulaski County,21,6,1,Lake Cumberland Bowl,0,0
2001-08-24,St. Xavier,Butler,24,0,0,,0,0
2001-08-24,Tates Creek,George Rogers Clark,20,17,1,,0,0
2001-08-24,Taylor County,Marion County,50,14,0,,0,0
2001-08-24,Trigg County,Todd County Central,54,14,1,,0,0
2001-08-24,Trinity (Louisville),North Hardin,44,0,0,,0,0
2001-08-24,Warren Central,Breckinridge County,36,0,1,,0,0
2001-08-24,Warren East,John Hardin,61,14,1,,0,0
2001-08-24,Washington County,Campbellsville,21,9,0,,0,0
2001-08-24,Webster County,Union County,21,14,1,,0,0
2001-08-24,West Jessamine,Garrard County,41,10,0,,0,0
2001-08-24,Western,Valley,16,12,1,,0,0
2001-08-24,Woodford County,Franklin County,34,8,0,,0,0
2001-08-25,Beechwood,Breathitt County,37,8,2,Champions Bowl,0,0
2001-08-25,Boone County,Allen County-Scottsville,35,31,0,,0,0
2001-08-25,Bowling Green,Monroe County,57,34,2,,0,0
2001-08-25,Boyle County,Henry Clay,32,0,1,,0,0
2001-08-25,Danville,Bryan Station,42,6,2,Cumberland Falls Pigskin Classic,0,0
2001-08-25,Franklin-Simpson,Greenwood,38,12,1,,0,0
2001-08-25,Hazard,Middlesboro,34,21,1,Pride of the Mountains Gridiron Classic,0,0
2001-08-25,Lynn Camp,Frankfort,49,14,2,Berea Gridiron Classic,0,0
2001-08-25,Male,Highlands,30,0,0,(suspended at half time)St. Luke Hospitals Champions Bowl,0,0
2001-08-25,Meade County,Madison Central,45,0,2,New Image Bowl,0,0
2001-08-25,Prestonsburg,Bell County,25,16,2,Pride of the Mountains Gridiron Classic,0,0
2001-08-25,Ryle,Whitley County,24,21,1,Kick-off Classic,0,0
2001-08-25,Scott County,Simon Kenton,28,14,1,Gridiron Classic,0,0
2001-08-31,Allen Central,Jenkins,22,14,1,,0,0
2001-08-31,Apollo,Owensboro Catholic,38,13,0,,0,0
2001-08-31,Ballard,Eastern,20,15,0,,0,0
2001-08-31,Ballard Memorial,Reidland,39,0,1,,0,0
2001-08-31,Bardstown,Allen County-Scottsville,42,7,0,,0,0
2001-08-31,Bath County,Morgan County,29,28,0,,0,0
2001-08-31,Bell County,Middlesboro,20,0,0,,0,0
2001-08-31,Bellevue,Grant County,13,12,1,,0,0
2001-08-31,Berea,Williamsburg,47,14,1,,0,0
2001-08-31,Boone County,Bryan Station,63,26,0,,0,0
2001-08-31,Bowling Green,Greenwood,41,0,0,,0,0
2001-08-31,Boyd County,Johnson Central,45,0,0,,0,0
2001-08-31,Boyle County,Danville,24,21,0,,0,0
2001-08-31,Bullitt East,Bullitt Central,86,0,1,,0,0
2001-08-31,Butler County,McLean County,32,0,1,,0,0
2001-08-31,Campbellsville,Taylor County,14,6,0,,0,0
2001-08-31,Central,Valley,53,0,1,,0,0
2001-08-31,Central Hardin,Breckinridge County,32,18,0,,0,0
2001-08-31,Clay County,Leslie County,33,28,0,,0,0
2001-08-31,Corbin,South Laurel,37,8,0,,0,0
2001-08-31,Crittenden County,Fulton County,47,0,0,,0,0
2001-08-31,Cumberland,Phelps,47,2,1,,0,0
2001-08-31,Doss,Waggener,6,0,1,,0,0
2001-08-31,DuPont Manual,Butler,35,7,1,,0,0
2001-08-31,Evarts,Harlan,20,7,0,Alumni Bowl,0,0
2001-08-31,Fairdale,North Bullitt,31,0,1,,0,0
2001-08-31,Fern Creek,South Oldham,24,0,1,,0,0
2001-08-31,Fleming County,Bourbon County,31,14,1,,0,0
2001-08-31,Fleming-Neon,Hazard,23,20,1,(overtime),1,0
2001-08-31,Fort Campbell,Todd County Central,21,14,0,,0,0
2001-08-31,Fort Knox,Shawnee,47,25,1,,0,0
2001-08-31,Garrard County,Estill County,50,20,0,,0,0
2001-08-31,Green County,Adair County,65,20,1,,0,0
2001-08-31,Greenup County,Sheldon Clark,28,8,0,,0,0
2001-08-31,Hancock County,Webster County,13,7,1,,0,0
2001-08-31,Harrison County,Cawood,48,0,1,,0,0
2001-08-31,Harrodsburg,Mercer County,35,14,1,,0,0
2001-08-31,Heath,Lone Oak,54,7,1,,0,0
2001-08-31,Henderson County,Daviess County,63,0,1,,0,0
2001-08-31,Henry Clay,Madison Central,43,13,1,,0,0
2001-08-31,Henry County,Trimble County,23,20,1,,0,0
2001-08-31,Highlands,Campbell County,42,0,0,,0,0
2001-08-31,Holy Cross (Louisville),DeSales,24,0,2,,0,0
2001-08-31,Hopkins County Central,Fulton City,21,19,0,(overtime),1,0
2001-08-31,Hopkinsville,Mayfield,47,24,1,,0,0
2001-08-31,Lafayette,John Hardin,35,7,1,,0,0
2001-08-31,Lawrence County,Belfry,26,20,0,(overtime),1,0
2001-08-31,Lincoln County,Madison Southern,40,20,1,,0,0
2001-08-31,Madisonville-North Hopkins,Franklin-Simpson,14,0,1,,0,0
2001-08-31,Male,Seneca,50,19,1,,0,0
2001-08-31,Marshall County,Caldwell County,16,14,0,,0,0
2001-08-31,Mason County,Rowan County,35,14,0,,0,0
2001-08-31,Meade County,Elizabethtown,41,6,0,,0,0
2001-08-31,Muhlenberg South,Grayson County,34,27,1,,0,0
2001-08-31,Murray,Calloway County,31,13,1,,0,0
2001-08-31,Nelson County,Franklin County,34,0,1,,0,0
2001-08-31,Newport Central Catholic,Scott,42,13,0,,0,0
2001-08-31,North Laurel,Perry County Central,20,8,1,,0,0
2001-08-31,Oldham County,Shelby County,14,10,0,,0,0
2001-08-31,Owen County,Lexington Christian,26,13,0,,0,0
2001-08-31,Owensboro,Barren County,56,0,0,,0,0
2001-08-31,Paducah Tilghman,Graves County,20,13,0,,0,0
2001-08-31,Paris,Powell County,49,0,1,,0,0
2001-08-31,Pike County Central,Fairview,34,6,0,,0,0
2001-08-31,Pikeville,Western Hills,25,6,1,,0,0
2001-08-31,Prestonsburg,Paintsville,43,23,1,,0,0
2001-08-31,Raceland,East Carter,31,14,0,,0,0
2001-08-31,Rockcastle County,Breathitt County,47,6,0,Kentucky River Medical Center Honey Bowl,0,0
2001-08-31,Russell,Ashland Blazer,28,27,1,,0,0
2001-08-31,Russell County,McCreary Central,57,0,0,,0,0
2001-08-31,Scott County,George Rogers Clark,41,21,1,,0,0
2001-08-31,Somerset,Wayne County,41,20,1,,0,0
2001-08-31,South Floyd,Betsy Layne,38,6,0,,0,0
2001-08-31,Southwestern,Pulaski County,33,12,0,Superintendent's Bowl,0,0
2001-08-31,St. Xavier,Southern,48,0,0,,0,0
2001-08-31,Tates Creek,Montgomery County,44,14,1,,0,0
2001-08-31,Trigg County,Russellville,28,7,0,,0,0
2001-08-31,Trinity (Louisville),Jeffersontown,76,0,1,,0,0
2001-08-31,Union County,Christian County,28,0,1,,0,0
2001-08-31,Warren East,Edmonson County,32,6,0,,0,0
2001-08-31,Washington County,Marion County,33,0,1,,0,0
2001-08-31,West Carter,Ludlow,26,0,0,,0,0
2001-08-31,West Jessamine,Anderson County,34,7,0,,0,0
2001-08-31,Western,Atherton,42,32,0,,0,0
2001-08-31,Whitesburg,Knox Central,21,14,1,,0,0
2001-08-31,Whitley County,Lynn Camp,46,6,0,,0,0
2001-08-31,Woodford County,East Jessamine,30,15,1,,0,0
2001-09-01,Beechwood,Lloyd Memorial,30,12,1,,0,0
2001-09-01,Covington Catholic,Dixie Heights,34,21,0,,0,0
2001-09-01,Holmes,Holy Cross (Covington),45,15,1,,0,0
2001-09-01,Newport,Dayton,18,13,0,,0,0
2001-09-01,Nicholas County,Magoffin County,43,12,0,Founder's Day Bowl,0,0
2001-09-07,Adair County,Metcalfe County,21,15,1,,0,0
2001-09-07,Allen County-Scottsville,Warren East,41,12,0,,0,0
2001-09-07,Apollo,Greenwood,19,14,0,,0,0
2001-09-07,Ballard Memorial,Heath,40,13,0,,0,0
2001-09-07,Bardstown,Nelson County,54,14,0,,0,0
2001-09-07,Bellevue,Newport,19,12,0,,0,0
2001-09-07,Berea,Shelby Valley,22,13,1,,0,0
2001-09-07,Boyd County,Russell,21,20,1,,0,0
2001-09-07,Boyle County,Harrodsburg,62,8,1,,0,0
2001-09-07,Butler,Doss,13,0,0,,0,0
2001-09-07,Butler County,Todd County Central,22,6,1,,0,0
2001-09-07,Calloway County,Fulton County,28,0,1,,0,0
2001-09-07,Campbellsville,Marion County,7,0,1,,0,0
2001-09-07,Central Hardin,Christian County,21,0,0,,0,0
2001-09-07,Corbin,Middlesboro,28,14,1,,0,0
2001-09-07,Cumberland,Lexington Christian,34,24,0,,0,0
2001-09-07,Danville,Green County,21,7,0,,0,0
2001-09-07,DeSales,Valley,35,7,0,,0,0
2001-09-07,DuPont Manual,Ballard,40,12,0,,0,0
2001-09-07,East Carter,Morgan County,54,6,0,,0,0
2001-09-07,Edmonson County,Hart County,28,20,0,,0,0
2001-09-07,Fleming County,Nicholas County,47,0,0,,0,0
2001-09-07,Fleming-Neon,Paintsville,27,18,0,,0,0
2001-09-07,Fort Campbell,McLean County,40,14,0,,0,0
2001-09-07,Frankfort,Powell County,39,19,0,,0,0
2001-09-07,Garrard County,Grant County,35,18,1,,0,0
2001-09-07,George Rogers Clark,Montgomery County,35,6,0,,0,0
2001-09-07,Glasgow,Elizabethtown,35,14,0,,0,0
2001-09-07,Grayson County,Lone Oak,33,0,0,,0,0
2001-09-07,Greenup County,Raceland,42,13,0,,0,0
2001-09-07,Harrison County,Breathitt County,28,6,1,,0,0
2001-09-07,Hazard,Pikeville,40,27,1,,0,0
2001-09-07,Henry Clay,South Laurel,49,17,0,,0,0
2001-09-07,Highlands,Boone County,38,21,0,,0,0
2001-09-07,Holmes,Beechwood,28,19,0,,0,0
2001-09-07,Hopkins County Central,Caldwell County,51,10,1,,0,0
2001-09-07,Hopkinsville,Madisonville-North Hopkins,45,7,0,,0,0
2001-09-07,Jenkins,Elkhorn City,26,24,1,,0,0
2001-09-07,John Hardin,Dayton,20,6,1,,0,0
2001-09-07,Knox Central,Lynn Camp,28,0,1,,0,0
2001-09-07,LaRue County,Taylor County,47,13,1,,0,0
2001-09-07,Lawrence County,Ashland Blazer,48,19,1,,0,0
2001-09-07,Leslie County,Perry County Central,45,20,0,,0,0
2001-09-07,Marshall County,Logan County,62,12,0,,0,0
2001-09-07,Mason County,Lafayette,39,10,1,,0,0
2001-09-07,Mayfield,Graves County,10,6,1,,0,0
2001-09-07,Meade County,Conner,28,0,1,,0,0
2001-09-07,Mercer County,Estill County,52,0,1,,0,0
2001-09-07,Monroe County,Wayne County,34,7,1,,0,0
2001-09-07,Moore,Southern,50,7,0,,0,0
2001-09-07,North Bullitt,Bullitt Central,20,0,0,,0,0
2001-09-07,North Hardin,Fort Knox,30,0,0,,0,0
2001-09-07,North Laurel,Knott County Central,32,14,0,,0,0
2001-09-07,Owensboro,Henderson County,32,17,1,,0,0
2001-09-07,Paris,Bourbon County,34,20,1,,0,0
2001-09-07,Paul Laurence Dunbar,Clay County,56,8,0,,0,0
2001-09-07,Phelps,South Floyd,14,0,0,,0,0
2001-09-07,Pike County Central,West Carter,36,24,0,,0,0
2001-09-07,Pineville,Casey County,34,8,1,,0,0
2001-09-07,Pleasure Ridge Park,Ryle,21,14,0,,0,0
2001-09-07,Reidland,Trigg County,21,7,1,,0,0
2001-09-07,Rockcastle County,Lincoln County,51,0,1,Renfro Valley Jamboree Bowl,0,0
2001-09-07,Russell County,Pulaski County,38,18,1,,0,0
2001-09-07,Russellville,Ohio County,44,6,1,,0,0
2001-09-07,Scott County,Franklin County,54,7,0,,0,0
2001-09-07,Seneca,Fern Creek,24,6,0,suspended after half-time,0,0
2001-09-07,Shelby County,Anderson County,19,17,1,,0,0
2001-09-07,Simon Kenton,Scott,44,0,1,,0,0
2001-09-07,Somerset,Southwestern,31,27,2,,0,0
2001-09-07,South Oldham,Holy Cross (Louisville),12,0,0,,0,0
2001-09-07,St. Xavier,Central,31,13,2,,0,0
2001-09-07,Tates Creek,Madison Central,24,7,0,,0,0
2001-09-07,Trimble County,Carroll County,17,14,1,(overtime),1,0
2001-09-07,Trinity (Louisville),Oldham County,30,15,1,,0,0
2001-09-07,Union County,Crittenden County,22,13,1,,0,0
2001-09-07,Warren Central,Bowling Green,37,30,0,,0,0
2001-09-07,Webster County,Muhlenberg South,13,0,0,,0,0
2001-09-07,West Jessamine,Woodford County,33,21,1,,0,0
2001-09-07,Whitesburg,Magoffin County,27,6,0,,0,0
2001-09-07,Whitley County,Prestonsburg,16,13,1,,0,0
2001-09-07,Williamsburg,McCreary Central,34,7,1,Alumni Bowl,0,0
2001-09-08,Daviess County,Owensboro Catholic,19,7,1,,0,0
2001-09-08,Dixie Heights,Lloyd Memorial,24,7,1,,0,0
2001-09-08,Hancock County,Breckinridge County,41,20,1,,0,0
2001-09-08,Jeffersontown,Atherton,21,14,1,,0,0
2001-09-09,Newport Central Catholic,Campbell County,29,14,1,,0,0
2001-09-13,Green County,Taylor County,19,0,1,Cow Day's Bowl,0,0
2001-09-14,Bourbon County,Franklin County,32,6,1,,0,0
2001-09-14,Bullitt East,Fairdale,30,24,1,,0,0
2001-09-14,Calloway County,Lone Oak,55,0,0,,0,0
2001-09-14,Central,Waggener,46,9,0,,0,0
2001-09-14,Danville,Bellevue,58,0,0,,0,0
2001-09-14,DeSales,Shawnee,35,14,2,,0,0
2001-09-14,Doss,Valley,18,13,0,,0,0
2001-09-14,Eastern,Jeffersontown,43,10,0,,0,0
2001-09-14,Fleming County,East Carter,52,0,1,,0,0
2001-09-14,Fleming-Neon,Allen Central,54,12,1,,0,0
2001-09-14,Glasgow,John Hardin,42,0,1,,0,0
2001-09-14,Harrison County,Montgomery County,23,7,1,,0,0
2001-09-14,Harrodsburg,Paris,53,27,1,,0,0
2001-09-14,Hazard,Perry County Central,35,13,1,Black Gold Bowl,0,0
2001-09-14,Henderson County,Christian County,52,12,1,,0,0
2001-09-14,Hopkinsville,Graves County,51,13,1,,0,0
2001-09-14,Madison Southern,Wayne County,47,45,0,(overtime),1,0
2001-09-14,Male,Atherton,63,14,0,,0,0
2001-09-14,Marshall County,Paducah Tilghman,49,26,0,,0,0
2001-09-14,Mason County,Russell,27,14,1,,0,0
2001-09-14,Moore,Elizabethtown,41,20,1,,0,0
2001-09-14,Muhlenberg South,Heath,37,26,0,,0,0
2001-09-14,North Bullitt,Breckinridge County,32,0,1,,0,0
2001-09-14,Oldham County,Fern Creek,35,19,1,,0,0
2001-09-14,Pikeville,South Floyd,48,14,0,,0,0
2001-09-14,Pleasure Ridge Park,Central Hardin,38,16,1,,0,0
2001-09-14,Rockcastle County,Estill County,55,0,0,,0,0
2001-09-14,Shelby County,South Oldham,23,15,0,,0,0
2001-09-14,Somerset,Russell County,26,18,1,,0,0
2001-09-14,Southern,Bullitt Central,34,10,0,,0,0
2001-09-14,St. Xavier,DuPont Manual,26,20,0,,0,0
2001-09-14,Trinity (Louisville),Ballard,44,12,0,,0,0
2001-09-14,Webster County,Reidland,21,20,1,,0,0
2001-09-15,Anderson County,Western Hills,50,6,1,,0,0
2001-09-15,Ballard Memorial,Crittenden County,21,8,0,,0,0
2001-09-15,Bardstown,Western,67,7,1,,0,0
2001-09-15,Barren County,Monroe County,14,13,0,(overtime),1,0
2001-09-15,Belfry,Betsy Layne,60,0,0,,0,0
2001-09-15,Boone County,Holmes,17,7,2,Snappy Tomato Bowl,0,0
2001-09-15,Bowling Green,Logan County,48,0,1,,0,0
2001-09-15,Boyd County,Magoffin County,38,0,1,,0,0
2001-09-15,Boyle County,West Jessamine,59,0,1,,0,0
2001-09-15,Butler,Nelson County,22,17,0,,0,0
2001-09-15,Cawood,Knott County Central,52,7,1,,0,0
2001-09-15,Christian Academy-Louisville,Casey County,56,13,1,,0,0
2001-09-15,Corbin,Bell County,35,8,0,,0,0
2001-09-15,Dixie Heights,Scott,49,16,0,,0,0
2001-09-15,East Jessamine,McCreary Central,61,0,0,,0,0
2001-09-15,Edmonson County,Todd County Central,40,20,1,,0,0
2001-09-15,Fort Knox,McLean County,28,18,0,,0,0
2001-09-15,Frankfort,Grant County,25,24,0,,0,0
2001-09-15,Franklin-Simpson,Allen County-Scottsville,28,22,0,,0,0
2001-09-15,Fulton City,Berea,22,21,1,,0,0
2001-09-15,Garrard County,Carroll County,35,20,0,,0,0
2001-09-15,George Rogers Clark,Clay County,21,19,1,,0,0
2001-09-15,Hancock County,Hopkins County Central,20,7,1,,0,0
2001-09-15,Harlan,Whitesburg,31,25,1,(double overtime),0,0
2001-09-15,Henry Clay,Scott County,18,14,1,,0,0
2001-09-15,Henry County,Newport,18,12,0,(overtime),1,0
2001-09-15,Highlands,Beechwood,42,16,1,Snappy Tomato Bowl,0,0
2001-09-15,LaRue County,Washington County,40,13,1,,0,0
2001-09-15,Lafayette,Bryan Station,9,7,1,,0,0
2001-09-15,Lexington Catholic,Southwestern,56,15,1,,0,0
2001-09-15,Lloyd Memorial,Mercer County,34,28,0,,0,0
2001-09-15,Lynn Camp,Williamsburg,22,18,1,,0,0
2001-09-15,Madison Central,South Laurel,43,15,0,,0,0
2001-09-15,Metcalfe County,Hart County,34,12,0,,0,0
2001-09-15,Middlesboro,Pineville,39,12,0,,0,0
2001-09-15,Murray,Russellville,26,7,1,,0,0
2001-09-15,North Hardin,Meade County,20,14,0,,0,0
2001-09-15,Ohio County,Grayson County,33,7,0,,0,0
2001-09-15,Owensboro,Apollo,28,20,0,,0,0
2001-09-15,Owensboro Catholic,Butler County,35,14,1,,0,0
2001-09-15,Paul Laurence Dunbar,Woodford County,28,7,2,,0,0
2001-09-15,Phelps,Jenkins,14,6,1,,0,0
2001-09-15,Pike County Central,Shelby Valley,27,13,0,,0,0
2001-09-15,Powell County,Bath County,33,22,0,,0,0
2001-09-15,Pulaski County,Lincoln County,26,10,1,,0,0
2001-09-15,Raceland,Ludlow,20,6,0,,0,0
2001-09-15,Rowan County,Johnson Central,40,20,0,,0,0
2001-09-15,Simon Kenton,Dayton,52,7,0,,0,0
2001-09-15,Trigg County,Fort Campbell,48,7,0,,0,0
2001-09-15,Warren Central,Daviess County,28,20,0,,0,0
2001-09-15,Warren East,Greenwood,32,14,0,,0,0
2001-09-15,Whitley County,North Laurel,49,0,1,,0,0
2001-09-17,West Carter,Lewis County,39,22,0,,0,0
2001-09-21,Apollo,Daviess County,21,6,0,,0,0
2001-09-21,Ballard,Fern Creek,50,14,0,,0,0
2001-09-21,Ballard Memorial,Murray,18,10,1,,0,0
2001-09-21,Bardstown,DeSales,56,10,2,,0,0
2001-09-21,Barren County,Warren East,17,14,1,,0,0
2001-09-21,Beechwood,Simon Kenton,14,12,0,,0,0
