name,region,id,rating,massey,colley,elo,wins,losses,games_played
Lloyd Memorial,2,122,53.54,55.41,56.65,48.57,6,5,11
Newport,2,150,53.33,52.11,58.24,49.62,8,4,12
North Bullitt,5,153,53.18,60.64,53.01,45.89,7,5,12
Moore,4,145,53.04,53.19,50.88,55.04,8,5,13
Dixie Heights,6,56,52.91,63.28,52.11,43.34,5,7,12
Waggener,4,207,52.26,66.58,47.49,42.7,5,6,11
Danville,2,52,52.25,62.44,50.19,44.13,3,7,10
Meade County,6,139,52.13,60.93,52.75,42.72,4,7,11
Holmes,4,100,51.76,52.88,54.77,47.63,8,4,12
East Carter,3,59,51.07,55.29,54.49,43.44,7,4,10
Campbellsville,1,36,50.98,54.38,50.41,48.13,6,5,11
Anderson County,4,3,50.92,57.32,48.44,47.02,4,7,11
Daviess County,6,53,50.45,52.5,49.98,48.87,5,6,11
Clay County,4,44,50.35,53.24,57.01,40.81,7,4,11
Greenup County,3,88,50.03,56.04,49.25,44.81,4,7,8
Walton-Verona,2,208,49.64,44,51.17,53.74,8,5,12
Paul Laurence Dunbar,6,165,49.33,56.77,49.42,41.79,7,5,12
Martin County,2,133,48.86,45.46,54.27,46.83,7,4,11
Knox Central,4,112,48.72,59.7,40.9,45.57,3,8,10
Barren County,6,10,47.97,52.81,51.83,39.27,6,5,11
Ludlow,1,124,47.77,41.25,50.22,51.84,8,4,12
Bullitt Central,5,29,47.42,55.62,44.88,41.75,5,7,12
Union County,3,205,46.86,48.89,46.71,44.99,6,6,12
McLean County,2,138,46.75,43.02,46.71,50.52,8,5,13
Grayson County,5,85,46.74,44.63,51.9,43.7,7,4,11
North Laurel,5,155,46.71,55.13,43.82,41.17,5,6,11
Washington County,2,211,46.71,54.82,47.69,37.61,5,6,11
Middlesboro,2,142,46.62,43.27,53.72,42.88,8,4,12
Nicholas County,1,152,46.54,38.87,47.7,53.05,9,4,13
Woodford County,5,220,45.83,55.12,47.08,35.29,6,5,11
Letcher County Central,4,117,45.56,48.46,49.8,38.41,4,7,10
LaRue County,3,113,45.5,48.36,44.42,43.71,5,6,11
Trigg County,3,203,45.23,50.81,44.88,40,6,5,11
Apollo,6,4,45.05,50.81,44.6,39.75,4,7,11
Eastern,6,62,44.93,57.68,42.27,34.82,3,8,11
Greenwood,5,89,44.75,51.07,45.34,37.85,5,6,11
Lawrence County,3,115,44.4,47.48,45.3,40.42,4,7,11
Casey County,3,38,44.05,43.59,42.11,46.45,5,6,11
John Hardin,4,108,43.74,45.93,43.57,41.72,5,7,12
Rowan County,4,178,43.43,44.84,43.75,41.69,6,5,11
Mason County,3,134,43.4,49.41,45.5,35.28,6,6,12
Allen County-Scottsville,4,2,43.17,44.76,39.31,45.45,5,7,12
Pineville,1,171,42.96,41.62,46.08,41.19,8,3,10
Bourbon County,4,21,42.88,50.44,42.67,35.55,4,7,11
Lincoln County,4,121,42.32,56.63,38.19,32.15,3,8,11
Southern,6,195,41.33,47.4,44.64,31.94,4,7,11
Estill County,3,66,41.27,44.46,43.25,36.09,5,6,11
Montgomery County,5,144,40.83,44.02,38.09,40.37,3,8,11
Clinton County,2,45,40.11,39.73,38.06,42.55,7,4,9
Warren East,4,210,39.33,49.69,33.16,35.15,4,7,11
Western Hills,3,217,39.31,40.04,36.74,41.17,3,8,11
Lynn Camp,1,125,39.28,36.22,40.36,41.27,5,6,11
Pleasure Ridge Park,6,172,39.09,55.04,33.08,29.15,2,9,11
Doss,5,57,38.64,47.77,34.93,33.23,5,6,11
Breckinridge County,5,27,38.53,36.21,44.19,35.19,6,4,10
Russell County,4,180,38.43,42.82,35.58,36.88,6,5,11
Edmonson County,2,63,38.34,40.76,36.54,37.72,6,7,12
Spencer County,4,197,37.7,43.92,34.79,34.38,5,6,11
Carroll County,2,37,37.58,32.08,40.2,40.46,7,4,11
Bishop Brossart,1,19,37.16,33.04,37.77,40.68,7,5,12
Campbell County,6,35,37.08,47.1,32.66,31.49,1,10,10
Lafayette,6,114,37.08,54.71,31.51,25.02,2,9,10
Leslie County,2,116,36.93,37.35,40.1,33.34,5,5,10
Harrison County,4,93,36.83,45.77,35.07,29.65,4,7,11
Atherton,5,6,36.61,39.78,38.28,31.75,5,6,11
Muhlenberg County,5,147,36.29,38.84,38.71,31.33,4,7,11
Frankfort,1,74,36.13,35.76,33.74,38.89,4,7,11
Bryan Station,6,28,36.08,49.64,30.84,27.75,3,8,11
Phelps,1,168,35.8,34.13,39.26,34,4,7,10
Berea,1,16,35.25,36.57,41.04,28.15,7,4,9
Monroe County,2,143,34.85,35.89,34.92,33.76,5,6,10
Christian County,5,43,34.71,50.15,25.59,28.4,0,11,10
Ohio County,5,157,34.58,36.55,39.97,27.21,4,6,10
Boone County,5,20,34.02,44.73,36.49,20.84,2,8,10
Collins,5,46,33.96,51.18,28.63,22.07,2,9,11
Grant County,5,83,33.23,37.64,34.13,27.93,4,6,10
Floyd Central,3,71,32.77,38.68,32.32,27.3,3,8,11
Jeffersontown,5,107,32.66,38.35,32.44,27.2,4,7,11
Madison Central,6,126,32.52,48.48,23.04,26.03,1,10,11
Henry Clay,6,97,32.38,53.31,21.99,21.85,0,11,11
Garrard County,3,80,32.23,37.49,32.79,26.4,4,7,11
Todd County Central,2,202,31.89,33.78,32.92,28.97,6,5,10
Russellville,1,181,31.15,31.81,28.85,32.78,4,8,12
South Laurel,5,192,30.83,41.31,26.02,25.16,2,8,10
Magoffin County,3,129,30.06,35.35,33.29,21.54,3,7,10
Bath County,2,11,29.25,26.48,28.56,32.71,4,7,11
Pendleton County,3,166,29,31.5,29.75,25.75,5,6,11
Great Crossing,5,86,28.77,36.79,25.33,24.19,1,10,11
Holy Cross (Covington),2,101,28.39,32.19,31.25,21.72,2,9,10
Marshall County,6,132,28.21,37.29,27.62,19.71,2,9,11
North Oldham,4,156,27.82,39.06,23.98,20.43,1,9,10
Hancock County,2,90,27.69,31.46,27.27,24.33,3,8,11
Perry County Central,4,167,27.28,37.58,22.07,22.19,1,9,9
Powell County,3,173,27.28,28.19,21.76,31.88,3,8,11
Adair County,3,1,26.63,37.88,24.17,17.85,2,9,11
Fulton County,1,78,26.41,34.85,24.91,19.47,6,5,7
Hart County,3,94,25.7,27.07,23.17,26.85,3,7,10
Iroquois,5,105,24.55,34.06,23.35,16.24,2,9,11
Dayton,1,54,24.03,24.94,27.07,20.08,4,7,11
Fairview,1,68,23.72,24.46,26.79,19.91,3,7,8
Owen County,2,159,23.1,22.11,24.39,22.8,4,8,12
Prestonsburg,2,174,23.03,25.59,22.76,20.73,2,8,10
Calloway County,4,34,22.63,34.62,17.27,15.99,1,10,11
Betsy Layne,1,18,22.46,24.8,25.24,17.32,4,7,10
Marion County,4,131,22.37,30.47,19.74,16.91,3,7,10
Fort Knox,1,73,22.36,21.87,24.73,20.5,3,8,10
Seneca,5,186,22.1,31.71,22.57,12.02,2,8,10
Webster County,3,213,21.91,28.18,22.72,14.83,3,8,11
Bellevue,1,15,21.37,22.69,20.34,21.09,2,9,10
Valley,4,206,21.36,32.44,15.74,15.91,2,9,11
Fort Campbell,2,72,21.21,28.42,19.92,15.29,1,10,11
Thomas Nelson,3,201,21.14,28.51,17.42,17.49,1,10,11
Henry County,3,98,20.67,31.85,15.75,14.43,1,9,10
Boyd County,4,23,19.65,30.88,16.28,11.8,1,9,10
Harlan,1,91,16.69,21.55,13.14,15.4,1,10,8
McCreary Central,3,137,16.55,19.72,16.55,13.39,1,9,9
Knott County Central,2,111,16.41,17.51,19,12.72,2,9,11
West Jessamine,5,215,15.5,29.76,8.27,8.49,0,10,10
Warren Central,4,209,15.46,30.36,9.65,6.37,0,10,10
Ballard Memorial,2,8,15.14,19.94,13.6,11.9,1,9,10
Paris,1,164,15.04,13.43,12.47,19.21,2,9,11
Green County,2,87,14.89,22.27,10.37,12.03,1,10,11
Sayre,NaN,183,14.64,18.29,8.33,17.31,1,7,7
Metcalfe County,2,141,14.62,26.34,8.7,8.82,1,9,10
Jackson County,3,106,13.49,18.83,12.71,8.93,2,8,10
East Ridge,2,61,12.78,12.31,13.16,12.88,1,9,9
Hopkins County Central,4,103,11.52,19.5,8.35,6.7,0,10,10
Butler County,2,32,10.57,14.73,10.59,6.38,1,9,10
Lewis County,3,118,8.96,13.64,6.15,7.08,0,10,10
Gallatin County,2,79,8.18,6.55,8,9.99,1,10,10
Morgan County,2,146,7.39,10.69,5.75,5.73,0,10,10
Nelson County,3,149,7.02,13.15,7.64,0.29,0,10,10
Bracken County,1,25,6.03,4.03,1.1,12.95,0,11,10
Western,5,216,5.74,18.07,-3.3,2.44,0,10,10
Caverna,1,39,3.08,7.33,3.18,-1.26,1,10,11
Shawnee,2,187,-4.83,-5.92,-5.39,-3.16,0,9,9
