date,win_team,lose_team,win_score,lose_score,location,date_comments,overtime,cross_region,win_id,lose_id
2016-08-19,North Laurel,South Laurel,31,0,0,,0,0,154,192
2016-08-19,Owensboro,Warren Central,43,6,1,,0,0,159,210
2016-08-19,Paintsville,Sheldon Clark,43,0,1,,0,0,162,188
2016-08-19,Perry County Central,Lynn Camp,35,34,0,,0,0,166,125
2016-08-19,Pikeville,Prestonsburg,47,14,1,,0,0,169,173
2016-08-19,Pleasure Ridge Park,Valley,32,0,1,,0,0,171,207
2016-08-19,Pulaski County,Harlan County,26,14,1,,0,0,174,91
2016-08-19,Raceland,West Carter,28,13,0,,0,0,175,215
2016-08-19,Russell County,Green County,35,34,1,,0,0,179,86
2016-08-19,Russellville,Trigg County,41,0,1,,0,0,180,203
2016-08-19,Ryle,Covington Catholic,31,13,1,,0,0,181,51
2016-08-19,Scott County,Tates Creek,47,20,1,,0,0,183,199
2016-08-19,Simon Kenton,Christian Academy-Louisville,41,14,0,,0,0,189,43
2016-08-19,Somerset,Mason County,34,7,0,,0,0,190,133
2016-08-19,South Oldham,Anderson County,31,14,1,,0,0,193,4
2016-08-19,Thomas Nelson,Fort Knox,47,8,1,,0,0,201,73
2016-08-19,Waggener,Iroquois,41,6,1,,0,0,208,104
2016-08-19,West Jessamine,Harrison County,27,8,1,,0,0,216,92
2016-08-19,Western,North Oldham,41,19,0,,0,0,217,155
2016-08-19,Western Hills,Washington County,54,40,0,,0,0,218,212
2016-08-20,Ballard Memorial,Hart County,47,13,1,,0,0,9,93
2016-08-20,Bardstown,Spencer County,29,13,1,,0,0,10,197
2016-08-20,Bowling Green,John Hardin,48,22,2,,0,0,23,108
2016-08-20,Bryan Station,Wayne County,35,28,2,(overtime)(overtime),1,0,29,213
2016-08-20,Central Hardin,Mercer County,21,7,0,,0,0,42,139
2016-08-20,Christian County,Caldwell County,50,34,2,,0,0,44,34
2016-08-20,Clay County,Rowan County,14,0,1,,0,0,45,177
2016-08-20,Collins,Montgomery County,34,18,0,,0,0,47,143
2016-08-20,Frankfort,Paris,22,14,2,,0,0,74,163
2016-08-20,Franklin County,Shelby Valley,55,0,0,,0,0,75,187
2016-08-20,Hopkinsville,Graves County,44,22,2,,0,0,103,84
2016-08-20,Madison Central,Knox Central,8,7,1,,0,0,126,112
2016-08-20,Marion County,Nelson County,54,21,0,,0,0,131,148
2016-08-20,Newport Central Catholic,Scott,47,21,1,,0,0,150,182
2016-08-20,North Hardin,Boyle County,21,20,2,(overtime),1,0,153,25
2016-08-20,South Warren,Monroe County,56,14,2,,0,0,194,142
2016-08-21,McCracken County,Paducah Tilghman,41,6,0,,0,0,135,161
2016-08-26,Adair County,Caverna,53,6,1,,0,0,1,40
2016-08-26,Anderson County,George Rogers Clark,24,14,1,,0,0,4,81
2016-08-26,Bath County,Rowan County,40,14,0,,0,0,12,177
2016-08-26,Beechwood,Lloyd Memorial,12,0,1,,0,0,13,122
2016-08-26,Belfry,Tates Creek,48,12,2,,0,0,14,199
2016-08-26,Bethlehem,Thomas Nelson,14,13,0,,0,0,18,201
2016-08-26,Bowling Green,Christian County,42,22,1,,0,0,23,44
2016-08-26,Boyd County,Lewis County,70,21,0,,0,0,24,118
2016-08-26,Breckinridge County,Todd County Central,16,7,1,,0,0,28,202
2016-08-26,Bullitt Central,Fairdale,21,6,0,,0,0,30,68
2016-08-26,Butler County,Edmonson County,35,28,1,,0,0,33,64
2016-08-26,Campbell County,Highlands,24,21,1,,0,0,36,98
2016-08-26,Central Hardin,Paducah Tilghman,29,21,1,,0,0,42,161
2016-08-26,Christian Academy-Louisville,Eastern,34,11,0,,0,0,43,63
2016-08-26,Clinton County,Trimble County,43,8,1,,0,0,46,204
2016-08-26,Collins,Bullitt East,55,52,1,,0,0,47,31
2016-08-26,Conner,Boone County,36,7,0,,0,0,48,21
2016-08-26,Cooper,Newport Central Catholic,45,14,2,,0,0,49,150
2016-08-26,Corbin,Central,20,14,1,,0,0,50,41
2016-08-26,Danville,Southwestern,35,34,1,,0,0,53,196
2016-08-26,DeSales,Butler,17,0,0,,0,0,56,32
2016-08-26,DuPont Manual,Fern Creek,14,0,1,,0,0,59,70
2016-08-26,East Jessamine,Lincoln County,32,27,0,,0,0,61,121
2016-08-26,East Ridge,Phelps,38,18,2,,0,0,62,167
2016-08-26,Elizabethtown,Marion County,41,6,1,,0,0,65,131
2016-08-26,Eminence,Berea,46,0,0,,0,0,66,17
2016-08-26,Estill County,Magoffin County,48,14,1,,0,0,67,129
2016-08-26,Fleming County,Mason County,31,0,1,,0,0,71,133
2016-08-26,Franklin-Simpson,Caldwell County,14,6,0,,0,0,76,34
2016-08-26,Grant County,Owen County,20,13,1,,0,0,83,158
2016-08-26,Graves County,Trigg County,21,0,1,,0,0,84,203
2016-08-26,Green County,Barren County,40,24,2,,0,0,86,11
2016-08-26,Greenwood,Allen County-Scottsville,35,27,0,,0,0,88,3
2016-08-26,Harlan,South Floyd,54,12,1,,0,0,90,191
2016-08-26,Harlan County,Clay County,51,14,1,,0,0,91,45
2016-08-26,Hazard,Fairview,41,28,1,,0,0,94,69
2016-08-26,Henry County,Carroll County,21,0,0,,0,0,97,38
2016-08-26,Holy Cross (Louisville),Campbellsville,21,13,2,,0,0,101,37
2016-08-26,Hopkins County Central,Crittenden County,24,19,1,,0,0,102,52
2016-08-26,Jeffersontown,Iroquois,20,9,0,,0,0,106,104
2016-08-26,Knox Central,Waggener,46,7,2,,0,0,112,208
2016-08-26,Lawrence County,Montgomery County,30,28,1,,0,0,115,143
2016-08-26,Leslie County,Knott County Central,35,0,0,,0,0,116,111
2016-08-26,Lexington Christian,Kentucky Country Day,56,20,1,,0,0,120,110
2016-08-26,Lynn Camp,McCreary Central,38,36,0,,0,0,125,136
2016-08-26,Madison Central,Paul Laurence Dunbar,14,12,1,,0,0,126,164
2016-08-26,Madison Southern,Garrard County,21,18,0,,0,0,127,80
2016-08-26,Male,Ballard,31,13,1,,0,0,130,8
2016-08-26,Mayfield,Marshall County,48,7,1,,0,0,134,132
2016-08-26,McCracken County,Warren Central,55,18,0,,0,0,135,210
2016-08-26,McLean County,Ohio County,52,35,1,,0,0,137,156
2016-08-26,Metcalfe County,Hart County,36,12,1,,0,0,140,93
2016-08-26,Monroe County,Warren East,33,27,1,,0,0,142,211
2016-08-26,Morgan County,Betsy Layne,46,0,0,,0,0,145,19
2016-08-26,Muhlenberg County,Logan County,42,28,1,,0,0,146,123
2016-08-26,Nicholas County,Pendleton County,21,0,1,,0,0,151,165
2016-08-26,North Bullitt,Southern,55,7,0,,0,0,152,195
2016-08-26,North Hardin,John Hardin,25,10,0,,0,0,153,108
2016-08-26,Oldham County,North Oldham,14,6,0,,0,0,157,155
2016-08-26,Owensboro,Madisonville-North Hopkins,48,28,0,,0,0,159,128
2016-08-26,Owensboro Catholic,Daviess County,41,19,0,,0,0,160,54
2016-08-26,Paintsville,Frankfort,42,6,1,,0,0,162,74
2016-08-26,Perry County Central,Breathitt County,63,21,1,,0,0,166,27
2016-08-26,Pineville,Jackson County,58,26,0,,0,0,170,105
2016-08-26,Pleasure Ridge Park,Meade County,46,6,0,,0,0,171,138
2016-08-26,Prestonsburg,Sheldon Clark,41,8,1,,0,0,173,188
2016-08-26,Raceland,Ashland Blazer,20,13,0,,0,0,175,6
2016-08-26,Rockcastle County,Bourbon County,38,7,2,,0,0,176,22
2016-08-26,Russell County,LaRue County,34,31,0,,0,0,179,113
2016-08-26,Russellville,Fort Campbell,41,6,0,,0,0,180,72
2016-08-26,Ryle,Henry Clay,34,28,2,,0,0,181,96
2016-08-26,Scott County,Pulaski County,48,19,0,,0,0,183,174
2016-08-26,Shelby County,Grayson County,50,8,0,,0,0,186,85
2016-08-26,Simon Kenton,Bryan Station,50,7,1,,0,0,189,29
2016-08-26,Somerset,Williamsburg,42,27,1,,0,0,190,220
2016-08-26,South Laurel,Harrison County,24,19,2,,0,0,192,92
2016-08-26,South Oldham,Doss,34,26,0,,0,0,193,58
2016-08-26,South Warren,Apollo,43,22,1,,0,0,194,5
2016-08-26,Spencer County,Nelson County,55,12,0,,0,0,197,148
2016-08-26,St. Xavier,Lexington Catholic,42,28,0,,0,0,198,119
2016-08-26,Union County,Hancock County,40,13,0,,0,0,206,89
2016-08-26,Valley,Atherton,28,13,1,,0,0,207,7
2016-08-26,Wayne County,North Laurel,55,0,0,,0,0,213,154
2016-08-26,West Carter,Powell County,45,12,0,,0,0,215,172
2016-08-26,Western,Seneca,50,28,0,,0,0,217,184
2016-08-26,Western Hills,Franklin County,36,34,1,,0,0,218,75
2016-08-26,Whitley County,Middlesboro,38,8,1,,0,0,219,141
2016-08-26,Woodford County,West Jessamine,28,14,0,,0,0,221,216
2016-08-27,Ballard Memorial,Fulton City,48,0,1,,0,0,9,77
2016-08-27,Calloway County,Murray,13,2,2,,0,0,35,147
2016-08-27,Dayton,Bellevue,14,13,1,,0,0,55,16
2016-08-27,Dixie Heights,Scott,34,7,0,,0,0,57,182
2016-08-27,Holmes,Paris,47,19,1,,0,0,99,163
2016-08-27,Holy Cross (Covington),Walton-Verona,44,0,1,,0,0,100,209
2016-08-27,Lafayette,Boyle County,47,21,0,,0,0,114,25
2016-08-27,Mercer County,Bell County,48,18,2,,0,0,139,15
2016-08-27,Pike County Central,Shelby Valley,35,10,2,,0,0,168,187
2016-08-27,Pikeville,Letcher County Central,30,6,2,,0,0,169,117
2016-08-27,Russell,Greenup County,7,6,0,,0,0,178,87
2016-08-27,Taylor County,Washington County,32,26,2,,0,0,200,212
2016-09-01,Ryle,Boone County,42,7,0,,0,0,181,21
2016-09-02,Adair County,LaRue County,48,10,1,,0,0,1,113
2016-09-02,Allen Central,Morgan County,48,20,0,,0,0,2,145
2016-09-02,Allen County-Scottsville,Monroe County,44,14,0,,0,0,3,142
2016-09-02,Apollo,Logan County,47,7,1,,0,0,5,123
2016-09-02,Atherton,Shawnee,49,6,1,,0,0,7,185
2016-09-02,Ballard,DeSales,25,10,1,,0,0,8,56
2016-09-02,Bardstown,Marion County,46,20,0,,0,0,10,131
2016-09-02,Beechwood,Somerset,29,7,1,,0,0,13,190
2016-09-02,Belfry,Harlan County,47,13,1,,0,0,14,91
2016-09-02,Bell County,Pike County Central,49,30,1,,0,0,15,168
2016-09-02,Bethlehem,Berea,47,0,1,,0,0,18,17
2016-09-02,Bishop Brossart,Bellevue,13,6,1,,0,0,20,16
2016-09-02,Bowling Green,St. Xavier,31,10,1,,0,0,23,198
2016-09-02,Bullitt Central,Southern,21,8,1,,0,0,30,195
2016-09-02,Butler,Western,25,22,0,,0,0,32,217
2016-09-02,Campbell County,Newport Central Catholic,33,28,0,,0,0,36,150
2016-09-02,Casey County,Russell County,38,19,0,,0,0,39,179
2016-09-02,Central Hardin,Bullitt East,50,19,0,,0,0,42,31
2016-09-02,Christian Academy-Louisville,Central,44,14,1,,0,0,43,41
2016-09-02,Christian County,Henderson County,41,7,1,,0,0,44,95
2016-09-02,Collins,Eastern,28,21,0,,0,0,47,63
2016-09-02,Cooper,Bryan Station,52,28,1,,0,0,49,29
2016-09-02,Corbin,Clay County,40,0,0,,0,0,50,45
2016-09-02,Danville,Boyle County,43,15,0,,0,0,53,25
2016-09-02,DuPont Manual,Seneca,48,6,1,,0,0,59,184
2016-09-02,Edmonson County,Grayson County,42,6,1,,0,0,64,85
2016-09-02,Elizabethtown,North Oldham,39,3,0,,0,0,65,155
2016-09-02,Estill County,Frankfort,33,19,1,,0,0,67,74
2016-09-02,Fairview,Lawrence County,22,14,1,,0,0,69,115
2016-09-02,Fern Creek,Moore,55,10,1,,0,0,70,144
2016-09-02,Franklin County,Woodford County,43,13,1,,0,0,75,221
2016-09-02,Franklin-Simpson,Metcalfe County,55,6,1,,0,0,76,140
2016-09-02,Fulton City,Fulton County,40,18,1,,0,0,77,78
2016-09-02,Gallatin County,Bracken County,31,27,1,,0,0,79,26
2016-09-02,Garrard County,Lincoln County,14,7,1,,0,0,80,121
2016-09-02,Glasgow,Barren County,49,12,1,,0,0,82,11
2016-09-02,Graves County,Murray,27,7,1,,0,0,84,147
2016-09-02,Greenup County,Fleming County,31,30,1,,0,0,87,71
2016-09-02,Greenwood,South Warren,17,16,1,,0,0,88,194
2016-09-02,Hancock County,Ohio County,42,28,1,,0,0,89,156
2016-09-02,Harrison County,Montgomery County,33,20,0,,0,0,92,143
2016-09-02,Hart County,Todd County Central,43,8,1,,0,0,93,202
2016-09-02,Hazard,Letcher County Central,23,19,0,,0,0,94,117
2016-09-02,Henry Clay,George Rogers Clark,34,6,0,,0,0,96,81
2016-09-02,Henry County,Owen County,14,10,1,,0,0,97,158
2016-09-02,Hopkinsville,Fort Campbell,41,0,2,,0,0,103,72
2016-09-02,John Hardin,Warren Central,69,0,0,,0,0,108,210
2016-09-02,Johnson Central,Lexington Catholic,54,27,1,,0,0,109,119
2016-09-02,Kentucky Country Day,Washington County,63,28,1,,0,0,110,212
2016-09-02,Knott County Central,East Ridge,44,26,0,,0,0,111,62
2016-09-02,Leslie County,Williamsburg,16,13,1,,0,0,116,220
2016-09-02,Lexington Christian,Green County,48,8,0,,0,0,120,86
2016-09-02,Lloyd Memorial,Grant County,48,7,1,,0,0,122,83
2016-09-02,Lynn Camp,Jackson County,49,28,1,,0,0,125,105
2016-09-02,Madison Central,Bourbon County,15,0,0,,0,0,126,22
2016-09-02,Madison Southern,Western Hills,40,0,1,,0,0,127,218
2016-09-02,Male,Fairdale,57,8,0,,0,0,130,68
2016-09-02,Marshall County,Ballard Memorial,28,7,1,,0,0,132,9
2016-09-02,Mason County,Rowan County,34,7,1,,0,0,133,177
2016-09-02,Mayfield,Paducah Tilghman,48,26,1,,0,0,134,161
2016-09-02,McCracken County,Madisonville-North Hopkins,72,7,1,,0,0,135,128
2016-09-02,McCreary Central,Clinton County,68,40,0,,0,0,136,46
2016-09-02,McLean County,Crittenden County,16,7,0,,0,0,137,52
2016-09-02,Meade County,Breckinridge County,41,0,1,,0,0,138,28
2016-09-02,Mercer County,Anderson County,41,31,1,,0,0,139,4
2016-09-02,Middlesboro,Pineville,23,16,0,,0,0,141,170
2016-09-02,Muhlenberg County,Hopkins County Central,36,16,0,,0,0,146,102
2016-09-02,Nicholas County,Eminence,55,14,0,,0,0,151,66
2016-09-02,North Bullitt,Jeffersontown,28,14,1,,0,0,152,106
2016-09-02,North Hardin,Caldwell County,24,21,1,,0,0,153,34
2016-09-02,North Laurel,West Jessamine,43,7,1,,0,0,154,216
2016-09-02,Owensboro Catholic,Owensboro,34,29,1,,0,0,160,159
2016-09-02,Paintsville,Pikeville,40,28,0,,0,0,162,169
2016-09-02,Paris,Ludlow,27,23,0,,0,0,163,124
2016-09-02,Pendleton County,Dayton,16,7,1,,0,0,165,55
2016-09-02,Pleasure Ridge Park,Doss,45,7,1,,0,0,171,58
2016-09-02,Rockcastle County,South Laurel,47,20,1,,0,0,176,192
2016-09-02,Russellville,Butler County,50,42,1,,0,0,180,33
2016-09-02,Scott,Newport,56,16,1,,0,0,182,149
2016-09-02,Scott County,Highlands,42,33,0,,0,0,183,98
2016-09-02,Shelby County,Oldham County,45,6,1,,0,0,186,157
2016-09-02,Shelby Valley,Magoffin County,40,0,0,,0,0,187,129
2016-09-02,Sheldon Clark,Betsy Layne,40,12,1,,0,0,188,19
2016-09-02,Simon Kenton,Conner,39,27,1,,0,0,189,48
2016-09-02,Southwestern,Knox Central,34,20,2,,0,0,196,112
2016-09-02,Spencer County,East Jessamine,28,27,0,,0,0,197,61
2016-09-02,Tates Creek,Paul Laurence Dunbar,41,35,0,(overtime),1,0,199,164
2016-09-02,Taylor County,Campbellsville,30,0,0,,0,0,200,37
2016-09-02,Thomas Nelson,Nelson County,47,7,0,(corrected score),0,0,201,148
2016-09-02,Trigg County,Caverna,71,34,1,,0,0,203,40
2016-09-02,Trimble County,Fort Knox,23,0,1,,0,0,204,73
2016-09-02,Trinity (Louisville),Lafayette,45,7,0,,0,0,205,114
2016-09-02,Union County,Webster County,47,6,1,,0,0,206,214
2016-09-02,Valley,Iroquois,46,6,0,,0,0,207,104
2016-09-02,Walton-Verona,Holmes,17,0,1,,0,0,209,99
2016-09-02,Wayne County,Perry County Central,50,6,0,,0,0,213,166
2016-09-03,Daviess County,Warren East,41,19,1,,0,0,54,211
2016-09-03,Raceland,East Carter,52,6,1,,0,0,175,60
2016-09-09,Adair County,Metcalfe County,37,28,0,,0,0,1,140
2016-09-09,Allen Central,Jenkins,52,8,1,,0,0,2,107
2016-09-09,Apollo,Butler County,33,29,0,,0,0,5,33
2016-09-09,Ashland Blazer,Russell,8,7,1,,0,0,6,178
2016-09-09,Atherton,Fort Knox,56,14,0,,0,0,7,73
2016-09-09,Ballard,Western,42,6,1,,0,0,8,217
2016-09-09,Bardstown,Nelson County,48,7,1,,0,0,10,148
2016-09-09,Bath County,Morgan County,44,6,0,,0,0,12,145
2016-09-09,Beechwood,Franklin County,57,21,1,,0,0,13,75
2016-09-09,Belfry,Newport Central Catholic,41,8,0,,0,0,14,150
2016-09-09,Bellevue,Newport,37,8,1,,0,0,16,149
2016-09-09,Bishop Brossart,Trimble County,44,8,0,,0,0,20,204
2016-09-09,Bowling Green,Owensboro,47,0,0,,0,0,23,159
2016-09-09,Boyle County,Anderson County,41,13,0,,0,0,25,4
2016-09-09,Bryan Station,Madison Central,28,25,0,,0,0,29,126
2016-09-09,Bullitt Central,Jeffersontown,24,0,0,,0,0,30,106
2016-09-09,Caldwell County,Crittenden County,49,0,1,,0,0,34,52
2016-09-09,Casey County,Lincoln County,49,42,0,,0,0,39,121
2016-09-09,Christian Academy-Louisville,Oldham County,43,7,0,,0,0,43,157
2016-09-09,Christian County,Fort Campbell,44,3,0,,0,0,44,72
2016-09-09,Conner,Scott,60,8,1,,0,0,48,182
2016-09-09,Cooper,Campbell County,44,14,0,,0,0,49,36
2016-09-09,Corbin,Danville,28,7,0,,0,0,50,53
2016-09-09,Covington Catholic,Lexington Catholic,21,20,1,,0,0,51,119
2016-09-09,Daviess County,Hancock County,42,10,1,,0,0,54,89
2016-09-09,DeSales,Holy Cross (Louisville),54,0,0,,0,0,56,101
2016-09-09,East Jessamine,Clay County,49,28,0,,0,0,61,45
2016-09-09,Eastern,Paul Laurence Dunbar,33,20,0,,0,0,63,164
2016-09-09,Fern Creek,Butler,27,7,1,,0,0,70,32
2016-09-09,Fleming County,Rowan County,48,9,0,,0,0,71,177
2016-09-09,Franklin-Simpson,Greenwood,24,20,0,,0,0,76,88
2016-09-09,Gallatin County,Ludlow,17,15,1,,0,0,79,124
2016-09-09,George Rogers Clark,Montgomery County,28,14,1,,0,0,81,143
2016-09-09,Glasgow,Allen County-Scottsville,28,26,1,,0,0,82,3
2016-09-09,Graves County,Paducah Tilghman,43,42,0,,0,0,84,161
2016-09-09,Harrison County,Grant County,39,18,1,,0,0,92,83
2016-09-09,Hart County,Caverna,62,22,1,,0,0,93,40
2016-09-09,Hopkins County Central,Breckinridge County,24,7,1,,0,0,102,28
2016-09-09,Hopkinsville,Murray,43,7,1,,0,0,103,147
2016-09-09,Kentucky Country Day,Carroll County,50,21,0,,0,0,110,38
2016-09-09,Knott County Central,South Floyd,47,0,0,,0,0,111,191
2016-09-09,Knox Central,Harlan County,15,13,1,,0,0,112,91
2016-09-09,LaRue County,Campbellsville,34,18,1,,0,0,113,37
2016-09-09,Lafayette,Boone County,40,13,0,,0,0,114,21
2016-09-09,Lawrence County,Powell County,44,21,0,,0,0,115,172
2016-09-09,Lexington Christian,Estill County,55,22,1,,0,0,120,67
2016-09-09,Lloyd Memorial,Holmes,22,0,1,,0,0,122,99
2016-09-09,Lynn Camp,Berea,41,0,0,,0,0,125,17
2016-09-09,Madison Southern,Bourbon County,35,7,1,,0,0,127,22
2016-09-09,Madisonville-North Hopkins,Union County,31,21,1,,0,0,128,206
2016-09-09,Magoffin County,Betsy Layne,34,20,0,,0,0,129,19
2016-09-09,Marshall County,Calloway County,20,13,1,,0,0,132,35
2016-09-09,Mayfield,McCracken County,46,41,0,,0,0,134,135
2016-09-09,Meade County,Warren Central,58,14,0,,0,0,138,210
2016-09-09,Monroe County,Barren County,46,34,0,,0,0,142,11
2016-09-09,Moore,Valley,40,37,1,,0,0,144,207
2016-09-09,Muhlenberg County,McLean County,34,32,1,,0,0,146,137
2016-09-09,Nicholas County,Lewis County,45,10,1,,0,0,151,118
2016-09-09,North Hardin,Elizabethtown,27,12,1,,0,0,153,65
2016-09-09,North Laurel,Mason County,28,10,1,,0,0,154,133
2016-09-09,Ohio County,Grayson County,35,14,1,,0,0,156,85
2016-09-09,Paris,Pineville,33,28,0,,0,0,163,170
2016-09-09,Pike County Central,Perry County Central,43,35,1,,0,0,168,166
2016-09-09,Pikeville,Fairview,61,12,0,,0,0,169,69
2016-09-09,Pleasure Ridge Park,John Hardin,35,17,0,,0,0,171,108
2016-09-09,Prestonsburg,Breathitt County,53,13,0,,0,0,173,27
2016-09-09,Pulaski County,Russell County,48,8,0,,0,0,174,179
2016-09-09,Raceland,Greenup County,35,13,0,,0,0,175,87
2016-09-09,Rockcastle County,Garrard County,42,14,1,,0,0,176,80
2016-09-09,Russellville,Logan County,54,14,0,,0,0,180,123
2016-09-09,Ryle,Highlands,50,14,1,,0,0,181,98
2016-09-09,Shelby County,North Bullitt,48,23,1,,0,0,186,152
2016-09-09,Simon Kenton,Dixie Heights,43,14,0,,0,0,189,57
2016-09-09,Somerset,Hazard,33,15,1,,0,0,190,94
2016-09-09,South Laurel,Middlesboro,46,8,1,,0,0,192,141
2016-09-09,South Oldham,North Oldham,41,7,1,,0,0,193,155
2016-09-09,South Warren,Central Hardin,27,20,0,(overtime),1,0,194,42
2016-09-09,Southern,Seneca,18,13,1,,0,0,195,184
2016-09-09,Southwestern,Mercer County,28,26,0,,0,0,196,139
2016-09-09,Spencer County,Bullitt East,55,46,1,,0,0,197,31
2016-09-09,St. Xavier,Central,51,7,1,,0,0,198,41
2016-09-09,Tates Creek,Henry Clay,44,0,1,,0,0,199,96
2016-09-09,Taylor County,Green County,37,6,0,,0,0,200,86
2016-09-09,Thomas Nelson,Washington County,27,22,0,,0,0,201,212
2016-09-09,Trigg County,Todd County Central,47,14,1,,0,0,203,202
2016-09-09,Trinity (Louisville),Male,37,34,1,,0,0,205,130
2016-09-09,Waggener,Shawnee,76,0,1,,0,0,208,185
2016-09-09,Walton-Verona,Henry County,29,7,1,,0,0,209,97
2016-09-09,Warren East,Edmonson County,41,32,1,,0,0,211,64
2016-09-09,Wayne County,Bell County,41,15,1,,0,0,213,15
2016-09-09,Webster County,Clinton County,39,32,1,,0,0,214,46
2016-09-09,West Carter,East Carter,50,0,1,,0,0,215,60
2016-09-09,Western Hills,Owen County,51,19,0,,0,0,218,158
2016-09-09,Whitley County,West Jessamine,55,13,1,,0,0,219,216
2016-09-09,Williamsburg,Frankfort,34,33,1,,0,0,220,74
2016-09-09,Woodford County,Marion County,32,20,1,,0,0,221,131
2016-09-10,Bracken County,Harlan,20,7,1,,0,0,26,90
2016-09-10,Pendleton County,Jackson County,41,30,1,,0,0,165,105
2016-09-16,Adair County,Russell County,50,27,1,,0,0,1,179
2016-09-16,Allen Central,South Floyd,50,0,0,,0,0,2,191
2016-09-16,Allen County-Scottsville,Barren County,54,6,1,,0,0,3,11
2016-09-16,Anderson County,Franklin County,35,21,1,,0,0,4,75
2016-09-16,Bardstown,Elizabethtown,27,13,1,,0,0,10,65
2016-09-16,Belfry,Pikeville,56,13,0,,0,0,14,169
2016-09-16,Bourbon County,George Rogers Clark,25,9,1,,0,0,22,81
2016-09-16,Bowling Green,Warren Central,60,0,0,,0,0,23,210
2016-09-16,Boyle County,Collins,49,30,1,,0,0,25,47
2016-09-16,Bracken County,Bath County,36,32,1,,0,0,26,12
2016-09-16,Bryan Station,Meade County,7,6,1,,0,0,29,138
2016-09-16,Butler,Doss,18,14,1,,0,0,32,58
