date,win_team,lose_team,win_score,lose_score,location,date_comments,overtime,cross_region,win_id,lose_id
2000-10-06,Harrodsburg,Metcalfe County,93,12,1,(District Game),0,0,7,11
2000-10-06,Hazard,South Floyd,20,0,0,(District Game),0,0,34,41
2000-10-06,Heath,Fort Campbell,13,7,1,(District Game),0,0,70,71
2000-10-06,Henry Clay,Boone County,20,16,0,(District Game),0,0,169,173
2000-10-06,Highlands,Scott,65,9,1,(District Game),0,0,99,110
2000-10-06,Holmes,Dixie Heights,28,17,1,(District Game),0,0,101,105
2000-10-06,Hopkinsville,Christian County,18,0,1,(District Game),0,0,182,192
2000-10-06,Kentucky Country Day,Caverna,48,20,0,,0,0,208,212
2000-10-06,LaRue County,Shawnee,62,6,0,(District Game),0,0,75,81
2000-10-06,Leslie County,Morgan County,55,14,0,(District Game),0,0,92,98
2000-10-06,Lexington Catholic,Owen County,56,16,1,(District Game),0,0,47,58
2000-10-06,Madison Southern,McCreary Central,32,6,1,(District Game),0,0,134,131
2000-10-06,Marshall County,Madisonville-North Hopkins,42,21,1,(District Game),0,0,184,185
2000-10-06,Mason County,Newport,50,6,0,(District Game),0,0,48,56
2000-10-06,Middlesboro,Estill County,54,6,0,(District Game),0,0,88,96
2000-10-06,Monroe County,Owensboro Catholic,28,14,1,(District Game),0,0,64,69
2000-10-06,Murray,Fulton City,28,14,0,(District Game),0,0,25,30
2000-10-06,Nelson County,Shelby County,48,22,1,(District Game),0,0,160,165
2000-10-06,North Bullitt,Southern,22,12,1,,0,0,130,181
2000-10-06,North Hardin,Meade County,26,7,0,(District Game),0,0,156,157
2000-10-06,Oldham County,Bullitt Central,14,0,0,(District Game),0,0,155,167
2000-10-06,Owensboro,Allen County-Scottsville,35,0,1,(District Game),0,0,112,122
2000-10-06,Paducah Tilghman,Hopkins County Central,29,7,1,(District Game),0,0,114,118
2000-10-06,Phelps,Allen Central,24,6,0,,0,0,43,209
2000-10-06,Reidland,Caldwell County,28,21,1,(District Game),0,0,61,62
2000-10-06,Rockcastle County,Whitley County,25,8,1,(District Game),0,0,140,142
2000-10-06,Russell County,Wayne County,34,7,1,(District Game),0,0,77,82
2000-10-06,Ryle,Franklin County,14,6,1,,0,0,170,102
2000-10-06,Scott County,Campbell County,21,0,0,(District Game),0,0,177,180
2000-10-06,Somerset,Pikeville,34,28,1,(overtime),1,0,2,33
2000-10-06,South Oldham,Central Hardin,22,12,0,(District Game),0,0,159,166
2000-10-06,Tates Creek,Madison Central,24,6,0,(District Game),0,0,196,198
2000-10-06,Todd County Central,Trigg County,18,13,1,(District Game),0,0,31,24
2000-10-06,Trimble County,Frankfort,33,8,0,(District Game),0,0,6,9
2000-10-06,Union County,Lone Oak,44,40,0,(District Game),0,0,120,121
2000-10-06,Warren East,Logan County,42,12,0,(District Game),0,0,119,124
2000-10-06,Washington County,DeSales,24,0,2,(District Game),0,0,78,83
2000-10-06,Webster County,McLean County,20,13,0,(District Game),0,0,63,67
2000-10-06,Whitesburg,Shelby Valley,12,6,1,(double overtime)(District Game),1,0,90,94
2000-10-06,Woodford County,Lafayette,32,31,0,(District Game),0,0,203,202
2000-10-07,Doss,Valley,30,6,1,,0,0,164,139
2000-10-07,Newport Central Catholic,Holy Cross (Covington),44,0,1,(District Game),0,0,15,20
2000-10-12,Bell County,Knott County Central,62,3,1,(District Game),0,0,145,151
2000-10-12,Grant County,Montgomery County,43,39,1,(District Game),0,0,109,111
2000-10-12,Nicholas County,Berea,21,6,0,(District Game),0,0,14,17
2000-10-12,Whitley County,Cawood,47,7,1,(District Game),0,0,142,147
2000-10-13,Allen County-Scottsville,Bowling Green,14,0,1,(District Game),0,0,122,113
2000-10-13,Apollo,Henderson County,46,14,1,,0,0,183,193
2000-10-13,Ballard Memorial,Fulton County,36,23,1,(District Game),0,0,26,32
2000-10-13,Bardstown,Frankfort,61,8,1,(District Game),0,0,3,9
2000-10-13,Barren County,Ohio County,40,18,1,(District Game),0,0,187,189
2000-10-13,Beechwood,Holy Cross (Covington),65,0,2,(District Game),0,0,12,20
2000-10-13,Belfry,Whitesburg,13,6,0,(District Game),0,0,91,90
2000-10-13,Bellevue,Ludlow,49,6,0,(District Game),0,0,13,22
2000-10-13,Boyle County,Henry County,68,0,1,(District Game),0,0,46,55
2000-10-13,Breathitt County,Morgan County,73,3,1,(District Game),0,0,87,98
2000-10-13,Breckinridge County,Central,28,9,2,(District Game),0,0,125,133
2000-10-13,Bryan Station,Boone County,30,7,1,(District Game),0,0,171,173
2000-10-13,Bullitt Central,Central Hardin,36,28,0,(District Game),0,0,167,166
2000-10-13,Bullitt East,Atherton,27,7,1,(District Game),0,0,132,137
2000-10-13,Caldwell County,Webster County,27,20,1,(District Game),0,0,62,63
2000-10-13,Calloway County,Hopkins County Central,37,7,1,(District Game),0,0,116,118
2000-10-13,Conner,Scott,48,14,1,(District Game),0,0,108,110
2000-10-13,Corbin,Russell County,41,8,0,(District Game),0,0,74,77
2000-10-13,Danville,Harrodsburg,34,6,1,(District Game),0,0,1,7
2000-10-13,Daviess County,Greenwood,21,0,0,(District Game),0,0,186,191
2000-10-13,DeSales,Western,56,6,0,(District Game),0,0,83,86
2000-10-13,DuPont Manual,Fairdale,37,7,1,(District Game),0,0,158,161
2000-10-13,East Jessamine,McCreary Central,65,28,1,(District Game),0,0,126,131
2000-10-13,Eastern,Jeffersontown,34,7,0,(District Game),0,0,172,178
2000-10-13,Eminence,Caverna,50,14,1,,0,0,206,212
2000-10-13,Fairview,Raceland,14,6,1,(District Game),0,0,19,21
2000-10-13,Fleming County,West Carter,23,0,0,(District Game),0,0,52,53
2000-10-13,Franklin-Simpson,Warren East,35,20,0,(District Game),0,0,117,119
2000-10-13,Glasgow,Hart County,55,0,0,(District Game),0,0,60,68
2000-10-13,Green County,Wayne County,42,14,0,(District Game),0,0,73,82
2000-10-13,Greenup County,Lawrence County,18,0,0,(District Game),0,0,143,146
2000-10-13,Harrison County,Anderson County,61,6,0,(District Game),0,0,100,107
2000-10-13,Heath,Reidland,18,15,1,(District Game),0,0,70,61
2000-10-13,Henry Clay,Campbell County,49,12,1,(District Game),0,0,169,180
2000-10-13,Highlands,Dixie Heights,63,19,0,(District Game),0,0,99,105
2000-10-13,Holy Cross (Louisville),Christian Academy-Louisville,34,14,0,(District Game),0,0,4,8
2000-10-13,Hopkinsville,Hancock County,33,14,0,,0,0,182,27
2000-10-13,Iroquois,Valley,7,0,0,,0,0,213,139
2000-10-13,Johnson Central,Clay County,20,14,0,(District Game),0,0,194,200
2000-10-13,Kentucky Country Day,Beth Haven,62,14,1,,0,0,208,211
2000-10-13,LaRue County,Elizabethtown,36,0,1,(District Game),0,0,75,80
2000-10-13,Lincoln County,Marion County,83,26,0,(District Game),0,0,129,138
2000-10-13,Lloyd Memorial,Newport,35,0,1,(District Game),0,0,51,56
2000-10-13,Lone Oak,Fulton City,20,16,1,,0,0,121,30
2000-10-13,Madison Central,Lafayette,42,10,1,(District Game),0,0,198,202
2000-10-13,Madison Southern,Adair County,38,6,1,(District Game),0,0,134,136
2000-10-13,Madisonville-North Hopkins,Graves County,14,10,1,(District Game),0,0,185,188
2000-10-13,Male,Ballard,58,28,0,,0,0,153,175
2000-10-13,Marshall County,Christian County,32,20,0,(District Game),0,0,184,192
2000-10-13,Mason County,Lewis County,49,0,1,,0,0,48,207
2000-10-13,Mayfield,Murray,7,6,1,(District Game),0,0,23,25
2000-10-13,Mercer County,Owen County,47,0,0,(District Game),0,0,50,58
2000-10-13,Middlesboro,Leslie County,34,6,1,(District Game),0,0,88,92
2000-10-13,Monroe County,Butler County,46,7,0,(District Game),0,0,64,72
2000-10-13,Muhlenberg North,McLean County,20,7,1,,0,0,123,67
2000-10-13,Muhlenberg South,Fort Campbell,26,7,0,(District Game),0,0,65,71
2000-10-13,Nelson County,South Oldham,27,20,0,(District Game),0,0,160,159
2000-10-13,Newport Central Catholic,Dayton,59,0,1,(District Game),0,0,15,18
2000-10-13,North Hardin,Shelby County,35,0,1,(District Game),0,0,156,165
2000-10-13,Oldham County,Meade County,28,21,1,(District Game),0,0,155,157
2000-10-13,Owensboro Catholic,Edmonson County,48,0,1,(District Game),0,0,69,66
2000-10-13,Paducah Tilghman,Union County,35,22,0,(District Game),0,0,114,120
2000-10-13,Paintsville,Hazard,36,6,1,(District Game),0,0,35,34
2000-10-13,Paul Laurence Dunbar,Woodford County,62,7,0,(District Game),0,0,195,203
2000-10-13,Phelps,Elkhorn City,28,12,1,(District Game),0,0,43,45
2000-10-13,Pike County Central,Prestonsburg,21,7,0,(District Game),0,0,93,89
2000-10-13,Pikeville,Fleming-Neon,31,21,0,(District Game),0,0,33,36
2000-10-13,Pineville,Lynn Camp,30,20,1,(District Game),0,0,37,44
2000-10-13,Pleasure Ridge Park,Doss,34,20,0,(District Game),0,0,163,164
2000-10-13,Powell County,Estill County,42,13,1,(District Game),0,0,95,96
2000-10-13,Rockcastle County,Knox Central,47,0,0,(District Game),0,0,140,150
2000-10-13,Rowan County,Magoffin County,35,0,0,(District Game),0,0,149,148
2000-10-13,Russell,Bath County,41,6,0,(District Game),0,0,49,59
2000-10-13,Ryle,Scott County,24,21,0,(District Game),0,0,170,177
2000-10-13,Seneca,Fern Creek,33,23,1,(District Game),0,0,176,179
2000-10-13,Shawnee,Fort Knox,21,20,0,(District Game),0,0,81,85
2000-10-13,Shelby Valley,Betsy Layne,14,6,0,(District Game),0,0,94,97
2000-10-13,Sheldon Clark,Ashland Blazer,48,0,1,(District Game)(corrected score),0,0,141,144
2000-10-13,Somerset,Metcalfe County,44,8,0,(District Game),0,0,2,11
2000-10-13,South Floyd,Allen Central,42,0,1,,0,0,41,209
2000-10-13,South Laurel,Perry County Central,56,14,1,(District Game),0,0,201,205
2000-10-13,Southwestern,Pulaski County,40,23,2,(District Game),0,0,128,135
2000-10-13,St. Xavier,Butler,34,0,0,(District Game),0,0,154,162
2000-10-13,Tates Creek,George Rogers Clark,34,24,0,(District Game),0,0,196,199
2000-10-13,Taylor County,Casey County,22,15,0,(District Game),0,0,84,79
2000-10-13,Trigg County,Crittenden County,63,21,1,(District Game),0,0,24,28
2000-10-13,Trimble County,Carroll County,26,16,0,(District Game),0,0,6,10
2000-10-13,Trinity (Louisville),Southern,56,0,0,(District Game),0,0,168,181
2000-10-13,Waggener,North Bullitt,34,0,1,(District Game),0,0,127,130
2000-10-13,Warren Central,Logan County,58,20,1,(District Game),0,0,115,124
2000-10-13,Washington County,Moore,34,26,0,(District Game),0,0,78,76
2000-10-13,West Jessamine,Garrard County,17,14,0,(District Game),0,0,54,57
2000-10-13,Western Hills,Franklin County,42,20,1,(District Game),0,0,104,102
2000-10-13,Williamsburg,Cumberland,80,14,1,(District Game),0,0,42,40
2000-10-14,Holmes,Covington Catholic,27,24,0,(District Game),0,0,101,106
2000-10-19,Bullitt East,Central,35,14,1,(District Game),0,0,132,133
2000-10-19,North Bullitt,Atherton,42,26,1,(District Game),0,0,130,137
2000-10-19,Shelby County,Bullitt Central,22,8,1,(District Game),0,0,165,167
2000-10-20,Anderson County,Montgomery County,31,13,0,(District Game),0,0,107,111
2000-10-20,Apollo,Ohio County,27,20,0,(District Game),0,0,183,189
2000-10-20,Ashland Blazer,Rowan County,47,26,0,(District Game),0,0,144,149
2000-10-20,Ballard Memorial,Lone Oak,49,32,0,,0,0,26,121
2000-10-20,Bardstown,Trimble County,69,27,0,(District Game),0,0,3,6
2000-10-20,Barren County,Greenwood,34,0,0,(District Game),0,0,187,191
2000-10-20,Beechwood,Ludlow,41,0,0,(District Game),0,0,12,22
2000-10-20,Bellevue,Newport Central Catholic,22,20,1,(District Game),0,0,13,15
2000-10-20,Bethlehem,Caverna,35,12,0,,0,0,210,212
2000-10-20,Boone County,Ryle,17,14,0,(District Game),0,0,173,170
2000-10-20,Breathitt County,Middlesboro,50,34,1,(District Game),0,0,87,88
2000-10-20,Breckinridge County,Valley,34,6,1,(District Game),0,0,125,139
2000-10-20,Bryan Station,Waggener,29,0,1,,0,0,171,127
2000-10-20,Butler,DuPont Manual,26,21,0,(District Game),0,0,162,158
2000-10-20,Caldwell County,Heath,28,14,0,(District Game),0,0,62,70
2000-10-20,Casey County,Wayne County,27,24,1,(District Game),0,0,79,82
2000-10-20,Christian Academy-Louisville,Frankfort,22,16,0,(District Game),0,0,8,9
2000-10-20,Clay County,Perry County Central,72,33,0,(District Game),0,0,200,205
2000-10-20,Covington Catholic,Scott,48,14,0,(District Game),0,0,106,110
2000-10-20,Danville,Somerset,13,7,0,(overtime)(District Game),1,0,1,2
2000-10-20,Daviess County,Grayson County,47,6,1,(District Game),0,0,186,190
2000-10-20,Dayton,Holy Cross (Covington),13,7,1,(District Game),0,0,18,20
2000-10-20,DeSales,Shawnee,36,6,2,(District Game),0,0,83,81
2000-10-20,Dixie Heights,Conner,29,26,1,(District Game)Senior Night,0,0,105,108
2000-10-20,East Jessamine,Madison Southern,42,14,0,(District Game),0,0,126,134
2000-10-20,Eastern,Fern Creek,42,6,1,(District Game),0,0,172,179
2000-10-20,Eminence,Kentucky Country Day,34,21,0,,0,0,206,208
2000-10-20,Evarts,Williamsburg,8,6,0,(District Game),0,0,39,42
2000-10-20,Fairview,Jenkins,41,6,1,,0,0,19,214
2000-10-20,Fleming-Neon,Phelps,50,7,0,(District Game),0,0,36,43
2000-10-20,Fort Knox,Western,49,8,0,(District Game),0,0,85,86
2000-10-20,Franklin County,Grant County,48,13,1,(District Game),0,0,102,109
2000-10-20,Franklin-Simpson,Logan County,42,8,1,(District Game),0,0,117,124
2000-10-20,Glasgow,Owensboro Catholic,34,0,0,(District Game),0,0,60,69
2000-10-20,Graves County,Christian County,33,6,1,(District Game),0,0,188,192
2000-10-20,Green County,Corbin,33,28,0,(District Game),0,0,73,74
2000-10-20,Greenup County,East Carter,38,8,0,(District Game),0,0,143,152
2000-10-20,Hancock County,Crittenden County,46,7,0,(District Game),0,0,27,28
2000-10-20,Harrison County,Bourbon County,24,7,1,(District Game),0,0,100,103
2000-10-20,Harrodsburg,Campbellsville,25,20,1,(District Game),0,0,7,5
2000-10-20,Hart County,Butler County,20,15,0,(District Game),0,0,68,72
2000-10-20,Hazard,Elkhorn City,74,0,1,(District Game)Little Leage Football/Cheerleading Night,0,0,34,45
2000-10-20,Henry Clay,Scott County,38,28,1,(District Game),0,0,169,177
2000-10-20,Henry County,Garrard County,28,12,1,(District Game),0,0,55,57
2000-10-20,Highlands,Holmes,81,0,0,(District Game),0,0,99,101
2000-10-20,Holy Cross (Louisville),Carroll County,28,14,1,(District Game),0,0,4,10
2000-10-20,Hopkins County Central,Todd County Central,33,0,1,,0,0,118,31
2000-10-20,Jeffersontown,Iroquois,21,0,1,,0,0,178,213
2000-10-20,Johnson Central,North Laurel,39,7,0,(District Game),0,0,194,204
2000-10-20,Knox Central,Knott County Central,7,0,1,(District Game),0,0,150,151
2000-10-20,LaRue County,Washington County,34,6,0,(District Game),0,0,75,78
2000-10-20,Leslie County,Estill County,46,7,1,(District Game),0,0,92,96
2000-10-20,Lexington Catholic,Mercer County,42,0,0,(District Game),0,0,47,50
2000-10-20,Lincoln County,Adair County,28,6,0,(District Game),0,0,129,136
2000-10-20,Lloyd Memorial,Russell,17,14,0,(District Game),0,0,51,49
2000-10-20,Lynn Camp,Cumberland,33,24,1,(District Game),0,0,44,40
2000-10-20,Madison Central,George Rogers Clark,17,3,0,(District Game),0,0,198,199
2000-10-20,Madisonville-North Hopkins,Hopkinsville,21,20,0,(District Game),0,0,185,182
2000-10-20,Marshall County,Henderson County,21,14,0,(District Game),0,0,184,193
2000-10-20,Mason County,Fleming County,14,9,0,(District Game),0,0,48,52
2000-10-20,Mayfield,Fulton City,56,8,0,(District Game),0,0,23,30
2000-10-20,Meade County,South Oldham,21,20,1,(District Game),0,0,157,159
2000-10-20,Monroe County,Edmonson County,55,10,1,(District Game),0,0,64,66
2000-10-20,Moore,Elizabethtown,62,34,0,(District Game),0,0,76,80
2000-10-20,Murray,Fulton County,30,6,0,(District Game),0,0,25,32
2000-10-20,Nelson County,Central Hardin,20,7,1,(District Game),0,0,160,166
2000-10-20,Newport,Bath County,37,8,0,(District Game),0,0,56,59
2000-10-20,Nicholas County,Raceland,42,20,1,(District Game),0,0,14,21
2000-10-20,Oldham County,North Hardin,34,27,1,(District Game),0,0,155,156
2000-10-20,Owensboro,Bowling Green,16,7,0,(District Game),0,0,112,113
2000-10-20,Paducah Tilghman,Calloway County,34,33,0,(District Game),0,0,114,116
2000-10-20,Paintsville,South Floyd,24,14,0,(District Game),0,0,35,41
2000-10-20,Paul Laurence Dunbar,Lafayette,48,0,2,(District Game),0,0,195,202
2000-10-20,Pineville,Harlan,20,13,0,(District Game),0,0,37,38
2000-10-20,Pleasure Ridge Park,Fairdale,41,13,1,(District Game),0,0,163,161
2000-10-20,Powell County,Morgan County,42,12,1,(District Game),0,0,95,98
2000-10-20,Prestonsburg,Shelby Valley,18,0,0,(District Game),0,0,89,94
2000-10-20,Pulaski County,McCreary Central,39,12,0,(District Game),0,0,135,131
2000-10-20,Reidland,McLean County,43,14,1,(District Game),0,0,61,67
2000-10-20,Rockcastle County,Cawood,52,0,0,(District Game),0,0,140,147
2000-10-20,Russell County,Taylor County,20,18,0,(District Game),0,0,77,84
2000-10-20,Seneca,Southern,42,14,1,(District Game),0,0,176,181
2000-10-20,Sheldon Clark,Magoffin County,47,0,1,(District Game),0,0,141,148
2000-10-20,Simon Kenton,Campbell County,28,27,0,(District Game),0,0,174,180
2000-10-20,South Laurel,Boyd County,14,7,1,(District Game),0,0,201,197
2000-10-20,Southwestern,Marion County,70,9,0,(District Game),0,0,128,138
2000-10-20,St. Xavier,Male,14,7,0,(District Game),0,0,154,153
2000-10-20,Tates Creek,Woodford County,35,22,1,(District Game),0,0,196,203
2000-10-20,Trigg County,Russellville,46,6,0,(District Game),0,0,24,29
2000-10-20,Trinity (Louisville),Ballard,65,0,1,(District Game),0,0,168,175
2000-10-20,Union County,Muhlenberg North,52,20,1,(District Game),0,0,120,123
2000-10-20,Warren Central,Allen County-Scottsville,30,13,0,(District Game),0,0,115,122
2000-10-20,Webster County,Fort Campbell,34,21,1,(District Game),0,0,63,71
2000-10-20,West Carter,Lewis County,56,21,1,,0,0,53,207
2000-10-20,West Jessamine,Owen County,40,8,1,(District Game),0,0,54,58
2000-10-20,Western Hills,Paris,30,15,1,,0,0,104,16
2000-10-20,Whitesburg,Betsy Layne,64,20,1,(District Game),0,0,90,97
2000-10-20,Whitley County,Bell County,27,10,0,(District Game),0,0,142,145
2000-10-21,Allen Central,Beth Haven,42,16,1,,0,0,209,211
2000-10-26,Edmonson County,Butler County,28,6,1,(District Game),0,0,66,72
2000-10-26,Fleming-Neon,Jenkins,74,8,0,,0,0,36,214
2000-10-27,Allen County-Scottsville,Ohio County,36,12,0,,0,0,122,189
2000-10-27,Ashland Blazer,Greenup County,43,42,2,(overtime)(District Game),1,0,144,143
2000-10-27,Ballard,Seneca,29,17,1,(District Game),0,0,175,176
2000-10-27,Bardstown,Carroll County,56,14,0,(District Game),0,0,3,10
2000-10-27,Barren County,Apollo,23,19,1,(District Game),0,0,187,183
2000-10-27,Beechwood,Newport Central Catholic,14,0,1,(District Game),0,0,12,15
2000-10-27,Belfry,Shelby Valley,41,0,1,(District Game),0,0,91,94
2000-10-27,Bellevue,Dayton,47,7,1,(District Game),0,0,13,18
2000-10-27,Berea,Raceland,22,17,0,(District Game)Senior Night,0,0,17,21
2000-10-27,Boone County,Simon Kenton,10,7,1,(District Game),0,0,173,174
2000-10-27,Bourbon County,Montgomery County,38,22,1,(District Game),0,0,103,111
2000-10-27,Bowling Green,Warren East,42,0,1,(District Game),0,0,113,119
2000-10-27,Boyle County,Garrard County,73,30,0,(District Game),0,0,46,57
2000-10-27,Breathitt County,Estill County,41,8,0,(District Game),0,0,87,96
2000-10-27,Breckinridge County,Waggener,20,14,1,(District Game),0,0,125,127
2000-10-27,Bryan Station,Henry Clay,48,26,1,(District Game),0,0,171,169
2000-10-27,Bullitt East,Valley,17,14,0,(District Game),0,0,132,139
2000-10-27,Butler,Pleasure Ridge Park,14,12,1,(District Game),0,0,162,163
2000-10-27,Caldwell County,Muhlenberg South,49,6,1,(District Game),0,0,62,65
2000-10-27,Calloway County,Muhlenberg North,47,14,0,(District Game),0,0,116,123
2000-10-27,Cawood,Knox Central,36,7,1,(District Game),0,0,147,150
2000-10-27,Central,North Bullitt,54,14,2,(District Game),0,0,133,130
2000-10-27,Central Hardin,Shelby County,10,6,0,(District Game),0,0,166,165
2000-10-27,Christian Academy-Louisville,Trimble County,35,14,1,(District Game),0,0,8,6
2000-10-27,Clay County,South Laurel,20,17,1,(District Game),0,0,200,201
2000-10-27,Corbin,Wayne County,38,13,0,(District Game),0,0,74,82
2000-10-27,Crittenden County,Todd County Central,29,20,0,(District Game),0,0,28,31
2000-10-27,Danville,Metcalfe County,55,0,1,(District Game),0,0,1,11
2000-10-27,East Jessamine,Adair County,49,6,1,(District Game),0,0,126,136
2000-10-27,Eastern,Southern,34,13,0,(District Game),0,0,172,181
2000-10-27,Elizabethtown,Western,55,18,1,(District Game),0,0,80,86
2000-10-27,Fairdale,Iroquois,35,0,1,,0,0,161,213
2000-10-27,Fairview,Betsy Layne,46,6,0,,0,0,19,97
2000-10-27,Franklin County,Anderson County,41,7,0,(District Game),0,0,102,107
2000-10-27,Fulton City,Fulton County,48,30,0,(District Game),0,0,30,32
2000-10-27,George Rogers Clark,Woodford County,28,13,0,(District Game),0,0,199,203
2000-10-27,Glasgow,Monroe County,29,7,1,(District Game),0,0,60,64
2000-10-27,Graves County,Marshall County,21,0,1,(District Game),0,0,188,184
2000-10-27,Grayson County,Greenwood,34,21,1,(District Game),0,0,190,191
2000-10-27,Green County,Taylor County,48,6,1,(District Game),0,0,73,84
2000-10-27,Hancock County,Russellville,30,0,1,(District Game),0,0,27,29
2000-10-27,Harlan,Cumberland,35,32,0,(District Game),0,0,38,40
2000-10-27,Harrison County,Prestonsburg,51,6,0,,0,0,100,89
2000-10-27,Hazard,Phelps,30,6,1,(District Game)Senior Night,0,0,34,43
2000-10-27,Henry County,Owen County,42,0,0,(District Game),0,0,55,58
2000-10-27,Highlands,Conner,32,3,0,(District Game),0,0,99,108
2000-10-27,Holmes,Scott,40,0,0,(District Game),0,0,101,110
2000-10-27,Holy Cross (Covington),Ludlow,30,7,1,(District Game),0,0,20,22
2000-10-27,Holy Cross (Louisville),Frankfort,49,28,0,(District Game),0,0,4,9
2000-10-27,Hopkinsville,Henderson County,14,7,0,(District Game),0,0,182,193
2000-10-27,Johnson Central,Boyd County,14,12,0,(District Game),0,0,194,197
2000-10-27,LaRue County,DeSales,48,0,1,(District Game),0,0,75,83
2000-10-27,Lawrence County,East Carter,66,15,0,(District Game),0,0,146,152
2000-10-27,Leslie County,Powell County,27,21,1,(District Game),0,0,92,95
2000-10-27,Lexington Catholic,West Jessamine,42,13,1,(District Game),0,0,47,54
2000-10-27,Lloyd Memorial,Bath County,53,0,1,(District Game),0,0,51,59
2000-10-27,Lynn Camp,Williamsburg,9,8,1,(District Game),0,0,44,42
2000-10-27,Madison Central,Paul Laurence Dunbar,14,9,1,(District Game),0,0,198,195
2000-10-27,Madison Southern,Pulaski County,18,7,0,(District Game),0,0,134,135
2000-10-27,Male,DuPont Manual,49,0,1,(District Game),0,0,153,158
2000-10-27,Mason County,West Carter,40,0,1,(District Game),0,0,48,53
2000-10-27,Mayfield,Ballard Memorial,39,7,0,(District Game),0,0,23,26
2000-10-27,McCreary Central,Marion County,26,21,1,(District Game),0,0,131,138
2000-10-27,McLean County,Caverna,40,6,1,,0,0,67,212
2000-10-27,Meade County,Bullitt Central,35,13,0,(District Game),0,0,157,167
2000-10-27,Middlesboro,Morgan County,41,6,1,(District Game),0,0,88,98
2000-10-27,Moore,Fort Knox,30,13,0,(District Game),0,0,76,85
2000-10-27,Murray,Lone Oak,48,14,1,,0,0,25,121
2000-10-27,Nicholas County,Paris,34,16,0,(District Game),0,0,14,16
2000-10-27,North Hardin,Nelson County,31,21,1,(District Game),0,0,156,160
2000-10-27,North Laurel,Perry County Central,32,18,0,(District Game),0,0,204,205
2000-10-27,Owensboro,Logan County,63,6,1,(District Game),0,0,112,124
2000-10-27,Owensboro Catholic,Hart County,57,12,0,(District Game),0,0,69,68
2000-10-27,Pikeville,Paintsville,27,8,0,(District Game),0,0,33,35
2000-10-27,Pineville,Evarts,20,18,1,(District Game),0,0,37,39
2000-10-27,Reidland,Fort Campbell,22,7,0,(District Game),0,0,61,71
2000-10-27,Rockcastle County,Bell County,26,0,1,(District Game),0,0,140,145
2000-10-27,Russell,Newport,55,14,0,(District Game),0,0,49,56
2000-10-27,Russell County,Casey County,48,0,1,(District Game),0,0,77,79
2000-10-27,Ryle,Campbell County,44,20,1,(District Game),0,0,170,180
2000-10-27,Sheldon Clark,Rowan County,24,6,0,(District Game),0,0,141,149
2000-10-27,Somerset,Campbellsville,28,27,0,(double overtime)(District Game),1,0,2,5
2000-10-27,South Floyd,Elkhorn City,42,22,0,(District Game),0,0,41,45
2000-10-27,South Oldham,Oldham County,14,7,1,(District Game),0,0,159,155
2000-10-27,Southwestern,Lincoln County,41,21,0,(District Game),0,0,128,129
2000-10-27,St. Xavier,Doss,42,18,2,(District Game),0,0,154,164
2000-10-27,Tates Creek,Lafayette,35,10,0,(District Game),0,0,196,202
2000-10-27,Trigg County,Madisonville-North Hopkins,52,49,0,(overtime),1,0,24,185
2000-10-27,Trinity (Louisville),Jeffersontown,71,22,1,(District Game),0,0,168,178
2000-10-27,Union County,Hopkins County Central,32,14,0,(District Game),0,0,120,118
2000-10-27,Warren Central,Franklin-Simpson,21,3,1,(District Game),0,0,115,117
2000-10-27,Washington County,Shawnee,34,8,0,(District Game),0,0,78,81
2000-10-27,Webster County,Heath,40,23,1,(District Game),0,0,63,70
2000-10-27,Western Hills,Grant County,42,6,0,(District Game),0,0,104,109
2000-10-27,Whitesburg,Pike County Central,20,6,0,(District Game),0,0,90,93
2000-10-27,Whitley County,Knott County Central,42,0,0,(District Game),0,0,142,151
2000-10-28,Covington Catholic,Dixie Heights,34,25,1,(District Game),0,0,106,105
2000-10-28,Eminence,Bethlehem,50,14,0,,0,0,206,210
2000-11-03,Ballard Memorial,Hancock County,27,21,0,Class A Tournament (overtime),1,0,26,27
2000-11-03,Bardstown,Campbellsville,51,0,1,Class A Tournament,0,0,3,5
2000-11-03,Beechwood,Fairview,50,0,1,Class A Tournament,0,0,12,19
2000-11-03,Bellevue,Paris,33,13,1,Class A Tournament,0,0,13,16
2000-11-03,Danville,Christian Academy-Louisville,57,0,1,Class A Tournament,0,0,1,8
2000-11-03,Harrodsburg,Trimble County,47,21,0,Class A Tournament,0,0,7,6
2000-11-03,Hazard,Pineville,21,20,0,Class A Tournament (overtime),1,0,34,37
2000-11-03,Mayfield,Russellville,55,8,1,Class A Tournament,0,0,23,29
2000-11-03,Murray,Crittenden County,41,14,1,Class A Tournament,0,0,25,28
2000-11-03,Newport Central Catholic,Berea,48,20,0,Class A Tournament,0,0,15,17
2000-11-03,Nicholas County,Dayton,56,7,1,Class A Tournament,0,0,14,18
2000-11-03,Paintsville,Cumberland,70,8,1,Class A Tournament,0,0,35,40
2000-11-03,Pikeville,Evarts,41,0,1,Class A Tournament,0,0,33,39
2000-11-03,Somerset,Holy Cross (Louisville),45,0,1,Class A Tournament,0,0,2,4
2000-11-03,Trigg County,Fulton City,52,30,1,Class A Tournament,0,0,24,30
2000-11-03,Belfry,Leslie County,20,6,1,Class AA Tournament,0,0,91,92
2000-11-03,Boyle County,Fleming County,59,12,1,Class AA Tournament,0,0,46,52
