date,win_team,lose_team,win_score,lose_score,location,date_comments,overtime,cross_region,lose_id,win_id
2005-08-19,Whitley County,Middlesboro,27,26,2,,0,0,97,179
2005-08-19,Woodford County,Anderson County,28,3,1,,0,0,145,214
2005-08-20,Barren County,Metcalfe County,26,19,2,,0,0,14,192
2005-08-20,Boyle County,Eastern,38,20,2,,0,0,205,120
2005-08-20,Campbellsville,Elizabethtown,21,15,0,,0,0,75,4
2005-08-20,Danville,Rockcastle County,34,0,1,,0,0,146,1
2005-08-20,Frankfort,North Oldham,55,20,2,,0,0,92,3
2005-08-20,Franklin County,Breathitt County,58,7,2,,0,0,100,134
2005-08-20,Glasgow,Garrard County,31,12,1,,0,0,77,57
2005-08-20,Graves County,Ballard Memorial,41,0,1,,0,0,22,189
2005-08-20,Henry Clay,Belfry,43,14,0,,0,0,94,171
2005-08-20,Holy Cross (Louisville),Doss,23,0,2,,0,0,132,2
2005-08-20,Jeffersontown,Montgomery County,14,13,2,(overtime),1,0,182,129
2005-08-20,Letcher County Central,Estill County,49,0,1,,0,0,93,154
2005-08-20,Lexington Catholic,Lexington Christian,52,14,1,,0,0,40,133
2005-08-20,Madison Central,Lafayette,21,14,2,,0,0,176,175
2005-08-20,Male,Shawnee,62,6,2,,0,0,76,161
2005-08-20,Newport,Green County,40,13,1,,0,0,11,81
2005-08-20,Ohio County,Central Hardin,26,20,2,,0,0,166,188
2005-08-20,Oldham County,Fort Knox,10,6,1,,0,0,10,209
2005-08-20,Paul Laurence Dunbar,Lone Oak,57,6,2,,0,0,61,172
2005-08-20,Pike County Central,Phelps,32,14,2,,0,0,34,98
2005-08-20,Powell County,Berea,14,6,0,,0,0,49,89
2005-08-20,Somerset,Carroll County,41,19,2,,0,0,8,25
2005-08-20,South Oldham,Waggener,30,0,2,,0,0,125,139
2005-08-20,Southwestern,Corbin,16,3,2,,0,0,72,124
2005-08-20,St. Xavier,Bowling Green,13,7,2,,0,0,106,159
2005-08-20,Warren Central,Franklin-Simpson,46,14,2,,0,0,108,184
2005-08-20,West Jessamine,Mason County,14,13,2,,0,0,150,141
2005-08-20,Western,Harrison County,25,21,2,,0,0,138,69
2005-08-20,Western Hills,Henry County,10,7,0,,0,0,86,140
2005-08-26,Ballard,Tates Creek,49,7,0,,0,0,181,197
2005-08-26,Bardstown,Washington County,41,13,1,,0,0,71,12
2005-08-26,Bellevue,Estill County,42,6,0,,0,0,93,41
2005-08-26,Boyd County,Sheldon Clark,27,20,0,,0,0,96,153
2005-08-26,Bullitt East,Bullitt Central,39,0,1,,0,0,168,119
2005-08-26,Butler,Nelson County,56,0,0,,0,0,170,167
2005-08-26,Caldwell County,Crittenden County,32,22,0,,0,0,16,58
2005-08-26,Campbell County,West Jessamine,27,14,1,,0,0,141,203
2005-08-26,Campbellsville,Marion County,21,6,1,,0,0,126,4
2005-08-26,Central Hardin,Elizabethtown,38,14,1,,0,0,75,166
2005-08-26,Clay County,Evarts,38,34,0,,0,0,35,151
2005-08-26,Covington Catholic,Dixie Heights,37,3,0,,0,0,198,136
2005-08-26,Cumberland,Jenkins,48,14,1,,0,0,37,30
2005-08-26,Danville,Southwestern,30,27,2,,0,0,124,1
2005-08-26,DuPont Manual,Eastern,55,0,1,,0,0,205,162
2005-08-26,East Carter,Fairview,12,6,1,,0,0,44,83
2005-08-26,Edmonson County,Caverna,38,27,1,,0,0,23,60
2005-08-26,Fern Creek,Meade County,28,14,0,,0,0,163,199
2005-08-26,Fleming County,Breathitt County,44,22,1,,0,0,100,84
2005-08-26,Fort Campbell,Fort Knox,46,10,1,,0,0,10,54
2005-08-26,Frankfort,Western Hills,40,0,0,,0,0,140,3
2005-08-26,Garrard County,Paris,18,0,0,,0,0,48,77
2005-08-26,George Rogers Clark,Bryan Station,36,14,1,(forfeit),0,0,183,174
2005-08-26,Glasgow,Barren County,17,14,0,,0,0,192,57
2005-08-26,Grant County,Dayton,42,27,0,,0,0,46,142
2005-08-26,Graves County,Calloway County,35,0,0,,0,0,117,189
2005-08-26,Grayson County,Butler County,7,6,1,,0,0,65,194
2005-08-26,Hart County,Green County,46,27,1,,0,0,11,62
2005-08-26,Hazard,Prestonsburg,16,14,1,,0,0,99,27
2005-08-26,Henry Clay,Boyle County,48,13,0,,0,0,120,171
2005-08-26,Henry County,Trimble County,38,20,0,,0,0,6,86
2005-08-26,Highlands,Conner,35,0,1,,0,0,207,135
2005-08-26,Holmes,Holy Cross (Covington),28,13,0,,0,0,45,208
2005-08-26,Holy Cross (Louisville),Christian Academy-Louisville,12,6,1,,0,0,74,2
2005-08-26,Iroquois,Atherton,28,0,1,,0,0,131,169
2005-08-26,John Hardin,LaRue County,35,14,1,,0,0,73,160
2005-08-26,Kentucky Country Day,Eminence,25,20,1,,0,0,212,5
2005-08-26,Knott County Central,Magoffin County,48,0,1,,0,0,104,103
2005-08-26,Lafayette,Jeffersontown,36,7,1,,0,0,129,176
2005-08-26,Lewis County,Bath County,48,20,1,,0,0,50,87
2005-08-26,Lexington Christian,DeSales,38,19,1,,0,0,68,40
2005-08-26,Lloyd Memorial,Scott,40,14,1,,0,0,210,90
2005-08-26,Lone Oak,Murray,35,13,2,,0,0,20,61
2005-08-26,Ludlow,Carroll County,18,14,0,,0,0,8,47
2005-08-26,Madison Southern,Anderson County,34,7,0,,0,0,145,148
2005-08-26,Male,Hopkinsville,22,15,1,,0,0,107,161
2005-08-26,Marshall County,Mayfield,28,0,1,,0,0,15,186
2005-08-26,Mason County,Montgomery County,25,0,0,,0,0,182,150
2005-08-26,McLean County,Muhlenberg South,13,0,1,,0,0,67,19
2005-08-26,Metcalfe County,Taylor County,16,0,1,,0,0,130,14
2005-08-26,Monroe County,Allen County-Scottsville,28,0,0,,0,0,114,56
2005-08-26,Moore,Evangel Christian,52,0,1,,0,0,219,79
2005-08-26,Newport Central Catholic,Newport,49,20,0,,0,0,81,39
2005-08-26,Ohio County,Hancock County,32,14,1,,0,0,21,188
2005-08-26,Paintsville,Allen Central,61,14,0,,0,0,38,26
2005-08-26,Paul Laurence Dunbar,Madison Central,28,19,2,,0,0,175,172
2005-08-26,Pendleton County,Bracken County,58,0,1,,0,0,52,137
2005-08-26,Pleasure Ridge Park,Doss,47,14,0,,0,0,132,165
2005-08-26,Powell County,Betsy Layne,40,6,1,,0,0,215,89
2005-08-26,Raceland,Rowan County,31,13,0,,0,0,216,43
2005-08-26,Rockcastle County,Cawood,49,3,0,,0,0,105,146
2005-08-26,Russell,Greenup County,25,6,1,,0,0,156,80
2005-08-26,Russell County,Casey County,34,7,0,,0,0,78,122
2005-08-26,Russellville,Logan County,40,14,1,,0,0,111,17
2005-08-26,Scott County,Bourbon County,58,7,1,,0,0,144,177
2005-08-26,Shelby County,Central,35,14,0,,0,0,123,202
2005-08-26,Shelby Valley,South Floyd,38,8,0,,0,0,32,101
2005-08-26,Somerset,Pulaski County,42,19,1,,0,0,128,25
2005-08-26,South Oldham,North Oldham,56,0,0,,0,0,92,139
2005-08-26,Southern,Fairdale,13,12,0,,0,0,127,211
2005-08-26,Valley,Breckinridge County,40,6,0,,0,0,116,213
2005-08-26,Warren Central,Paducah Tilghman,37,8,1,,0,0,109,184
2005-08-26,Warren East,Todd County Central,28,2,0,,0,0,66,110
2005-08-26,Wayne County,Knox Central,14,13,1,,0,0,152,70
2005-08-26,West Carter,Nicholas County,50,26,1,,0,0,51,88
2005-08-27,Apollo,Madisonville-North Hopkins,20,0,0,,0,0,112,191
2005-08-27,Bowling Green,Trigg County,49,7,2,,0,0,55,106
2005-08-27,Christian County,Franklin-Simpson,13,9,0,,0,0,108,187
2005-08-27,Daviess County,Hopkins County Central,21,13,0,,0,0,113,193
2005-08-27,Fulton County,Reidland,34,20,1,,0,0,63,18
2005-08-27,Leslie County,Harlan,24,13,2,,0,0,31,95
2005-08-27,Letcher County Central,Perry County Central,14,7,2,,0,0,157,154
2005-08-27,Lynn Camp,Middlesboro,40,30,2,,0,0,97,28
2005-08-27,Mercer County,North Laurel,23,20,2,,0,0,180,82
2005-08-27,Oldham County,East Jessamine,23,13,2,,0,0,143,209
2005-08-27,Owen County,Spencer County,12,7,0,,0,0,91,9
2005-08-27,Owensboro,Owensboro Catholic,19,7,1,,0,0,53,190
2005-08-27,Pikeville,Corbin,34,0,0,,0,0,72,29
2005-08-27,Pineville,Berea,12,6,1,,0,0,49,36
2005-08-27,Seneca,Union County,52,22,2,,0,0,115,206
2005-08-27,South Laurel,Harrodsburg,51,6,2,,0,0,7,173
2005-08-27,St. Xavier,Lexington Catholic,37,34,0,,0,0,133,159
2005-08-27,Woodford County,Simon Kenton,13,9,1,,0,0,204,214
2005-09-02,Allen Central,Magoffin County,20,14,0,,0,0,104,38
2005-09-02,Bardstown,Nelson County,42,0,0,,0,0,170,12
2005-09-02,Beechwood,Lloyd Memorial,42,13,1,,0,0,90,42
2005-09-02,Belfry,Lawrence County,14,13,1,,0,0,155,94
2005-09-02,Bethlehem,North Oldham,32,15,1,,0,0,92,13
2005-09-02,Boone County,Scott County,29,27,0,,0,0,177,200
2005-09-02,Bowling Green,Warren Central,14,6,1,,0,0,184,106
2005-09-02,Boyd County,Pike County Central,56,0,0,,0,0,98,153
2005-09-02,Boyle County,Danville,28,13,0,,0,0,1,120
2005-09-02,Bullitt East,Jeffersontown,40,10,1,,0,0,129,119
2005-09-02,Butler,Eastern,27,9,1,,0,0,205,167
2005-09-02,Caldwell County,Union County,27,26,1,,0,0,115,58
2005-09-02,Campbellsville,Taylor County,28,0,0,,0,0,130,4
2005-09-02,Central,Valley,25,6,0,,0,0,213,123
2005-09-02,Christian County,North Hardin,30,20,0,,0,0,164,187
2005-09-02,Clay County,Estill County,34,14,0,,0,0,93,151
2005-09-02,Crittenden County,Logan County,41,12,0,,0,0,111,16
2005-09-02,DeSales,Holy Cross (Louisville),32,12,1,,0,0,2,68
2005-09-02,Doss,Fairdale,18,13,0,,0,0,127,132
2005-09-02,East Carter,Raceland,38,21,0,,0,0,43,83
2005-09-02,East Ridge,South Floyd,44,24,1,,0,0,32,102
2005-09-02,Elizabethtown,Fort Knox,29,27,1,,0,0,10,75
2005-09-02,Eminence,Bracken County,36,0,0,,0,0,52,212
2005-09-02,Fort Campbell,Madisonville-North Hopkins,54,7,0,,0,0,112,54
2005-09-02,Frankfort,Paris,53,6,1,,0,0,48,3
2005-09-02,Franklin County,Pulaski County,54,20,1,,0,0,128,134
2005-09-02,George Rogers Clark,Southwestern,22,19,1,(overtime),1,0,124,174
2005-09-02,Glasgow,Allen County-Scottsville,47,25,0,,0,0,114,57
2005-09-02,Grayson County,Breckinridge County,40,8,0,,0,0,116,194
2005-09-02,Harlan,Evarts,14,7,0,,0,0,35,31
2005-09-02,Hart County,Adair County,44,13,0,,0,0,118,62
2005-09-02,Hazard,Berea,38,0,0,,0,0,49,27
2005-09-02,Heath,Fulton County,30,12,1,,0,0,18,59
2005-09-02,Henderson County,Daviess County,51,13,1,,0,0,193,185
2005-09-02,Henry Clay,Bell County,42,16,1,,0,0,147,171
2005-09-02,Henry County,Owen County,28,7,1,,0,0,9,86
2005-09-02,Holmes,Pendleton County,32,10,1,,0,0,137,208
2005-09-02,Hopkinsville,Mayfield,28,24,1,,0,0,15,107
2005-09-02,Iroquois,Moore,28,6,0,,0,0,79,169
2005-09-02,Kentucky Country Day,Evangel Christian,71,0,1,,0,0,219,5
2005-09-02,Knox Central,Cawood,34,6,1,,0,0,105,152
2005-09-02,LaRue County,Central Hardin,35,17,1,,0,0,166,73
2005-09-02,Lafayette,Hancock County,50,21,1,,0,0,21,176
2005-09-02,Leslie County,North Laurel,25,20,1,,0,0,180,95
2005-09-02,Lewis County,West Carter,26,6,1,,0,0,88,87
2005-09-02,Lexington Christian,Christian Academy-Louisville,28,6,0,,0,0,74,40
2005-09-02,Lincoln County,Garrard County,35,13,1,,0,0,77,178
2005-09-02,Ludlow,Grant County,28,12,0,,0,0,142,47
2005-09-02,Lynn Camp,Perry County Central,30,14,1,,0,0,157,28
2005-09-02,Madison Central,Tates Creek,35,0,1,,0,0,181,175
2005-09-02,Madison Southern,Letcher County Central,38,8,1,,0,0,154,148
2005-09-02,Male,Seneca,48,0,1,,0,0,206,161
2005-09-02,Marion County,Casey County,27,0,0,,0,0,78,126
2005-09-02,Marshall County,Lone Oak,34,20,0,,0,0,61,186
2005-09-02,Mason County,Fleming County,28,21,1,,0,0,84,150
2005-09-02,McLean County,Webster County,19,14,0,,0,0,64,19
2005-09-02,Meade County,Owensboro,10,7,0,,0,0,190,163
2005-09-02,Metcalfe County,Green County,28,0,0,,0,0,11,14
2005-09-02,Middlesboro,Pineville,40,13,1,,0,0,36,97
2005-09-02,Monroe County,Wayne County,34,24,1,,0,0,70,56
2005-09-02,Morgan County,Bath County,54,6,1,,0,0,50,85
2005-09-02,Muhlenberg South,Muhlenberg North,21,12,1,,0,0,218,67
2005-09-02,Murray,Calloway County,32,26,2,,0,0,117,20
2005-09-02,Newport,Dayton,54,18,0,,0,0,46,81
2005-09-02,Newport Central Catholic,Ryle,25,23,0,,0,0,201,39
2005-09-02,North Bullitt,Waggener,7,6,0,,0,0,125,121
2005-09-02,Ohio County,Greenwood,20,17,0,,0,0,195,188
2005-09-02,Paducah Tilghman,Graves County,28,12,0,,0,0,189,109
2005-09-02,Paintsville,Jenkins,66,0,0,,0,0,37,26
2005-09-02,Paul Laurence Dunbar,Pleasure Ridge Park,38,28,2,,0,0,165,172
2005-09-02,Pikeville,Prestonsburg,33,7,1,,0,0,99,29
2005-09-02,Powell County,Phelps,20,0,1,,0,0,34,89
2005-09-02,Reidland,Ballard Memorial,20,19,0,,0,0,22,63
2005-09-02,Rockcastle County,Harrison County,32,14,0,,0,0,138,146
2005-09-02,Rowan County,Spencer County,28,12,0,,0,0,91,216
2005-09-02,Russell,Ashland Blazer,21,13,1,,0,0,158,80
2005-09-02,Russell County,Edmonson County,33,12,1,,0,0,60,122
2005-09-02,Russellville,Todd County Central,35,14,1,,0,0,66,17
2005-09-02,Scott,Carroll County,28,14,0,,0,0,8,210
2005-09-02,Shawnee,Atherton,40,14,0,,0,0,131,76
2005-09-02,Shelby County,Whitley County,30,21,0,,0,0,179,202
2005-09-02,Sheldon Clark,Knott County Central,52,18,0,,0,0,103,96
2005-09-02,Simon Kenton,Holy Cross (Covington),40,13,1,,0,0,45,204
2005-09-02,Somerset,Warren East,35,7,1,,0,0,110,25
2005-09-02,South Laurel,Corbin,26,6,1,,0,0,72,173
2005-09-02,South Oldham,Oldham County,50,0,1,,0,0,209,139
2005-09-02,St. Xavier,Fern Creek,44,13,0,,0,0,199,159
2005-09-02,Trigg County,Hopkins County Central,51,22,1,,0,0,113,55
2005-09-02,Trimble County,Nicholas County,41,12,0,,0,0,51,6
2005-09-02,Trinity (Louisville),DuPont Manual,38,34,0,,0,0,162,196
2005-09-02,Western,Breathitt County,61,44,0,,0,0,100,69
2005-09-02,Williamsburg,McCreary Central,34,0,1,,0,0,217,33
2005-09-02,Woodford County,East Jessamine,42,0,0,,0,0,143,214
2005-09-03,Mercer County,Harrodsburg,39,19,0,,0,0,7,82
2005-09-03,Owensboro Catholic,Apollo,26,13,1,,0,0,191,53
2005-09-08,McLean County,Muhlenberg North,29,6,0,,0,0,218,19
2005-09-09,Apollo,Grayson County,48,13,1,,0,0,194,191
2005-09-09,Bardstown,Glasgow,49,0,0,,0,0,57,12
2005-09-09,Barren County,Monroe County,21,20,0,,0,0,56,192
2005-09-09,Belfry,East Ridge,41,0,0,,0,0,102,94
2005-09-09,Bell County,Letcher County Central,68,7,0,,0,0,154,147
2005-09-09,Bethlehem,Kentucky Country Day,53,27,1,,0,0,5,13
2005-09-09,Boone County,Meade County,33,13,1,,0,0,163,200
2005-09-09,Bowling Green,Greenwood,55,7,0,,0,0,195,106
2005-09-09,Boyd County,Russell,33,14,1,,0,0,80,153
2005-09-09,Boyle County,Lafayette,35,20,1,,0,0,176,120
2005-09-09,Bullitt East,Central,23,13,0,,0,0,123,119
2005-09-09,Butler,Western,28,21,0,,0,0,69,167
2005-09-09,Butler County,Todd County Central,13,0,1,,0,0,66,65
2005-09-09,Carroll County,Caverna,20,14,0,,0,0,23,8
2005-09-09,Casey County,Taylor County,30,24,0,,0,0,130,78
2005-09-09,Clay County,Knott County Central,43,28,1,,0,0,103,151
2005-09-09,Crittenden County,Union County,46,40,0,,0,0,115,16
2005-09-09,Danville,Somerset,42,26,0,,0,0,25,1
2005-09-09,Dayton,Pendleton County,32,24,0,,0,0,137,46
2005-09-09,Dixie Heights,Lloyd Memorial,33,18,1,,0,0,90,198
2005-09-09,Doss,Jeffersontown,34,7,0,,0,0,129,132
2005-09-09,Edmonson County,Hart County,35,20,0,,0,0,62,60
2005-09-09,Evarts,Cawood,43,12,1,,0,0,105,35
2005-09-09,Fairdale,Atherton,24,7,0,,0,0,131,127
2005-09-09,Fairview,Lewis County,34,0,1,,0,0,87,44
2005-09-09,Fern Creek,Conner,34,13,0,,0,0,207,199
2005-09-09,Fleming County,Nicholas County,52,6,0,,0,0,51,84
2005-09-09,Franklin County,Frankfort,45,14,0,,0,0,3,134
2005-09-09,Franklin-Simpson,Russellville,41,6,1,,0,0,17,108
2005-09-09,Garrard County,Harrodsburg,44,21,1,,0,0,7,77
2005-09-09,Grant County,Owen County,19,6,0,,0,0,9,142
2005-09-09,Hancock County,Breckinridge County,53,20,1,,0,0,116,21
2005-09-09,Harlan,Cumberland,42,28,1,,0,0,30,31
2005-09-09,Harrison County,Montgomery County,61,6,1,,0,0,182,138
2005-09-09,Hazard,Jenkins,81,12,0,,0,0,37,27
2005-09-09,Heath,Ballard Memorial,49,8,1,,0,0,22,59
2005-09-09,Henderson County,Paducah Tilghman,49,21,0,,0,0,109,185
2005-09-09,Henry Clay,Christian County,41,38,0,(double overtime),1,0,187,171
2005-09-09,Hopkins County Central,Murray,48,21,1,,0,0,20,113
2005-09-09,John Hardin,Owensboro,18,9,1,,0,0,190,160
2005-09-09,Johnson Central,Bryan Station,39,26,0,,0,0,183,149
2005-09-09,Lawrence County,Pike County Central,49,7,1,,0,0,98,155
2005-09-09,Leslie County,Perry County Central,32,10,0,,0,0,157,95
2005-09-09,Lexington Catholic,Scott County,49,42,0,(overtime),1,0,177,133
2005-09-09,Lexington Christian,Corbin,42,30,1,,0,0,72,40
2005-09-09,Lone Oak,Caldwell County,7,0,1,,0,0,58,61
2005-09-09,Lynn Camp,Whitley County,34,26,1,,0,0,179,28
2005-09-09,Madison Southern,North Laurel,58,0,0,,0,0,180,148
2005-09-09,Magoffin County,Betsy Layne,42,32,0,,0,0,215,104
2005-09-09,Male,Ballard,61,8,1,,0,0,197,161
2005-09-09,Marshall County,Calloway County,54,9,0,,0,0,117,186
2005-09-09,Mason County,Morgan County,21,12,1,,0,0,85,150
2005-09-09,Mayfield,Graves County,23,0,1,,0,0,189,15
2005-09-09,McCreary Central,Berea,43,28,1,,0,0,49,217
2005-09-09,Mercer County,Anderson County,48,22,1,,0,0,145,82
2005-09-09,Metcalfe County,Adair County,32,0,1,,0,0,118,14
2005-09-09,Newport,Ludlow,56,13,0,,0,0,47,81
2005-09-09,North Bullitt,Valley,14,6,1,,0,0,213,121
2005-09-09,North Oldham,Bullitt Central,21,14,0,,0,0,168,92
2005-09-09,Ohio County,Madisonville-North Hopkins,19,7,1,,0,0,112,188
2005-09-09,Owensboro Catholic,Daviess County,49,20,0,,0,0,193,53
2005-09-09,Paintsville,Prestonsburg,42,21,1,,0,0,99,26
2005-09-09,Paris,Bourbon County,51,14,1,,0,0,144,48
2005-09-09,Phelps,South Floyd,48,46,0,,0,0,32,34
2005-09-09,Pikeville,Allen Central,48,0,1,,0,0,38,29
2005-09-09,Pleasure Ridge Park,North Hardin,42,14,1,,0,0,164,165
2005-09-09,Pulaski County,Campbellsville,32,19,1,,0,0,4,128
2005-09-09,Raceland,Greenup County,22,14,1,,0,0,156,43
2005-09-09,Rockcastle County,Lincoln County,31,8,1,,0,0,178,146
2005-09-09,Russell County,Fort Knox,47,21,0,,0,0,10,122
2005-09-09,Ryle,Paul Laurence Dunbar,42,28,1,,0,0,172,201
2005-09-09,Shelby County,South Oldham,21,19,1,,0,0,139,202
2005-09-09,Southern,Moore,28,6,1,,0,0,79,211
2005-09-09,Southwestern,South Laurel,32,0,1,,0,0,173,124
2005-09-09,St. Xavier,Highlands,45,0,1,,0,0,135,159
2005-09-09,Tates Creek,Nelson County,28,6,1,,0,0,170,181
2005-09-09,Trigg County,Reidland,53,13,0,,0,0,63,55
2005-09-09,Trimble County,Spencer County,40,36,1,,0,0,91,6
2005-09-09,Trinity (Louisville),Oldham County,63,3,0,,0,0,209,196
2005-09-09,Warren Central,DuPont Manual,42,35,1,,0,0,162,184
2005-09-09,Warren East,Allen County-Scottsville,43,28,1,,0,0,114,110
2005-09-09,Washington County,Marion County,14,8,1,,0,0,126,71
2005-09-09,Wayne County,Green County,28,23,0,,0,0,11,70
2005-09-09,Webster County,Muhlenberg South,48,6,0,,0,0,67,64
2005-09-09,West Carter,Rowan County,46,44,1,,0,0,216,88
2005-09-09,Western Hills,Evangel Christian,65,0,1,,0,0,219,140
2005-09-09,Woodford County,West Jessamine,24,6,1,,0,0,141,214
2005-09-10,Covington Catholic,Newport Central Catholic,42,0,1,,0,0,39,136
2005-09-10,Henry County,Eminence,48,22,0,,0,0,212,86
2005-09-15,Campbellsville,Green County,39,7,1,,0,0,11,4
2005-09-15,Hazard,Knott County Central,49,0,2,,0,0,103,27
2005-09-16,Ashland Blazer,Prestonsburg,55,9,1,,0,0,99,158
2005-09-16,Ballard,Seneca,36,0,1,,0,0,206,197
2005-09-16,Bardstown,Holy Cross (Louisville),16,7,1,,0,0,2,12
2005-09-16,Barren County,Grayson County,21,7,1,,0,0,194,192
2005-09-16,Belfry,Magoffin County,48,15,0,,0,0,104,94
2005-09-16,Bell County,Corbin,41,13,1,,0,0,72,147
2005-09-16,Bellevue,Ludlow,42,7,0,,0,0,47,41
2005-09-16,Bethlehem,Fort Knox,21,0,0,,0,0,10,13
2005-09-16,Bowling Green,Logan County,60,0,1,,0,0,111,106
2005-09-16,Boyle County,Harrodsburg,42,6,1,,0,0,7,120
2005-09-16,Bullitt East,Atherton,80,0,1,,0,0,131,119
2005-09-16,Central,North Bullitt,33,14,1,,0,0,121,123
2005-09-16,Central Hardin,Iroquois,28,22,1,,0,0,169,166
2005-09-16,Christian Academy-Louisville,Western,17,15,0,,0,0,69,74
2005-09-16,Christian County,Madisonville-North Hopkins,42,20,0,,0,0,112,187
2005-09-16,Clay County,Letcher County Central,30,16,1,,0,0,154,151
2005-09-16,Crittenden County,Calloway County,43,28,1,,0,0,117,16
2005-09-16,Danville,North Oldham,72,0,0,,0,0,92,1
2005-09-16,Dayton,Bracken County,47,0,1,,0,0,52,46
2005-09-16,DeSales,LaRue County,17,14,0,(overtime),1,0,73,68
2005-09-16,Dixie Heights,Scott,45,7,0,,0,0,210,198
2005-09-16,DuPont Manual,Meade County,35,16,0,,0,0,163,162
2005-09-16,East Carter,Estill County,62,34,1,,0,0,93,83
2005-09-16,Edmonson County,Todd County Central,36,27,1,,0,0,66,60
2005-09-16,Eminence,Trimble County,50,21,0,,0,0,6,212
2005-09-16,Fairdale,Valley,25,6,0,,0,0,213,127
2005-09-16,Fairview,Bath County,50,0,0,,0,0,50,44
2005-09-16,Fern Creek,Eastern,28,14,1,,0,0,205,199
2005-09-16,Fleming County,Lewis County,46,6,1,,0,0,87,84
