date,win_team,lose_team,win_score,lose_score,location,date_comments,overtime,cross_region
2019-09-06,Breckinridge County,Webster County,30,20,1,,0,0
2019-09-06,Bullitt East,North Bullitt,28,21,0,,0,0
2019-09-06,Butler,Western,51,0,1,,0,0
2019-09-06,Butler County,Russellville,20,15,0,,0,0
2019-09-06,Central Hardin,Apollo,51,20,1,,0,0
2019-09-06,Christian Academy-Louisville,Eastern,35,20,1,,0,0
2019-09-06,Clinton County,McCreary Central,35,7,0,,0,0
2019-09-06,Conner,Dixie Heights,35,0,0,,0,0
2019-09-06,Covington Catholic,Lexington Catholic,39,38,1,,0,0
2019-09-06,Crittenden County,Ballard Memorial,50,6,0,,0,0
2019-09-06,Doss,Valley,42,13,0,,0,0
2019-09-06,East Carter,Morgan County,49,0,0,,0,0
2019-09-06,East Jessamine,Paul Laurence Dunbar,28,21,1,,0,0
2019-09-06,Elizabethtown,John Hardin,37,6,0,,0,0
2019-09-06,Eminence,Fort Knox,44,22,1,,0,0
2019-09-06,Fairdale,Frankfort,60,26,0,,0,0
2019-09-06,Fern Creek,Central,34,14,0,,0,0
2019-09-06,Floyd Central,Knott County Central,43,7,1,,0,0
2019-09-06,Franklin County,Collins,46,7,0,,0,0
2019-09-06,Frederick Douglass,Lafayette,40,0,0,,0,0
2019-09-06,Fulton County,Fulton City,52,14,0,,0,0
2019-09-06,Garrard County,Western Hills,46,19,1,,0,0
2019-09-06,George Rogers Clark,Tates Creek,34,28,1,,0,0
2019-09-06,Glasgow,Monroe County,57,14,1,,0,0
2019-09-06,Grant County,Henry County,44,30,0,,0,0
2019-09-06,Grayson County,Edmonson County,31,18,1,,0,0
2019-09-06,Greenup County,Montgomery County,54,12,1,,0,0
2019-09-06,Greenwood,Allen County-Scottsville,22,19,1,,0,0
2019-09-06,Harlan County,Martin County,46,21,1,,0,0
2019-09-06,Harrison County,Great Crossing,49,0,1,,0,0
2019-09-06,Hart County,Green County,50,28,0,,0,0
2019-09-06,Hazard,Prestonsburg,47,14,0,,0,0
2019-09-06,Henderson County,Christian County,26,14,1,,0,0
2019-09-06,Highlands,Campbell County,47,0,1,,0,0
2019-09-06,Holmes,Owen County,58,6,1,,0,0
2019-09-06,Holy Cross (Louisville),North Oldham,42,15,0,,0,0
2019-09-06,Hopkinsville,Caldwell County,42,14,1,,0,0
2019-09-06,Jeffersontown,Iroquois,26,20,1,,0,0
2019-09-06,Kentucky Country Day,Washington County,41,39,0,,0,0
2019-09-06,LaRue County,Casey County,28,7,0,,0,0
2019-09-06,Lawrence County,Boyd County,21,7,0,,0,0
2019-09-06,Letcher County Central,Estill County,40,36,0,,0,0
2019-09-06,Lincoln County,West Jessamine,42,15,0,,0,0
2019-09-06,Lloyd Memorial,Boone County,22,14,1,,0,0
2019-09-06,Logan County,Warren East,35,17,0,,0,0
2019-09-06,Ludlow,Gallatin County,47,0,1,,0,0
2019-09-06,Madison Southern,Madison Central,34,25,0,,0,0
2019-09-06,Madisonville-North Hopkins,Daviess County,52,15,1,,0,0
2019-09-06,Male,St. Xavier,51,14,0,,0,0
2019-09-06,Mason County,Clay County,28,21,0,,0,0
2019-09-06,Mayfield,Paducah Tilghman,38,20,0,,0,0
2019-09-06,McCracken County,Graves County,65,26,0,,0,0
2019-09-06,Meade County,Pleasure Ridge Park,41,20,0,,0,0
2019-09-06,Mercer County,Anderson County,15,13,0,,0,0
2019-09-06,Middlesboro,Lynn Camp,28,27,0,(overtime),1,0
2019-09-06,Muhlenberg County,Hopkins County Central,50,12,1,,0,0
2019-09-06,Murray,Marshall County,58,7,1,,0,0
2019-09-06,Newport,Carroll County,42,0,1,,0,0
2019-09-06,Nicholas County,Fairview,54,18,1,,0,0
2019-09-06,North Hardin,Ballard,10,6,1,,0,0
2019-09-06,Ohio County,Hancock County,34,22,1,,0,0
2019-09-06,Oldham County,Shelby County,31,28,1,,0,0
2019-09-06,Owensboro,Owensboro Catholic,36,7,1,,0,0
2019-09-06,Pendleton County,Bracken County,57,12,0,,0,0
2019-09-06,Phelps,Harlan,27,18,0,,0,0
2019-09-06,Pikeville,Paintsville,9,8,0,,0,0
2019-09-06,Pineville,Paris,47,14,1,,0,0
2019-09-06,Pulaski County,Corbin,23,22,0,,0,0
2019-09-06,Raceland,Rowan County,42,7,0,,0,0
2019-09-06,Russell County,Metcalfe County,28,26,1,,0,0
2019-09-06,Ryle,Cooper,20,16,0,,0,0
2019-09-06,Scott,Holy Cross (Covington),42,6,0,,0,0
2019-09-06,Scott County,DuPont Manual,48,35,1,,0,0
2019-09-06,Seneca,Shawnee,58,0,0,,0,0
2019-09-06,Somerset,Beechwood,46,14,1,,0,0
2019-09-06,South Oldham,Bullitt Central,52,0,1,,0,0
2019-09-06,South Warren,Franklin-Simpson,41,14,1,,0,0
2019-09-06,Spencer County,Nelson County,40,0,0,,0,0
2019-09-06,Taylor County,Campbellsville,29,20,1,,0,0
2019-09-06,Todd County Central,Fort Campbell,51,27,1,,0,0
2019-09-06,Trigg County,Calloway County,57,7,0,,0,0
2019-09-06,Union County,McLean County,34,0,0,,0,0
2019-09-06,Waggener,Moore,48,18,0,,0,0
2019-09-06,Walton-Verona,North Laurel,22,21,1,,0,0
2019-09-06,Wayne County,Rockcastle County,62,27,0,,0,0
2019-09-06,West Carter,Lewis County,50,7,1,,0,0
2019-09-06,Williamsburg,Leslie County,44,13,1,,0,0
2019-09-06,Woodford County,Bourbon County,47,20,1,,0,0
2019-09-07,Berea,Caverna,44,21,1,,0,0
2019-09-13,Adair County,Metcalfe County,24,20,1,,0,0
2019-09-13,Atherton,Shawnee,42,0,0,,0,0
2019-09-13,Ballard,Christian Academy-Louisville,40,37,0,(overtime),1,0
2019-09-13,Bardstown,Washington County,43,6,1,,0,0
2019-09-13,Barren County,Monroe County,52,6,0,,0,0
2019-09-13,Beechwood,Corbin,26,10,1,,0,0
2019-09-13,Bethlehem,Nelson County,48,6,1,,0,0
2019-09-13,Bourbon County,Harrison County,15,8,1,,0,0
2019-09-13,Bowling Green,Pleasure Ridge Park,56,0,1,,0,0
2019-09-13,Boyd County,Bath County,21,0,0,,0,0
2019-09-13,Boyle County,Mercer County,43,7,0,,0,0
2019-09-13,Breathitt County,Estill County,50,13,1,,0,0
2019-09-13,Breckinridge County,Caverna,48,12,0,,0,0
2019-09-13,Butler,Fern Creek,26,0,1,,0,0
2019-09-13,Caldwell County,Crittenden County,36,14,0,,0,0
2019-09-13,Casey County,Russell County,34,19,1,,0,0
2019-09-13,Central Hardin,Elizabethtown,57,40,0,,0,0
2019-09-13,Clay County,Lynn Camp,51,13,0,,0,0
2019-09-13,Collins,Spencer County,41,28,1,,0,0
2019-09-13,Cooper,Campbell County,36,0,1,,0,0
2019-09-13,Covington Catholic,Dixie Heights,45,0,1,,0,0
2019-09-13,Daviess County,Ohio County,39,6,0,,0,0
2019-09-13,Dayton,Gallatin County,49,14,1,,0,0
2019-09-13,DuPont Manual,Oldham County,41,14,1,,0,0
2019-09-13,East Carter,West Carter,39,34,1,,0,0
2019-09-13,Eastern,Jeffersontown,34,0,1,,0,0
2019-09-13,Fairdale,Southern,47,7,1,,0,0
2019-09-13,Fairview,Morgan County,38,6,0,,0,0
2019-09-13,Fleming County,Rowan County,48,18,0,,0,0
2019-09-13,Franklin County,Anderson County,53,19,1,,0,0
2019-09-13,Frederick Douglass,Paul Laurence Dunbar,49,0,0,,0,0
2019-09-13,Fulton County,Webster County,69,45,1,,0,0
2019-09-13,George Rogers Clark,Montgomery County,42,22,0,,0,0
2019-09-13,Glasgow,Allen County-Scottsville,50,7,0,,0,0
2019-09-13,Grayson County,Fort Campbell,22,14,0,,0,0
2019-09-13,Greenwood,Warren East,22,13,1,,0,0
2019-09-13,Hancock County,Edmonson County,36,27,1,,0,0
2019-09-13,Harlan County,Knox Central,28,21,1,,0,0
2019-09-13,Hart County,Butler County,47,34,0,,0,0
2019-09-13,Hazard,Floyd Central,34,8,0,,0,0
2019-09-13,Henderson County,Hopkinsville,28,13,1,,0,0
2019-09-13,Highlands,Simon Kenton,28,7,0,,0,0
2019-09-13,Holy Cross (Louisville),Holmes,21,14,1,,0,0
2019-09-13,Jackson County,Jenkins,30,0,1,,0,0
2019-09-13,John Hardin,Meade County,28,20,0,,0,0
2019-09-13,Kentucky Country Day,Seneca,49,6,1,,0,0
2019-09-13,LaRue County,Campbellsville,36,35,1,,0,0
2019-09-13,Lexington Catholic,DeSales,34,31,1,,0,0
2019-09-13,Logan County,Russellville,55,28,0,,0,0
2019-09-13,Madison Southern,Danville,42,27,1,,0,0
2019-09-13,Madisonville-North Hopkins,Christian County,25,15,0,,0,0
2019-09-13,Magoffin County,Betsy Layne,36,28,0,,0,0
2019-09-13,Marion County,Thomas Nelson,32,22,0,,0,0
2019-09-13,Marshall County,Calloway County,20,14,0,,0,0
2019-09-13,Martin County,Phelps,48,8,1,,0,0
2019-09-13,Mason County,Grant County,33,8,0,,0,0
2019-09-13,McCracken County,Mayfield,45,35,0,,0,0
2019-09-13,McLean County,Muhlenberg County,20,8,1,,0,0
2019-09-13,Middlesboro,Harlan,42,6,1,,0,0
2019-09-13,Moore,Bullitt East,46,43,1,,0,0
2019-09-13,Murray,Union County,21,7,0,,0,0
2019-09-13,Newport,Bracken County,63,8,1,,0,0
2019-09-13,Newport Central Catholic,Walton-Verona,10,7,0,,0,0
2019-09-13,North Bullitt,Bullitt Central,54,38,0,,0,0
2019-09-13,North Hardin,Tates Creek,40,0,0,,0,0
2019-09-13,North Laurel,Lincoln County,25,24,1,(overtime),1,0
2019-09-13,Owen County,Henry County,33,28,0,,0,0
2019-09-13,Owensboro,Apollo,46,0,0,,0,0
2019-09-13,Paducah Tilghman,Graves County,34,13,0,,0,0
2019-09-13,Paintsville,East Jessamine,41,35,1,,0,0
2019-09-13,Pike County Central,Perry County Central,44,28,1,,0,0
2019-09-13,Pikeville,Raceland,12,6,1,,0,0
2019-09-13,Pineville,East Ridge,49,8,1,,0,0
2019-09-13,Prestonsburg,Powell County,27,20,1,,0,0
2019-09-13,Pulaski County,Henry Clay,28,7,0,,0,0
2019-09-13,Russell,Lawrence County,41,12,0,,0,0
2019-09-13,Ryle,Boone County,46,0,1,,0,0
2019-09-13,Scott County,Bryan Station,49,7,0,,0,0
2019-09-13,Shelby County,Iroquois,36,0,1,,0,0
2019-09-13,Shelby Valley,Knott County Central,37,6,0,,0,0
2019-09-13,South Laurel,West Jessamine,44,14,1,,0,0
2019-09-13,South Oldham,North Oldham,38,0,0,,0,0
2019-09-13,South Warren,Warren Central,53,14,1,,0,0
2019-09-13,St. Xavier,Central,23,0,0,,0,0
2019-09-13,Taylor County,Green County,45,8,0,,0,0
2019-09-13,Todd County Central,Hopkins County Central,60,34,1,,0,0
2019-09-13,Trigg County,Ballard Memorial,46,8,0,,0,0
2019-09-13,Valley,Western,18,16,1,,0,0
2019-09-13,Waggener,Doss,55,9,1,,0,0
2019-09-13,Wayne County,Southwestern,44,6,0,,0,0
2019-09-13,Western Hills,Paris,44,14,1,,0,0
2019-09-13,Williamsburg,Frankfort,48,6,1,,0,0
2019-09-13,Woodford County,Great Crossing,37,14,0,,0,0
2019-09-14,Conner,Lloyd Memorial,24,12,1,,0,0
2019-09-14,Nicholas County,Lewis County,46,12,0,,0,0
2019-09-20,Allen County-Scottsville,Warren Central,47,38,0,,0,0
2019-09-20,Anderson County,Henderson County,21,17,1,,0,0
2019-09-20,Apollo,Meade County,49,28,1,,0,0
2019-09-20,Atherton,Henry County,21,13,1,,0,0
2019-09-20,Barren County,Hancock County,41,7,1,,0,0
2019-09-20,Bell County,Whitley County,42,21,0,,0,0
2019-09-20,Bellevue,Gallatin County,41,0,0,,0,0
2019-09-20,Bethlehem,Eminence,52,34,1,,0,0
2019-09-20,Bourbon County,Knox Central,31,12,1,,0,0
2019-09-20,Boyle County,Christian Academy-Louisville,71,28,1,,0,0
2019-09-20,Breathitt County,Powell County,56,6,1,,0,0
2019-09-20,Bullitt East,Bullitt Central,46,3,1,,0,0
2019-09-20,Butler,Doss,36,7,0,,0,0
2019-09-20,Caldwell County,Union County,50,13,1,,0,0
2019-09-20,Campbellsville,Green County,43,24,1,,0,0
2019-09-20,Casey County,McCreary Central,48,16,0,,0,0
2019-09-20,Clay County,Leslie County,47,30,0,,0,0
2019-09-20,Conner,Campbell County,28,0,1,,0,0
2019-09-20,Covington Catholic,Beechwood,49,3,0,,0,0
2019-09-20,Dayton,Pendleton County,18,14,1,,0,0
2019-09-20,DeSales,Cooper,40,7,1,,0,0
2019-09-20,East Jessamine,Great Crossing,43,7,1,,0,0
2019-09-20,Eastern,Collins,31,23,1,,0,0
2019-09-20,Elizabethtown,Thomas Nelson,54,0,0,,0,0
2019-09-20,Estill County,Lynn Camp,28,27,0,,0,0
2019-09-20,Fairdale,Valley,43,12,1,,0,0
2019-09-20,Fleming County,East Carter,27,26,1,,0,0
2019-09-20,Floyd Central,Prestonsburg,40,13,1,,0,0
2019-09-20,Fort Knox,Fort Campbell,19,10,0,,0,0
2019-09-20,Franklin County,Woodford County,50,14,0,,0,0
2019-09-20,Franklin-Simpson,Russellville,42,0,1,,0,0
2019-09-20,Frederick Douglass,Henry Clay,27,0,1,,0,0
2019-09-20,Glasgow,Hart County,42,0,1,,0,0
2019-09-20,Grant County,Carroll County,40,30,1,,0,0
2019-09-20,Grayson County,Breckinridge County,24,12,0,,0,0
2019-09-20,Hazard,Danville,30,29,0,,0,0
2019-09-20,Highlands,Ryle,27,0,1,,0,0
2019-09-20,Holy Cross (Louisville),Moore,17,8,1,,0,0
2019-09-20,Hopkinsville,Christian County,41,13,0,,0,0
2019-09-20,Jackson County,Bracken County,30,0,1,,0,0
2019-09-20,Kentucky Country Day,Iroquois,47,8,0,,0,0
2019-09-20,Knott County Central,Betsy Layne,28,22,0,,0,0
2019-09-20,LaRue County,Nelson County,54,20,1,,0,0
2019-09-20,Lexington Christian,Lexington Catholic,43,42,1,,0,0
2019-09-20,Lincoln County,South Laurel,42,14,1,,0,0
2019-09-20,Lloyd Memorial,Mason County,55,27,1,,0,0
2019-09-20,Logan County,Greenwood,43,6,1,,0,0
2019-09-20,Ludlow,Bishop Brossart,21,6,0,,0,0
2019-09-20,Madison Central,Lafayette,24,18,0,,0,0
2019-09-20,Madisonville-North Hopkins,Ballard Memorial,41,7,1,,0,0
2019-09-20,Male,Trinity (Louisville),20,17,1,(double overtime),0,0
2019-09-20,Mayfield,Graves County,48,7,1,,0,0
2019-09-20,McCracken County,Marshall County,42,6,0,,0,0
2019-09-20,McLean County,Butler County,55,32,1,,0,0
2019-09-20,Mercer County,Garrard County,64,0,1,,0,0
2019-09-20,Metcalfe County,Edmonson County,22,20,1,(overtime),1,0
2019-09-20,Middlesboro,Pineville,20,19,1,,0,0
2019-09-20,Monroe County,Clinton County,28,14,1,,0,0
2019-09-20,Muhlenberg County,Ohio County,34,20,0,,0,0
2019-09-20,Murray,Trigg County,64,27,0,,0,0
2019-09-20,Newport,Holmes,27,12,0,,0,0
2019-09-20,Newport Central Catholic,Holy Cross (Covington),50,14,1,,0,0
2019-09-20,Nicholas County,Morgan County,50,0,1,,0,0
2019-09-20,North Hardin,John Hardin,42,7,1,,0,0
2019-09-20,North Laurel,Perry County Central,20,0,0,,0,0
2019-09-20,North Oldham,Western,44,12,1,,0,0
2019-09-20,Owensboro,Daviess County,55,17,0,,0,0
2019-09-20,Owensboro Catholic,Hopkins County Central,68,14,1,,0,0
2019-09-20,Paducah Tilghman,Calloway County,45,21,1,,0,0
2019-09-20,Paul Laurence Dunbar,West Jessamine,44,28,1,,0,0
2019-09-20,Pike County Central,Letcher County Central,40,35,1,,0,0
2019-09-20,Pikeville,Belfry,22,21,0,,0,0
2019-09-20,Pulaski County,Madison Southern,56,34,1,,0,0
2019-09-20,Rockcastle County,Adair County,41,14,0,,0,0
2019-09-20,Rowan County,Lewis County,45,12,0,,0,0
2019-09-20,Russell,Montgomery County,49,8,1,,0,0
2019-09-20,Scott,Boone County,30,8,0,,0,0
2019-09-20,Shelby County,North Bullitt,34,14,0,,0,0
2019-09-20,Shelby Valley,Phelps,50,12,1,,0,0
2019-09-20,Simon Kenton,Taylor County,39,7,1,,0,0
2019-09-20,Somerset,Williamsburg,41,13,0,,0,0
2019-09-20,South Oldham,Oldham County,49,0,1,,0,0
2019-09-20,South Warren,Central,22,8,0,,0,0
2019-09-20,Southern,Seneca,32,26,0,,0,0
2019-09-20,Southwestern,George Rogers Clark,29,20,0,,0,0
2019-09-20,St. Xavier,Bowling Green,28,14,0,,0,0
2019-09-20,Tates Creek,Bryan Station,33,27,1,,0,0
2019-09-20,Todd County Central,Caverna,57,27,1,,0,0
2019-09-20,Waggener,Jeffersontown,46,7,0,,0,0
2019-09-20,Warren East,Russell County,31,14,1,,0,0
