name,region,id,rating,massey,colley,elo,wins,losses,games_played
Bullitt Central,5,30,58.28,62.06,60.76,52.02,9,3,12
Campbell County,6,36,58.28,66.12,57.86,50.87,6,5,10
Letcher County Central,5,117,57.87,57.9,58.88,56.82,9,3,12
Ryle,6,181,57.69,69.41,55.74,47.92,5,7,11
Estill County,3,67,57.45,55.97,61.37,55.03,9,3,12
Warren East,4,211,56.76,62.39,54.68,53.21,8,4,11
Lawrence County,3,115,56.49,52.05,61.5,55.93,9,4,13
Fern Creek,6,70,56.35,61.81,57.23,50.01,7,4,11
Newport,2,149,55.88,58.8,54.84,54.01,8,5,13
Elizabethtown,3,65,55.13,60.86,56.68,47.84,7,4,11
Fleming County,3,71,54.49,57.47,58.64,47.37,7,4,10
Madison Southern,5,127,54.4,55.79,56.2,51.21,6,5,11
Ballard Memorial,2,9,54.04,54.15,57.74,50.23,9,3,10
Paris,1,163,53.63,48.3,58.53,54.07,9,3,12
Glasgow,2,82,53.48,52.23,51.48,56.73,8,4,12
Adair County,3,1,53.24,56.4,55.45,47.88,9,3,12
Middlesboro,2,141,52.86,53.86,55.39,49.33,6,5,10
Butler County,2,33,52.73,51.94,56,50.24,7,4,11
Wayne County,3,213,51.99,53.61,48.67,53.7,5,7,12
Scott,5,182,51.58,58.34,49.57,46.81,6,4,9
Pike County Central,3,168,51.39,54.3,51.28,48.58,6,6,12
Lexington Christian,2,120,51.13,56.86,54.23,42.29,6,6,12
Christian County,5,44,50.93,61.78,45.93,45.08,4,8,10
Fairview,1,69,50.5,49.54,53.68,48.28,7,5,11
Trigg County,3,203,50.17,52.13,50.64,47.75,7,5,12
Seneca,6,184,49.86,57.93,51.37,40.28,5,6,11
Holy Cross (Louisville),1,101,49.82,51.64,52.59,45.24,8,4,11
Hopkinsville,5,103,49.8,57.06,51.86,40.47,4,8,9
Henry County,3,97,48.6,52.27,48.28,45.26,7,4,11
Lloyd Memorial,2,122,48.51,47.74,50.95,46.86,8,3,11
Campbellsville,1,37,48.45,49.35,49.92,46.07,7,5,12
Union County,2,206,48.27,51.09,48.23,45.5,6,5,11
George Rogers Clark,6,81,48.18,52.58,49.48,42.49,5,6,11
Bellevue,1,16,48.13,42.78,50.83,50.77,7,5,11
Rockcastle County,4,176,47.62,50.06,48.41,44.38,7,5,12
Collins,4,47,47.38,52.85,40.75,48.56,4,7,11
Leslie County,2,116,47.15,48.74,53.44,39.27,8,3,11
Daviess County,6,54,46.85,55.98,44.69,39.88,4,7,11
Greenwood,5,88,46.8,58.89,45.18,36.32,4,7,11
Fairdale,4,68,46.42,53.43,48.88,36.95,7,6,13
Bethlehem,1,18,45.47,44.39,47.64,44.38,7,5,12
Paul Laurence Dunbar,6,164,45.35,55.45,42.55,38.05,4,7,11
Western,4,217,44.81,51.85,40.64,41.94,5,7,12
Spencer County,4,197,44.72,51.67,41.91,40.59,6,5,11
Doss,4,58,43.86,51.48,40.95,39.14,5,7,12
Lewis County,3,118,43.54,48.35,42.17,40.11,5,5,10
Marion County,4,131,42.95,42.78,44.7,41.37,6,5,11
Lincoln County,5,121,42.49,48.37,42.38,36.71,3,7,10
Madison Central,6,126,42.39,54.95,40.08,32.14,3,8,11
Kentucky Country Day,1,110,42.29,42.44,43.65,40.77,6,5,11
Conner,5,48,42.14,52.29,34.27,39.86,3,8,11
Casey County,3,39,41.5,43.64,43.33,37.52,5,6,11
Hancock County,2,89,41,47.42,43.18,32.41,5,6,11
North Hardin,5,153,40.96,57.8,38.43,26.65,2,8,10
Thomas Nelson,2,201,40.34,41.56,46,33.46,5,5,10
Western Hills,3,218,40.31,43.16,42.69,35.08,5,6,11
West Carter,3,215,40.27,47.24,44.83,28.75,5,6,11
Betsy Layne,2,19,40.26,36.55,42.25,41.96,6,5,11
East Ridge,3,62,39.8,33.47,48.33,37.6,5,5,6
McLean County,2,137,39.7,47.4,41.54,30.15,5,5,10
Harlan County,5,91,39.36,47.31,31.59,39.19,2,9,10
Mercer County,4,139,39.25,47.47,32.82,37.46,2,8,10
Allen County-Scottsville,4,3,39.18,46.09,37.96,33.5,4,7,11
Fort Campbell,3,72,39.04,47.27,34.92,34.92,3,8,11
Washington County,2,212,38.6,43.73,41.01,31.05,3,7,10
Greenup County,4,87,38.27,47.96,39.56,27.28,4,7,11
Whitley County,5,219,38.2,45.66,33.67,35.27,4,7,11
Shawnee,2,185,37.67,43.09,41.41,28.51,4,6,9
Taylor County,4,200,37.63,42.62,35.28,35,4,7,11
Shelby County,5,186,37.2,48.45,30.91,32.24,3,8,11
Ludlow,1,124,37.09,32.98,42.54,35.74,6,5,11
Magoffin County,3,129,36.92,34.14,38.99,37.62,7,5,12
Harlan,1,90,36.67,34.21,43.01,32.79,5,6,9
Pineville,1,170,36.6,35.39,40.32,34.08,5,6,10
Tates Creek,6,199,36.43,46.96,34.72,27.61,3,8,11
Barren County,5,11,36.29,42.28,35.61,30.99,4,7,11
Edmonson County,3,64,36.21,41.76,35.14,31.73,4,7,11
Boone County,6,21,35.85,54.25,33.4,19.89,1,10,11
South Laurel,5,192,35.82,44.79,34.27,28.4,2,8,10
Oldham County,6,157,35.61,42.38,34.16,30.28,3,8,11
Eastern,6,63,35.39,44.65,31.22,30.28,2,9,11
Woodford County,5,221,34.65,44.67,29.26,30.01,4,7,11
Nelson County,6,148,34.2,47.21,27.03,28.36,3,8,11
Marshall County,6,132,33.57,43.76,33.69,23.27,2,9,11
Muhlenberg County,6,146,33.52,39.53,33.43,27.58,4,7,11
East Jessamine,5,61,33.02,45.74,27.49,25.81,3,7,10
Powell County,3,172,32.97,35.3,32,31.62,3,7,10
Breathitt County,3,27,32.49,30.79,29.4,37.29,4,7,11
Somerset,2,190,32.44,45.35,23.44,28.55,0,10,10
Holmes,4,99,32.37,38.01,30.24,28.85,2,9,11
Boyd County,4,24,32.34,42.61,32.13,22.26,2,9,9
Todd County Central,2,202,32.1,39.76,33.15,23.38,2,8,8
Calloway County,4,35,32.07,40.85,28.53,26.82,3,8,9
Gallatin County,2,79,31.87,28.08,30.98,36.53,5,6,11
Southern,6,195,31.58,45.56,30.28,18.89,2,9,11
Monroe County,3,142,31.51,42.83,21.46,30.24,2,9,11
Crittenden County,2,52,31.08,36.32,31.47,25.45,4,7,11
Rowan County,4,177,31.08,40.75,26.81,25.68,2,8,10
Green County,2,86,30.78,36.52,27.76,28.05,2,8,10
Jeffersontown,5,106,30.57,43.83,26.07,21.79,1,10,11
Russell County,4,179,29.58,37.38,21.31,30.04,1,10,11
Apollo,5,5,28.8,37.95,28.52,19.93,2,9,11
South Floyd,1,191,28.11,30.17,29.9,24.24,5,6,10
Sheldon Clark,3,188,27.9,34.85,30.34,18.51,1,10,10
Caverna,1,40,26.99,30.53,29.1,21.35,4,7,11
Perry County Central,5,166,26.46,41.17,15.55,22.67,1,10,11
Grant County,5,83,26.36,43.27,19.06,16.74,1,9,9
Montgomery County,5,143,26.22,34.04,19.52,25.1,2,8,10
Metcalfe County,2,140,25.98,33.38,20.99,23.58,3,8,11
Moore,4,144,25.7,37.57,20.32,19.2,3,7,10
Fulton County,1,78,25.69,27.24,29.14,20.67,1,9,6
Berea,1,17,24.65,23.56,30.35,20.05,4,7,11
Dayton,1,55,23.4,20.73,27.75,21.73,3,8,9
LaRue County,3,113,23.22,31.47,20.78,17.42,2,9,11
Bath County,3,12,23.16,25.66,22.7,21.14,2,8,10
Holy Cross (Covington),2,100,22.94,31.53,20.15,17.16,1,10,11
North Bullitt,5,152,22.27,33.63,16.77,16.41,1,10,11
Allen Central,1,2,21.45,22.97,24.32,17.06,3,8,11
Trimble County,2,204,21.02,28.47,20.65,13.95,3,8,11
Carroll County,2,38,20.98,19.76,20.06,23.12,3,8,11
Nicholas County,1,151,20.9,25.85,21.89,14.95,2,9,11
Hart County,3,93,20.81,29.68,13.67,19.09,2,8,10
West Jessamine,5,216,20.79,26.63,15.43,20.29,1,8,9
Harrison County,4,92,20.76,30.96,16.1,15.23,0,11,11
Pendleton County,4,165,20.58,18.94,22.57,20.24,3,7,9
Breckinridge County,4,28,20.56,28.75,22.81,10.11,1,10,11
Logan County,5,123,20.46,31.12,20.07,10.17,0,10,10
Fulton City,1,77,20.41,27.47,20.93,12.83,1,9,8
Jackson County,3,105,19.56,26.66,14.41,17.6,2,9,11
Ohio County,5,156,19.26,33.3,14.79,9.7,0,10,10
Clay County,4,45,18.23,27.85,12.96,13.87,1,10,11
Atherton,4,7,17.47,25.89,16.39,10.15,2,8,10
Waggener,4,208,17.35,26.34,15.85,9.86,1,10,11
Clinton County,2,46,16.73,17.02,19.75,13.42,3,7,7
Morgan County,3,145,16.67,16.84,17.22,15.94,2,9,11
East Carter,3,60,15.97,21.15,15.47,11.27,0,10,10
Lynn Camp,1,125,15.13,16.77,16.7,11.93,2,9,9
Valley,4,207,15.06,27.72,11.34,6.12,0,10,10
Webster County,3,214,13.87,24.54,12.14,4.95,1,10,11
Fort Knox,2,73,13.7,21.69,11.92,7.48,0,10,9
Owen County,2,158,13.65,16.32,10.9,13.73,1,9,10
Bishop Brossart,2,20,13,22.07,8.78,8.14,1,8,9
Eminence,1,66,12.73,12.73,10.54,14.92,1,10,9
McCreary Central,3,136,12.63,18.54,14.73,4.61,0,10,9
Hopkins County Central,4,102,10.63,22.05,9.17,0.67,0,11,11
Jenkins,1,107,10.5,12.6,11.75,7.15,1,8,9
Phelps,1,167,8.07,8.43,10.95,4.81,0,10,8
Knott County Central,3,111,2.23,2.35,1.05,3.28,1,9,10
Bracken County,1,26,1.83,2.99,1.89,0.62,0,11,11
