date,win_team,lose_team,win_score,lose_score,location,date_comments,overtime,cross_region,lose_id,win_id
1999-08-27,Male,Nelson County,69,29,0,,0,0,105,103
1999-08-27,Mason County,East Carter,40,10,1,,0,0,198,13
1999-08-27,Mayfield,Marshall County,14,0,0,,0,0,73,60
1999-08-27,McLean County,Fort Campbell,15,14,1,District game,0,0,100,71
1999-08-27,Moore,Jeffersontown,45,30,1,,0,0,49,118
1999-08-27,Morgan County,Millersburg Military,55,14,1,,0,0,51,195
1999-08-27,Muhlenberg South,Muhlenberg North,28,6,0,,0,0,85,72
1999-08-27,Newport,Newport Central Catholic,42,0,1,,0,0,35,10
1999-08-27,Nicholas County,West Carter,54,20,0,,0,0,41,11
1999-08-27,North Bullitt,Marion County,22,21,1,,0,0,140,149
1999-08-27,Oldham County,Eastern,21,0,0,,0,0,42,115
1999-08-27,Owensboro,Owensboro Catholic,28,6,1,,0,0,67,54
1999-08-27,Paris,Fairview,46,29,1,District game,0,0,53,48
1999-08-27,Pikeville,Prestonsburg,39,0,1,,0,0,192,157
1999-08-27,Raceland,Ashland Blazer,16,12,2,,0,0,189,19
1999-08-27,Rockcastle County,South Laurel,24,14,1,,0,0,161,165
1999-08-27,Russell,Greenup County,28,20,1,,0,0,177,15
1999-08-27,Scott,Lloyd Memorial,19,13,0,,0,0,50,44
1999-08-27,Seneca,Valley,20,7,0,,0,0,141,39
1999-08-27,Shawnee,Frankfort,20,14,1,,0,0,134,153
1999-08-27,Shelby County,Doss,13,6,1,,0,0,154,142
1999-08-27,Somerset,Pulaski County,40,0,1,,0,0,146,108
1999-08-27,St. Xavier,Bullitt East,51,7,0,,0,0,114,102
1999-08-27,Taylor County,Edmonson County,55,6,0,,0,0,95,104
1999-08-27,Todd County Central,Warren East,19,7,1,,0,0,101,81
1999-08-27,Trigg County,Caldwell County,15,10,1,,0,0,92,86
1999-08-27,Union County,Webster County,49,14,0,,0,0,64,69
1999-08-27,Waggener,Western,49,20,1,,0,0,151,116
1999-08-27,Wayne County,North Laurel,14,0,1,,0,0,199,130
1999-08-27,West Jessamine,Anderson County,13,7,0,,0,0,26,21
1999-08-28,Bethlehem,Owen County,33,12,1,,0,0,52,208
1999-08-28,Eminence,Christian Academy-Louisville,44,0,0,,0,0,155,210
1999-08-28,Garrard County,Grant County,45,12,0,,0,0,36,20
1999-08-28,Lexington Catholic,Bowling Green,35,0,2,,0,0,65,7
1999-08-28,Madison Southern,Knox Central,28,20,2,,0,0,205,148
1999-08-28,Magoffin County,Knott County Central,6,0,2,,0,0,200,183
1999-08-28,Paducah Tilghman,Hopkinsville,24,14,0,,0,0,55,83
1999-08-28,Powell County,Berea,14,8,2,,0,0,14,184
1999-08-28,Ryle,Belfry,42,17,2,,0,0,169,22
1999-08-28,Scott County,Lincoln County,22,21,2,,0,0,112,31
1999-08-28,Shelby Valley,South Floyd,41,12,1,,0,0,176,166
1999-08-28,Tates Creek,Bell County,29,13,0,,0,0,167,164
1999-08-28,Trinity (Louisville),Madison Central,39,16,2,,0,0,170,6
1999-08-28,Warren Central,Christian County,35,12,2,,0,0,91,79
1999-08-28,Whitley County,Middlesboro,57,27,2,,0,0,163,168
1999-09-02,Eminence,Kentucky School f/t Deaf,46,14,1,,0,0,214,210
1999-09-03,Allen Central,Jenkins,41,12,1,,0,0,216,212
1999-09-03,Anderson County,Woodford County,28,19,2,,0,0,201,26
1999-09-03,Ashland Blazer,Russell,21,14,0,(Overtime),1,0,15,189
1999-09-03,Ballard Memorial,Reidland,8,7,1,,0,0,93,78
1999-09-03,Bardstown,Washington County,12,0,1,,0,0,120,110
1999-09-03,Bath County,Morgan County,32,6,0,,0,0,195,32
1999-09-03,Beechwood,Lloyd Memorial,58,0,1,,0,0,50,4
1999-09-03,Bell County,Middlesboro,21,14,0,,0,0,163,167
1999-09-03,Berea,Cumberland,64,20,1,,0,0,203,14
1999-09-03,Bourbon County,North Laurel,12,0,1,,0,0,199,25
1999-09-03,Bowling Green,Greenwood,35,0,0,,0,0,68,65
1999-09-03,Boyle County,Danville,28,3,0,,0,0,124,1
1999-09-03,Breathitt County,Cawood,36,21,1,,0,0,196,162
1999-09-03,Breckinridge County,North Bullitt,22,7,1,District game,0,0,149,122
1999-09-03,Bullitt East,Bullitt Central,19,0,1,,0,0,150,114
1999-09-03,Butler,Doss,22,0,1,District game,0,0,154,139
1999-09-03,Campbellsville,Taylor County,33,7,0,,0,0,104,107
1999-09-03,Carroll County,Shawnee,35,0,1,,0,0,153,123
1999-09-03,Casey County,Powell County,15,14,1,,0,0,184,136
1999-09-03,Central,Waggener,32,27,1,District game,0,0,116,129
1999-09-03,Central Hardin,Fort Knox,42,0,0,,0,0,147,119
1999-09-03,Christian County,Russellville,27,6,0,,0,0,75,91
1999-09-03,Clay County,Pulaski County,35,0,1,,0,0,146,190
1999-09-03,Crittenden County,Fulton County,42,0,0,,0,0,88,59
1999-09-03,Daviess County,Henderson County,33,14,0,,0,0,99,66
1999-09-03,Dixie Heights,Simon Kenton,70,14,1,,0,0,38,9
1999-09-03,DuPont Manual,Seneca,31,0,0,,0,0,39,128
1999-09-03,Elizabethtown,Meade County,30,20,1,,0,0,131,133
1999-09-03,Estill County,Madison Southern,47,24,1,,0,0,148,181
1999-09-03,Fern Creek,Ballard,10,7,0,District game,0,0,24,17
1999-09-03,Fleming County,Lewis County,39,23,0,,0,0,211,29
1999-09-03,Franklin County,Henry County,20,7,0,,0,0,40,12
1999-09-03,Franklin-Simpson,Barren County,31,6,1,,0,0,87,57
1999-09-03,Fulton City,Trigg County,26,21,1,,0,0,86,96
1999-09-03,Garrard County,Lincoln County,14,7,0,,0,0,112,20
1999-09-03,George Rogers Clark,Johnson Central,34,30,1,,0,0,178,187
1999-09-03,Graves County,Paducah Tilghman,51,27,1,,0,0,83,70
1999-09-03,Grayson County,Edmonson County,40,18,1,,0,0,95,90
1999-09-03,Green County,Metcalfe County,44,14,0,,0,0,156,127
1999-09-03,Greenup County,Boyd County,32,14,1,,0,0,179,177
1999-09-03,Hancock County,Madisonville-North Hopkins,33,14,0,,0,0,77,56
1999-09-03,Harlan,Evarts,42,16,2,District game,0,0,213,160
1999-09-03,Harrodsburg,Harrison County,25,21,1,,0,0,16,111
1999-09-03,Hart County,Caverna,40,6,0,,0,0,207,89
1999-09-03,Hazard,Fleming-Neon,34,7,0,District game,0,0,186,173
1999-09-03,Heath,Lone Oak,26,23,1,(Triple Overtime),1,0,94,82
1999-09-03,Henry Clay,Lafayette,63,7,1,,0,0,194,8
1999-09-03,Highlands,Campbell County,57,20,0,,0,0,46,2
1999-09-03,Holmes,Holy Cross (Covington),42,6,1,,0,0,43,18
1999-09-03,Hopkins County Central,Webster County,14,6,1,,0,0,64,62
1999-09-03,Hopkinsville,Mayfield,27,24,1,(Overtime),1,0,60,55
1999-09-03,Iroquois,DeSales,27,17,1,,0,0,132,209
1999-09-03,Kentucky Country Day,Frankfort,27,26,0,,0,0,134,215
1999-09-03,Lawrence County,Belfry,50,6,0,,0,0,169,158
1999-09-03,Lexington Catholic,Montgomery County,48,8,1,,0,0,47,7
1999-09-03,Madison Central,Oldham County,27,20,0,,0,0,115,170
1999-09-03,Male,Fairdale,55,28,1,District game,0,0,125,103
1999-09-03,Marshall County,Caldwell County,42,0,0,,0,0,92,73
1999-09-03,Mason County,Rowan County,46,0,0,,0,0,202,13
1999-09-03,McLean County,Muhlenberg South,35,34,0,District game (Double Overtime),1,0,72,71
1999-09-03,Mercer County,Pike County Central,21,0,1,,0,0,185,23
1999-09-03,Moore,Butler County,22,21,0,,0,0,98,118
1999-09-03,Murray,Calloway County,23,13,2,,0,0,61,63
1999-09-03,Nelson County,Marion County,21,3,0,,0,0,140,105
1999-09-03,Newport,Dayton,37,7,0,,0,0,45,10
1999-09-03,North Hardin,Warren Central,31,7,0,,0,0,79,121
1999-09-03,Ohio County,Muhlenberg North,34,14,1,,0,0,85,84
1999-09-03,Owensboro,Warren East,56,6,0,District game,0,0,101,54
1999-09-03,Owensboro Catholic,Apollo,29,19,1,,0,0,74,67
1999-09-03,Paintsville,Raceland,18,16,1,,0,0,19,171
1999-09-03,Paul Laurence Dunbar,Scott County,36,35,0,(Overtime),1,0,31,175
1999-09-03,Perry County Central,Leslie County,27,18,1,,0,0,174,188
1999-09-03,Pikeville,Elkhorn City,73,6,1,District game,0,0,191,157
1999-09-03,Pineville,Knox Central,34,13,1,,0,0,205,180
1999-09-03,Russell County,Allen County-Scottsville,19,13,1,(Overtime),1,0,80,138
1999-09-03,Scott,Newport Central Catholic,23,14,1,,0,0,35,44
1999-09-03,Shelby Valley,Knott County Central,38,11,0,,0,0,200,166
1999-09-03,Sheldon Clark,Prestonsburg,48,6,0,,0,0,192,159
1999-09-03,Somerset,Wayne County,43,26,1,,0,0,130,108
1999-09-03,South Floyd,Betsy Layne,34,0,0,,0,0,204,176
1999-09-03,South Laurel,Corbin,35,20,1,,0,0,113,161
1999-09-03,South Oldham,Holy Cross (Louisville),41,20,0,,0,0,143,145
1999-09-03,Southern,Jeffersontown,19,10,1,District game,0,0,49,33
1999-09-03,Southwestern,Rockcastle County,42,13,2,,0,0,165,109
1999-09-03,St. Xavier,Pleasure Ridge Park,34,7,2,District game,0,0,117,102
1999-09-03,Tates Creek,Bryan Station,26,21,0,,0,0,3,164
1999-09-03,Todd County Central,Fort Campbell,27,0,1,,0,0,100,81
1999-09-03,Trimble County,Owen County,35,34,1,,0,0,52,135
1999-09-03,Trinity (Louisville),Eastern,40,6,1,District game,0,0,42,6
1999-09-03,Valley,Atherton,41,14,1,District game,0,0,144,141
1999-09-03,West Carter,East Carter,34,26,1,,0,0,198,41
1999-09-03,West Jessamine,East Jessamine,13,6,1,,0,0,126,21
1999-09-03,Western Hills,Shelby County,40,6,1,,0,0,142,37
1999-09-03,Whitley County,Lynn Camp,26,6,0,,0,0,182,168
1999-09-03,Williamsburg,Paris,30,6,1,,0,0,48,172
1999-09-04,Bethlehem,Christian Academy-Louisville,56,0,0,,0,0,155,208
1999-09-04,Logan County,Grant County,41,25,0,,0,0,36,97
1999-09-04,Ludlow,Millersburg Military,48,12,2,,0,0,51,27
1999-09-04,Ryle,Covington Catholic,25,20,1,,0,0,34,22
1999-09-09,Holy Cross (Covington),Kentucky Country Day,15,13,0,,0,0,215,43
1999-09-09,Kentucky School f/t Deaf,Beth Haven,45,26,2,,0,0,217,214
1999-09-10,Allen County-Scottsville,Warren East,51,0,0,District game,0,0,101,80
1999-09-10,Anderson County,Shelby County,23,20,0,,0,0,142,26
1999-09-10,Apollo,Grayson County,48,0,1,District game,0,0,90,74
1999-09-10,Ballard,Pleasure Ridge Park,17,16,0,,0,0,117,24
1999-09-10,Ballard Memorial,Heath,6,0,0,,0,0,82,78
1999-09-10,Belfry,Betsy Layne,47,6,0,District game,0,0,204,169
1999-09-10,Bellevue,Mason County,31,0,0,,0,0,13,5
1999-09-10,Bethlehem,Powell County,34,28,0,,0,0,184,208
1999-09-10,Bourbon County,Paris,16,0,0,,0,0,48,25
1999-09-10,Bowling Green,Warren Central,28,6,1,District game,0,0,79,65
1999-09-10,Boyle County,Harrodsburg,47,0,1,,0,0,111,1
1999-09-10,Breathitt County,Clay County,41,14,1,,0,0,190,162
1999-09-10,Bryan Station,Lafayette,55,11,0,,0,0,194,3
1999-09-10,Bullitt Central,North Bullitt,7,0,1,,0,0,149,150
1999-09-10,Bullitt East,Jeffersontown,61,6,0,,0,0,49,114
1999-09-10,Calloway County,Madisonville-North Hopkins,30,14,1,,0,0,77,61
1999-09-10,Campbellsville,Western Hills,8,7,0,,0,0,37,107
1999-09-10,Carroll County,Owen County,35,0,0,,0,0,52,123
1999-09-10,Casey County,Metcalfe County,25,14,0,,0,0,156,136
1999-09-10,Central Hardin,Central,27,0,0,,0,0,129,119
1999-09-10,Christian County,Union County,34,33,1,,0,0,69,91
1999-09-10,Corbin,Cawood,41,6,1,,0,0,196,113
1999-09-10,Daviess County,Owensboro Catholic,28,10,1,,0,0,67,66
1999-09-10,Dixie Heights,Lloyd Memorial,70,7,1,,0,0,50,9
1999-09-10,East Jessamine,Grant County,21,20,1,(Double Overtime),1,0,36,126
1999-09-10,Elkhorn City,Jenkins,33,12,0,,0,0,216,191
1999-09-10,Fairdale,Valley,37,18,1,,0,0,141,125
1999-09-10,Frankfort,Millersburg Military,28,0,1,,0,0,51,134
1999-09-10,Garrard County,Madison Southern,64,0,1,,0,0,148,20
1999-09-10,Glasgow,Elizabethtown,31,6,0,,0,0,133,58
1999-09-10,Graves County,Mayfield,38,26,0,,0,0,60,70
1999-09-10,Green County,Adair County,19,11,1,,0,0,152,127
1999-09-10,Greenup County,Raceland,34,6,0,,0,0,19,177
1999-09-10,Greenwood,Logan County,35,7,0,,0,0,97,68
1999-09-10,Hancock County,Breckinridge County,55,13,1,,0,0,122,56
1999-09-10,Harlan,Leslie County,41,27,0,,0,0,174,160
1999-09-10,Henry Clay,Paul Laurence Dunbar,61,14,2,,0,0,175,8
1999-09-10,Henry County,Eminence,35,8,0,,0,0,210,40
1999-09-10,Holmes,Dayton,63,14,1,,0,0,45,18
1999-09-10,Holy Cross (Louisville),Western,28,0,0,,0,0,151,143
1999-09-10,Hopkins County Central,Caldwell County,40,0,1,,0,0,92,62
1999-09-10,Lawrence County,Ashland Blazer,58,28,1,District game,0,0,189,158
1999-09-10,Lewis County,East Carter,20,13,0,,0,0,198,211
1999-09-10,Lexington Catholic,Madison Central,70,26,0,,0,0,170,7
1999-09-10,Ludlow,Lynn Camp,10,8,1,,0,0,182,27
1999-09-10,Male,Fern Creek,27,21,0,(Overtime),1,0,17,103
1999-09-10,Marshall County,Paducah Tilghman,21,12,0,,0,0,83,73
1999-09-10,McCreary Central,Knott County Central,26,13,1,,0,0,200,137
1999-09-10,Meade County,Barren County,36,30,0,,0,0,87,131
1999-09-10,Mercer County,Estill County,49,7,1,,0,0,181,23
1999-09-10,Montgomery County,George Rogers Clark,17,14,1,,0,0,187,47
1999-09-10,Moore,Atherton,29,6,1,,0,0,144,118
1999-09-10,Muhlenberg North,Lone Oak,35,34,0,District game,0,0,94,85
1999-09-10,Murray,Todd County Central,21,14,1,,0,0,81,63
1999-09-10,Nelson County,Bardstown,42,14,1,,0,0,110,105
1999-09-10,Newport,Beechwood,25,22,1,,0,0,4,10
1999-09-10,Nicholas County,Fleming County,22,0,1,,0,0,29,11
1999-09-10,North Hardin,Fort Knox,35,0,0,,0,0,147,121
1999-09-10,Ohio County,Butler County,41,8,0,,0,0,98,84
1999-09-10,Owensboro,Henderson County,38,10,1,,0,0,99,54
1999-09-10,Paintsville,Fleming-Neon,46,42,1,District game,0,0,186,171
1999-09-10,Perry County Central,Whitesburg,14,12,1,,0,0,193,188
1999-09-10,Pike County Central,Morgan County,54,12,1,,0,0,195,185
1999-09-10,Pikeville,Hazard,56,20,0,District game,0,0,173,157
1999-09-10,Russell,Boyd County,42,12,0,,0,0,179,15
1999-09-10,Russell County,Pulaski County,27,0,0,,0,0,146,138
1999-09-10,Russellville,Fort Campbell,18,0,0,,0,0,100,75
1999-09-10,Ryle,Conner,38,23,0,,0,0,30,22
1999-09-10,Scott County,Woodford County,50,0,0,,0,0,201,31
1999-09-10,Seneca,Iroquois,47,19,0,,0,0,209,39
1999-09-10,Shelby Valley,Magoffin County,14,6,0,,0,0,183,166
1999-09-10,Simon Kenton,Scott,21,10,1,,0,0,44,38
1999-09-10,Somerset,Cumberland,55,12,0,,0,0,203,108
1999-09-10,South Floyd,Phelps,42,0,1,District game,0,0,197,176
1999-09-10,South Laurel,North Laurel,34,0,0,District game,0,0,199,161
1999-09-10,Southern,Doss,30,6,0,,0,0,154,33
1999-09-10,Southwestern,Danville,27,25,2,,0,0,124,109
1999-09-10,St. Xavier,Eastern,28,0,2,,0,0,42,102
1999-09-10,Tates Creek,Johnson Central,27,15,0,,0,0,178,164
1999-09-10,Taylor County,LaRue County,15,14,0,,0,0,106,104
1999-09-10,Trigg County,Reidland,17,10,0,,0,0,93,86
1999-09-10,Trinity (Louisville),Butler,28,3,1,,0,0,139,6
1999-09-10,Washington County,Marion County,27,12,1,,0,0,140,120
1999-09-10,Wayne County,Monroe County,21,20,0,,0,0,76,130
1999-09-10,Webster County,Muhlenberg South,20,16,0,District game,0,0,72,64
1999-09-10,West Carter,Fairview,33,14,0,,0,0,53,41
1999-09-10,West Jessamine,Rowan County,40,16,0,,0,0,202,21
1999-09-11,Campbell County,Newport Central Catholic,35,7,0,,0,0,35,46
1999-09-11,DuPont Manual,DeSales,35,7,2,,0,0,132,128
1999-09-16,Kentucky School f/t Deaf,Allen Central,22,0,2,,0,0,212,214
1999-09-17,Anderson County,Western Hills,32,26,1,District game (Overtime),1,0,37,26
1999-09-17,Ballard,Jeffersontown,39,0,0,District game,0,0,49,24
1999-09-17,Bardstown,Glasgow,27,24,0,,0,0,58,110
1999-09-17,Bath County,Lewis County,28,26,1,,0,0,211,32
1999-09-17,Beechwood,Covington Catholic,26,0,1,,0,0,34,4
1999-09-17,Bell County,Corbin,30,26,1,,0,0,113,167
1999-09-17,Bellevue,Rowan County,51,0,1,,0,0,202,5
1999-09-17,Berea,Pineville,41,40,0,,0,0,180,14
1999-09-17,Boone County,Conner,21,13,0,,0,0,30,28
1999-09-17,Bowling Green,Logan County,52,0,1,District game,0,0,97,65
1999-09-17,Boyd County,Ashland Blazer,31,6,1,,0,0,189,179
1999-09-17,Boyle County,Owen County,56,6,0,District game,0,0,52,1
1999-09-17,Bryan Station,Campbell County,65,13,1,District game,0,0,46,3
1999-09-17,Calloway County,Lone Oak,28,0,0,District game,0,0,94,61
1999-09-17,Campbellsville,Green County,38,8,1,,0,0,127,107
1999-09-17,Carroll County,Bethlehem,42,0,1,,0,0,208,123
1999-09-17,Central,Atherton,54,0,0,District game,0,0,144,129
1999-09-17,Crittenden County,Ballard Memorial,7,0,0,,0,0,78,59
1999-09-17,Danville,Woodford County,63,15,1,,0,0,201,124
1999-09-17,Daviess County,Warren Central,36,35,1,,0,0,79,66
1999-09-17,Dayton,Paris,21,20,1,,0,0,48,45
1999-09-17,DeSales,Moore,31,14,0,District game,0,0,118,132
1999-09-17,East Jessamine,Pulaski County,6,0,1,District game,0,0,146,126
1999-09-17,Edmonson County,Caverna,48,7,1,,0,0,207,95
1999-09-17,Elizabethtown,Shawnee,41,40,0,District game,0,0,153,133
1999-09-17,Evarts,Betsy Layne,36,22,0,,0,0,204,213
1999-09-17,Fairdale,Butler,21,14,1,District game (overtime),1,0,139,125
1999-09-17,Fern Creek,Southern,53,0,1,District game,0,0,33,17
1999-09-17,Fleming County,Lloyd Memorial,35,21,1,District game,0,0,50,29
1999-09-17,Franklin County,Bourbon County,26,14,0,District game,0,0,25,12
1999-09-17,Franklin-Simpson,Allen County-Scottsville,41,0,0,District game,0,0,80,57
1999-09-17,George Rogers Clark,Clay County,16,6,0,,0,0,190,187
1999-09-17,Greenwood,Warren East,42,6,1,,0,0,101,68
1999-09-17,Hancock County,Todd County Central,73,13,0,District game,0,0,81,56
1999-09-17,Harlan,Knox Central,45,20,1,,0,0,205,160
1999-09-17,Harrison County,Montgomery County,43,21,1,District game,0,0,47,16
1999-09-17,Harrodsburg,Wayne County,21,7,0,,0,0,130,111
1999-09-17,Hart County,Metcalfe County,42,15,1,,0,0,156,89
1999-09-17,Hazard,Perry County Central,21,13,1,,0,0,188,173
1999-09-17,Henderson County,Christian County,15,0,1,District game,0,0,91,99
1999-09-17,Henry Clay,Ryle,21,14,1,District game,0,0,22,8
1999-09-17,Holmes,Bullitt East,24,0,1,,0,0,114,18
1999-09-17,Hopkins County Central,Fort Campbell,42,0,0,,0,0,100,62
1999-09-17,Hopkinsville,Graves County,33,3,1,District game,0,0,70,55
1999-09-17,Iroquois,North Bullitt,30,22,0,,0,0,149,209
