7	193	88	67	21	0	0	0	
12	217	68	58	10	1	0	0	
30	100	63	57	6	0	0	0	
36	131	50	24	26	1	0	0	
38	76	74	51	23	1	0	0	
83	213	78	44	34	0	0	0	
98	41	66	18	48	1	0	0	
-1	197	69	48	21	0	0	0	
129	126	58	53	5	1	0	0	
132	155	89	66	23	0	0	0	
133	52	68	62	6	1	0	0	
140	72	63	59	4	1	0	0	
147	160	64	60	4	0	0	0	
150	-1	68	53	15	1	0	0	
153	95	63	57	6	0	0	0	
157	46	66	54	12	1	0	0	
172	252	87	56	31	1	0	0	
173	261	71	60	11	0	0	0	
183	88	72	44	28	1	0	0	
184	249	65	29	36	1	0	0	
192	136	82	76	6	1	0	0	
194	32	56	49	7	0	0	0	
209	115	63	57	6	0	0	0	
215	207	70	45	25	0	0	0	
216	166	74	25	49	1	0	0	
218	56	79	73	6	1	0	0	
226	128	45	41	4	1	0	0	
227	268	75	55	20	1	0	0	
229	266	64	46	18	2	0	0	
232	264	91	47	44	1	0	0	
-1	124	67	66	1	2	0	0	
